,0,1,2,3,4,5,6
L.Thumb_D_s_z,-24.8001922608,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_x,21.825907898,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_y,20.1872146606,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_z,-27.4072418212,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_x,0.13636087179179998,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,-0.0561047077178,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.1351220846176,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,26.454772949200002,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,20.2237625122,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,-10.572710418700002,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,27.7054290772,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,25.8723205566,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,-21.6903457642,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,-0.01995805948972,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,-0.09014008641240001,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.1774160146714,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,27.7054290772,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,25.8723205566,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,-21.6903457642,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,26.5916900634,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,25.4300079346,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,-28.671926879799997,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.0314452081918,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.01248821467162,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.1971173286438,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,26.5916900634,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,25.4300079346,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,-28.671926879799997,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,24.6354385376,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,22.683096313400004,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,-30.795526123000002,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,0.098174905777,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,0.1378543496132,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.1065732836724,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,24.6354385376,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,22.683096313400004,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,-30.795526123000002,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,23.1336395264,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,20.366149902400004,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,-31.3544158936,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,0.10662057399739999,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,0.1644921541214,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.0396785110236,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,24.841943359400002,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,21.5152740478,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,-10.211087036139999,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,24.619764709400002,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,27.6175231934,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,-20.4077438354,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.0037387363612599997,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,-0.10268628597259999,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.171585392952,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,24.619764709400002,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,27.6175231934,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,-20.4077438354,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,23.1973937988,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,27.626089477599997,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,-28.226745605400005,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.035794952511799996,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,-0.00021557649597600003,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.19677062034599999,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,23.1973937988,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,27.626089477599997,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,-28.226745605400005,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,21.5311676026,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,24.048123169,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,-30.7575592042,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.07107530832299999,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,0.1526233673096,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.1079555511474,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_x,21.5311676026,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_y,24.048123169,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_s_z,-30.7575592042,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_x,20.730654907199998,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_y,21.189892578200002,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_e_z,-29.868713379000003,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_x,0.0516719341278,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_y,0.184494650364,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_D_d_z,-0.05737370848659999,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_x,22.9495513916,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_y,22.330581665,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_s_z,-9.84482879638,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_x,21.3463943482,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_y,28.400418090799995,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_e_z,-18.47362213134,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_x,0.030047136545200005,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_y,-0.1137637853622,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_M_d_z,0.16172498464579999,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_x,21.3463943482,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_y,28.400418090799995,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_s_z,-18.47362213134,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_x,20.1317352294,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_y,29.781060790999998,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_e_z,-25.607232665999998,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_x,0.0329765051604,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_y,-0.0374827563762,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_P_d_z,0.193668782711,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_x,20.1317352294,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_y,29.781060790999998,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_s_z,-25.607232665999998,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_x,18.786865234380002,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_y,26.3890136718,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_e_z,-28.354534912200002,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_x,0.0588882863522,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_y,0.14852874279019998,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_I_d_z,0.12029707431799999,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_x,18.786865234380002,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_y,26.3890136718,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_s_z,-28.354534912200002,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_x,18.181069946279997,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_y,23.3843093872,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_e_z,-28.046173095799997,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_x,0.039329224825,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_y,0.1950703263282,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_D_d_z,-0.0200193554162,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_x,20.550302124,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_y,22.033294677799997,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_s_z,-9.66176452636,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_x,18.079171752919997,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_y,28.338455200200002,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_e_z,-16.85294494628,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.050033080577799996,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,-0.1276608467102,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.1456001281738,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,18.079171752919997,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,28.338455200200002,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,-16.85294494628,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,16.67736968994,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,30.591085815400003,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,-22.044300842200002,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.048088791966399994,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,-0.07727645039560001,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.1780893564224,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,16.67736968994,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,30.591085815400003,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,-22.044300842200002,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,15.863238525399998,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,30.314822387599996,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,-25.1524642944,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.050490731001,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.01713328659534,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.19276187419899998,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,15.863238525399998,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,30.314822387599996,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,-25.1524642944,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,15.178314208980002,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,29.538815307599997,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,-27.7993041992,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0481998473406,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.054609566926999996,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.18626477718360002,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,-12.946634292599999,-15.28638725282,-14.47896881104,-13.54598236084,-12.8161682129,-11.857435989359999,-11.300604820225
R.hand.palm_position_y,124.5380249024,156.6456665038,156.8532165528,157.3803863526,158.0779388428,158.972744751,159.285823822
R.hand.palm_position_z,-7.251633262633999,-8.54383392334,-8.15238304138,-8.15147857666,-8.236019706723999,-8.162848663332,-8.27626776695
R.pitch,136.2815557904,170.091793075,174.793247294,177.0467753464,177.0913218408,176.7307998634,177.1481094
R.roll,64.55528507504,80.26719697606,84.38431211240001,88.14817805694,89.42395905408,88.88553523552,89.12071914194999
R.yaw,-111.21011125119999,-138.7500982006,-138.43936557060002,-137.9568891984,-137.3811452258,-137.25907608359998,-137.17652709950002
R.Arm direction_x,-0.7348968029024,-0.9226145982742,-0.9120848178866,-0.8987691521643999,-0.8922638297080001,-0.8926161170008001,-0.892022565007
R.Arm direction_y,-0.1217530667784,-0.144930806756,-0.1951928585768,-0.236812031269,-0.2468694090842,-0.23833597898480002,-0.2377472147345
R.Arm direction_z,-0.2916615605352,-0.35736944079379995,-0.3602524280548,-0.3688344717028,-0.378036785126,-0.3826492547988,-0.38440767675625
R.wrist position_x,22.20058860778,28.76542739866,30.390347671540002,31.985498809800003,33.18836746216,34.20073089602,34.853865623475
R.wrist position_y,115.32522583,144.90174255380003,148.971762085,151.4710784912,152.27397766119998,152.8397979736,153.44216156025
R.wrist position_z,-40.1714439392,-49.59077911378,-49.28911743164,-48.89845962524001,-48.456803131099996,-48.25968627932,-48.3205537796
R.elbow position_x,191.2101776122,240.9458496094,240.1491577148,238.6820129396,238.38880004879996,239.4821807862,239.998817444
R.elbow position_y,143.3256744386,178.2325408936,193.8616882326,205.9324737546,209.0483428954,207.65166015640003,208.11862564075
R.elbow position_z,26.904096221940005,32.59608383177999,33.5607650757,35.925099945060005,38.483081817620004,39.7409591675,40.0844898224
R.Thumb_M_s_x,18.26129608154,23.95545387268,23.76444511412,24.05215950012,24.88604125976,26.051638412479996,26.558273315425
R.Thumb_M_s_y,133.0330200194,167.07384033199997,170.8185394284,173.144631958,173.9861785888,174.6158264162,175.21416091925
R.Thumb_M_s_z,-33.837483215320006,-41.558021545399995,-41.02697067258,-40.96841659546,-40.8641418457,-40.679370880120004,-40.712499618525
R.Thumb_M_e_x,18.26129608154,23.95545387268,23.76444511412,24.05215950012,24.88604125976,26.051638412479996,26.558273315425
R.Thumb_M_e_y,133.0330200194,167.07384033199997,170.8185394284,173.144631958,173.9861785888,174.6158264162,175.21416091925
R.Thumb_M_e_z,-33.837483215320006,-41.558021545399995,-41.02697067258,-40.96841659546,-40.8641418457,-40.679370880120004,-40.712499618525
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,18.26129608154,23.95545387268,23.76444511412,24.05215950012,24.88604125976,26.051638412479996,26.558273315425
R.Thumb_P_s_y,133.0330200194,167.07384033199997,170.8185394284,173.144631958,173.9861785888,174.6158264162,175.21416091925
R.Thumb_P_s_z,-33.837483215320006,-41.558021545399995,-41.02697067258,-40.96841659546,-40.8641418457,-40.679370880120004,-40.712499618525
R.Thumb_P_e_x,7.354488945006,10.355006980899999,9.166392898557998,8.617263031003999,9.087981224058002,10.316449356082,10.732743024825
R.Thumb_P_e_y,144.4145324708,180.4988952636,182.4766204834,184.2481475828,184.7627349854,185.1910980224,185.52904891975
R.Thumb_P_e_z,-3.696776866912,-3.5812199115759995,-2.835675430298,-2.939090538024,-2.889675188064,-2.622025823596,-2.6212557554225
R.Thumb_P_d_x,0.2565208733082,0.3198734939098,0.3433365046976,0.363018500805,0.37155989408479995,0.37008119821560004,0.37220596522074995
R.Thumb_P_d_y,-0.2676856219766,-0.31574839353559997,-0.2741903424264,-0.26114731431,-0.253457456827,-0.24872336685660001,-0.24259932339200002
R.Thumb_P_d_z,-0.7088894128798,-0.8931891798974,-0.8982339262961998,-0.8944244623184,-0.8931342959404001,-0.8950834870337999,-0.8958807587625001
R.Thumb_I_s_x,7.354488945006,10.355006980899999,9.166392898557998,8.617263031003999,9.087981224058002,10.316449356082,10.732743024825
R.Thumb_I_s_y,144.4145324708,180.4988952636,182.4766204834,184.2481475828,184.7627349854,185.1910980224,185.52904891975
R.Thumb_I_s_z,-3.696776866912,-3.5812199115759995,-2.835675430298,-2.939090538024,-2.889675188064,-2.622025823596,-2.6212557554225
R.Thumb_I_e_x,0.4011055082072,1.6755494117720002,0.31102826744320006,-0.45560328662379995,-0.13871388584377997,1.0644386649144,1.4310104548925002
R.Thumb_I_e_y,147.7948760984,184.1964874268,184.7295288088,186.05517883299999,186.3583099364,186.7659606934,187.03186416625002
R.Thumb_I_e_z,17.419067382779996,22.89359626772,23.74432373046,23.60340957642,23.6132865906,23.87346649168,23.8609905243
R.Thumb_I_d_x,0.2473758876324,0.3087832808494,0.31504141092300003,0.3227793157102,0.3282519757748,0.3291526257992,0.33092152327325003
R.Thumb_I_d_y,-0.12026022970699998,-0.1315467730164,-0.08015022054315998,-0.06428754627704,-0.05676470547916,-0.05602784007788001,-0.053464653901749995
R.Thumb_I_d_z,-0.7512243032456001,-0.9418768882752,-0.9456189393997999,-0.9442848205568,-0.9428781867026,-0.9426124572752,-0.94214117527025
R.Thumb_D_s_x,0.4011055082072,1.6755494117720002,0.31102826744320006,-0.45560328662379995,-0.13871388584377997,1.0644386649144,1.4310104548925002
R.Thumb_D_s_y,147.7948760984,184.1964874268,184.7295288088,186.05517883299999,186.3583099364,186.7659606934,187.03186416625002
R.Thumb_D_s_z,17.419067382779996,22.89359626772,23.74432373046,23.60340957642,23.6132865906,23.87346649168,23.8609905243
R.Thumb_D_e_x,-3.7312559127819993,-3.414964199066,-4.485318183898,-5.046757221222,-4.663006305691999,-3.488921213148,-3.1106403470024997
R.Thumb_D_e_y,145.43699646,180.46658935559998,180.54478759780002,181.5976867676,181.56038513200002,181.84507141120002,182.03577423075
R.Thumb_D_e_z,32.099704742440004,41.12583694458,41.957418060319995,41.80511856078,41.745043945320006,41.96521224976,41.93505573275
R.Thumb_D_d_x,0.2141781508922,0.263838660717,0.2485921502114,0.23795712292199997,0.2344917386772,0.23599827587600003,0.2353914156555
R.Thumb_D_d_y,0.12220767587400001,0.1933186650274,0.21689296960840002,0.2310295015572,0.24867396056660002,0.2550471425056,0.25894475728274996
R.Thumb_D_d_z,-0.7608898162841999,-0.9449675083160001,-0.9439752459528001,-0.9433851242064,-0.9397596120834001,-0.9376857995985999,-0.9367694854737499
R.Index_M_s_x,2.709988355636,4.5189824104300005,4.676794338224001,5.300830078125999,6.255229949952,7.3800485610980004,7.929708719255
R.Index_M_s_y,130.164163208,163.60426940920001,165.82110290539998,167.03146057120003,167.585119629,168.3726226806,168.8696136475
R.Index_M_s_z,-37.124697875959995,-45.7735206604,-45.29141921998,-45.28093872070001,-45.28780288696,-45.15620117188,-45.226037025475
R.Index_M_e_x,-22.131405639660002,-26.704403305060005,-27.810563659659998,-28.2335975647,-27.923312759399998,-26.81744537354,-26.409668922425
R.Index_M_e_y,143.67817993160003,180.61984558120002,179.6503479004,179.5408020018,180.196359253,181.19526977540002,181.39315032949997
R.Index_M_e_z,4.2674080848700005,5.819482040405999,6.471529865264,6.154961395264001,5.698133850096,5.764404392242001,5.6733516454725
R.Index_M_d_x,0.3964207231998,0.4982649683952,0.518435573578,0.5351447701454,0.545423603058,0.5457260251043999,0.54799021780475
R.Index_M_d_y,-0.2156576395036,-0.2715357601642,-0.22068806886679998,-0.19962495863440002,-0.20125105381,-0.204624709487,-0.19985148310675
R.Index_M_d_z,-0.6605381608009999,-0.8233247637748,-0.8260367870328,-0.820817732811,-0.8136371850970001,-0.812594640255,-0.81225602328775
R.Index_P_s_x,-22.131405639660002,-26.704403305060005,-27.810563659659998,-28.2335975647,-27.923312759399998,-26.81744537354,-26.409668922425
R.Index_P_s_y,143.67817993160003,180.61984558120002,179.6503479004,179.5408020018,180.196359253,181.19526977540002,181.39315032949997
R.Index_P_s_z,4.2674080848700005,5.819482040405999,6.471529865264,6.154961395264001,5.698133850096,5.764404392242001,5.6733516454725
R.Index_P_e_x,-31.712897491439996,-40.982447051979996,-43.5786804199,-45.01896743774,-45.37677688602,-44.52766418458,-44.173851013175
R.Index_P_e_y,145.3128723144,182.9814208984,180.88219299320002,180.79760437,182.11925964359997,183.48258361819998,183.80841827375
R.Index_P_e_z,30.87479400634,38.13973464966,38.15887145996,37.31599578856,36.45693054198,36.3515159607,36.219409942625
R.Index_P_d_x,0.27052294015879996,0.4031249761582,0.4451955556868,0.4739165782928,0.4927795052528,0.5000286877156,0.50155223906025
R.Index_P_d_y,-0.04615375027062,-0.0666765011847,-0.034779800474619996,-0.03548444211482,-0.05429099351166,-0.06457980945704,-0.068192450329675
R.Index_P_d_z,-0.7512304425238,-0.9125270485875999,-0.8946574687955999,-0.8797977685930001,-0.8684410452842,-0.8635937094688,-0.8624345362185
R.Index_I_s_x,-31.712897491439996,-40.982447051979996,-43.5786804199,-45.01896743774,-45.37677688602,-44.52766418458,-44.173851013175
R.Index_I_s_y,145.3128723144,182.9814208984,180.88219299320002,180.79760437,182.11925964359997,183.48258361819998,183.80841827375
R.Index_I_s_z,30.87479400634,38.13973464966,38.15887145996,37.31599578856,36.45693054198,36.3515159607,36.219409942625
R.Index_I_e_x,-33.6110305786,-45.5228141785,-49.093545532220006,-51.37304992676,-52.560803985579994,-52.04029235840001,-51.649684906
R.Index_I_e_y,145.553881836,183.604876709,181.1584197998,181.2989898682,183.0666778564,184.620803833,185.02354812625003
R.Index_I_e_z,46.6907119751,57.52534484862,57.30281295774,56.19265975952,55.01774215698,54.77203140256002,54.65002441407499
R.Index_I_d_x,0.09525819718848,0.22785924077019998,0.27676462531080004,0.31888092160239995,0.360531848669,0.377022743225,0.37517625838525004
R.Index_I_d_y,-0.012095111981048002,-0.03128825575112,-0.013862498477107998,-0.025162133015699993,-0.04754637330769999,-0.05712180957198001,-0.060981541872049995
R.Index_I_d_z,-0.7937251091004001,-0.9728707551956,-0.9607425928116001,-0.9473291993140001,-0.9314780592917999,-0.9244372606278001,-0.92494417727
R.Index_D_s_x,-33.6110305786,-45.5228141785,-49.093545532220006,-51.37304992676,-52.560803985579994,-52.04029235840001,-51.649684906
R.Index_D_s_y,145.553881836,183.604876709,181.1584197998,181.2989898682,183.0666778564,184.620803833,185.02354812625003
