,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
L.Thumb_P_s_y,260.3162963868,247.34903869619998,243.9367004394,235.8865875246,231.4070953368,221.19538574220002,203.76260070799998,201.61073913580003,202.964694214,181.729840088,166.1045867918,160.43709411639998,160.4835845948,160.44284362780002,158.06559143080003,155.4445465088,154.3834625242,154.4222259522,154.7653808592,154.3152282714,93.0306396484,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_s_z,22.885313320149997,-6.297148323056,-12.690048408517999,-17.2173324585,-21.6832824707,-30.3889148712,-40.5703353882,-44.47376098632,-31.953379821739997,-33.46311950682,-34.611480712900004,-32.62290878294,-31.681818389899995,-33.7087486267,-34.3016593933,-35.55148086548,-35.886325836180006,-35.91232833862,-36.02986984254,-36.1111869812,-21.685507965099998,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_e_x,-118.57532501216001,-86.76580047608,-85.536958313,-84.4711288452,-85.81988067628,-85.66603546142,-78.24912261964002,-68.77127380372,-86.0023651123,-85.75003814698002,-76.41989135744,-74.49615478513999,-74.13719177246,-71.99288177489998,-69.64743804932,-68.38985290528,-66.51382293700001,-65.86105194092,-64.78203430176,-63.48012084964,-37.41572875976,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_e_y,259.6945739744,250.219369507,242.11120910640003,231.3580047608,223.9430694582,210.6139526366,186.60577392579998,184.7567230224,197.28437499979998,186.0144012448,167.14672851580002,160.08165588379998,161.3718780516,162.4433502198,161.74088745120002,158.19480896,157.8693298342,158.56900939919998,158.5921051026,157.80049133280002,94.7149383544,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_e_z,59.43883666996,38.96825408936,31.125445938120002,25.106172943119997,20.05881614684,11.455831813794,-2.7380257874705998,-13.309350675333599,11.735825920101998,13.097718811020002,12.162136459360001,14.17027282716,15.0555688858,12.94611644746,12.2771127701,11.168033981339999,10.76000347138,10.66442375182,10.57783603668,10.52649745942,6.324118232719999,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_d_x,-0.2981088906528,-0.2436576783656,-0.3469774186612,-0.41537693738939996,-0.42254871726020005,-0.3845821619036,-0.45182290673240005,-0.6404355049132,-0.2846805304288,0.015345778688790002,0.015526261832562,-0.014912883657948,-0.047064133733519996,-0.0654881209135,-0.05540971979498001,-0.0012788883992436,0.03148750290274,0.04215493872762001,0.0400229141116,0.03843253031374,0.023408407717939998,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_d_y,0.013261729478799994,-0.06132806688546,0.039003819809301996,0.09675861895082,0.1594778954982,0.2260850459336,0.366576260328,0.36010633111,0.12136684842404,-0.09154480546704,-0.022266612201944,0.007594365265684999,-0.018979457672664003,-0.042743232846279997,-0.07852711975574,-0.058762668073159996,-0.07447974756362,-0.08860101550818,-0.08176256567238001,-0.0744668394327,-0.035987067967660005,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_d_z,-0.78100949898382,-0.967149746418,-0.9361707568168001,-0.9042925953863999,-0.8918701529504001,-0.8940633296965999,-0.808332848549,-0.665865147114,-0.9334724426268,-0.9948283553121999,-0.9993746161459999,-0.9997926354409999,-0.9986004710195999,-0.9968373656274,-0.995211493969,-0.9982186675070001,-0.9966549396516001,-0.9951683402062,-0.9958296895027999,-0.9964702486992,-0.5984593629838,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_s_x,-118.57532501216001,-86.76580047608,-85.536958313,-84.4711288452,-85.81988067628,-85.66603546142,-78.24912261964002,-68.77127380372,-86.0023651123,-85.75003814698002,-76.41989135744,-74.49615478513999,-74.13719177246,-71.99288177489998,-69.64743804932,-68.38985290528,-66.51382293700001,-65.86105194092,-64.78203430176,-63.48012084964,-37.41572875976,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_s_y,259.6945739744,250.219369507,242.11120910640003,231.3580047608,223.9430694582,210.6139526366,186.60577392579998,184.7567230224,197.28437499979998,186.0144012448,167.14672851580002,160.08165588379998,161.3718780516,162.4433502198,161.74088745120002,158.19480896,157.8693298342,158.56900939919998,158.5921051026,157.80049133280002,94.7149383544,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_s_z,59.43883666996,38.96825408936,31.125445938120002,25.106172943119997,20.05881614684,11.455831813794,-2.7380257874705998,-13.309350675333599,11.735825920101998,13.097718811020002,12.162136459360001,14.17027282716,15.0555688858,12.94611644746,12.2771127701,11.168033981339999,10.76000347138,10.66442375182,10.57783603668,10.52649745942,6.324118232719999,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_e_x,-107.79648132326001,-74.29971923828,-68.88379974366,-65.19108581542,-66.00226898192,-75.2503753662,-72.03415527343999,-55.00637283326,-82.83939361574001,-86.92130737302,-81.12949981688,-78.46450958251998,-79.64862976072,-77.68492584228,-75.31331634521999,-72.53359832762,-70.06071777344,-69.89961395262,-68.66900177002,-67.40050964356001,-39.66522979736,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_e_y,259.0795837402,250.35208129880002,237.8208740234,224.41209716800003,214.3826293944,203.6877044678,175.88109130840002,171.1860717772,199.2230682374,189.5592712402,170.98676147459997,163.16043701159998,167.325061035,169.95971374540002,170.1286804198,163.299017334,162.213494873,163.4847229006,163.2722442626,162.3370361328,97.0982055664,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_e_z,87.57386322028,70.22521667480001,60.07515487672,51.85528411862,45.583082580580005,41.2868812561,28.432804870580004,14.001414299012001,44.81797332764,46.294647216819996,45.312384796139995,47.49627227784,47.767154693600006,45.30801391602,44.424424743639996,44.2238014221,43.99895401,43.76994476318,43.73546066282,43.700030517559995,26.28357925414,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_d_x,-0.31964253485219996,-0.3697871088984,-0.4939903020859999,-0.5719128012656001,-0.5878589034078,-0.30896452367320004,-0.1843574360012,-0.4083145439626,-0.09382467977694,0.034743902087159995,0.13970328867440002,0.11771513968700001,0.16348832547679998,0.1688457131384,0.1680695533754,0.12291782051340001,0.10521317273356001,0.119797720015,0.1153009071944,0.11629229635,0.0667279824616,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_d_y,0.018164961039919984,-0.003936689905811998,0.12726618796594,0.206039661169,0.2835957199336,0.20545648932468003,0.3181311905384,0.4025524377822,-0.05750835165386,-0.10515311323111201,-0.11390866786248,-0.09132730513816001,-0.17659201025979998,-0.222961342335,-0.24881096184260004,-0.1514084696768,-0.12886296659700003,-0.14581706821919999,-0.138829123974,-0.1345696151256,-0.07069594860100001,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_d_z,-0.8345422327518002,-0.9271896719932,-0.8587485313414,-0.7934712171554,-0.7571380257606,-0.884892165661,-0.9246346950534001,-0.8101317167282,-0.9813310027122,-0.9847358107566,-0.983351075649,-0.988564491272,-0.970338845253,-0.9599658370018,-0.9536005139349999,-0.9805484056472,-0.985982310772,-0.9820243000986,-0.9835698723794,-0.984041762352,-0.5920666575432001,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_x,-107.79648132326001,-74.29971923828,-68.88379974366,-65.19108581542,-66.00226898192,-75.2503753662,-72.03415527343999,-55.00637283326,-82.83939361574001,-86.92130737302,-81.12949981688,-78.46450958251998,-79.64862976072,-77.68492584228,-75.31331634521999,-72.53359832762,-70.06071777344,-69.89961395262,-68.66900177002,-67.40050964356001,-39.66522979736,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_y,259.0795837402,250.35208129880002,237.8208740234,224.41209716800003,214.3826293944,203.6877044678,175.88109130840002,171.1860717772,199.2230682374,189.5592712402,170.98676147459997,163.16043701159998,167.325061035,169.95971374540002,170.1286804198,163.299017334,162.213494873,163.4847229006,163.2722442626,162.3370361328,97.0982055664,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_z,87.57386322028,70.22521667480001,60.07515487672,51.85528411862,45.583082580580005,41.2868812561,28.432804870580004,14.001414299012001,44.81797332764,46.294647216819996,45.312384796139995,47.49627227784,47.767154693600006,45.30801391602,44.424424743639996,44.2238014221,43.99895401,43.76994476318,43.73546066282,43.700030517559995,26.28357925414,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_x,-100.17437591555999,-62.49683609007999,-53.73912506104,-48.50737991334,-49.986449432360004,-69.28743057250001,-74.36761016845999,-50.27943573,-82.39061431885999,-86.97496948244,-86.14744415284,-82.95043029783999,-81.41507415772,-79.58706207276,-77.61408081056,-74.98930511474,-71.9232345581,-71.99626770021999,-70.67865295409999,-69.38533477781999,-40.743161010760005,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_y,258.46513977039996,248.8549560546,232.443875122,216.9627563476,205.8520477296,199.4018707278,170.2982421874,162.02813415539998,202.4585876466,191.4060729982,174.9398223878,166.584793091,169.913253784,173.59994506840002,174.70134887679998,166.5145935058,164.7762939454,166.3626556396,165.9869110108,164.9067535402,98.3609222412,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_z,106.2446411133,89.95640258792,76.66176910398,66.04528884888,59.9232093811,61.3858505249,50.61029129028,34.19256591798,67.6748207092,68.885206604,67.55095520020001,69.9356994629,70.69065399172,68.07748260497999,66.9869796753,67.00346832275999,66.92009429932,66.63414459228,66.62729187012,66.61057434082,40.0677230835,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_x,-0.32929385900526,-0.5100650608542,-0.6544815540316,-0.7209911704063999,-0.6921283721924,-0.257690409384706,0.10084093585606,-0.20427597612113998,-0.019394126790577997,0.002319021150456002,0.21685191392880002,0.1938603788614,0.07633741199972001,0.08220137208700001,0.09942820519206,0.1061241000891,0.08048920929434,0.09060751795768,0.08684766590596,0.0857748031616,0.04658311754465999,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,0.026472629606719984,0.064698704704656,0.232368582487,0.32192541360820004,0.3686516046524,0.18521356359138003,0.241264462471,0.39576295316200005,-0.13982392773049998,-0.07981007844212,-0.170832669735,-0.1479845494032,-0.11184950768969999,-0.157313656807,-0.1976091980934,-0.1389620795846,-0.11075211465359999,-0.12437072247260002,-0.11731512248540002,-0.1110510945318,-0.054568675160399996,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,-0.8068378299473998,-0.8526890277864,-0.7167953968046,-0.6132251381874,-0.6197128176690001,-0.8685828089716001,-0.9584065675736,-0.8725665330886001,-0.9877653837202001,-0.9762577056886,-0.961046254635,-0.969726419449,-0.9906457304956,-0.9839892268182,-0.9750473856926,-0.9844300866126,-0.9905438065528,-0.9880832195282,-0.9892772197724,-0.990085887909,-0.595685851574,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,-121.22742462154,-87.75041961670001,-89.09587707517998,-90.62616577148,-91.64227905272,-90.74802703859999,-91.1732635498,-94.53964691159999,-83.06227569580001,-70.35754547119998,-61.052181243899994,-60.489653778080005,-61.471041870120004,-59.84187622070001,-57.02627563476001,-53.59458618166,-50.28732070922,-49.13167800901999,-47.9739830017,-46.622360992439994,-27.134879303,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,278.6905700684,266.86775512680003,262.18083496080004,253.66475219720002,248.67347106940002,239.10523681639998,223.1549346926,219.31189880360003,218.01477966299998,198.41736755359997,182.82419433579997,177.0959625246,176.9975585938,176.60435180660002,174.247680664,171.94459838880002,170.9991363522,171.0403900146,171.22361755360004,170.65879516599998,102.69627380359998,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,18.197587490158003,-8.128637886046,-12.8815820694,-18.322377777099998,-22.608314132700002,-28.840429306020003,-33.966908264160004,-34.528869628900004,-32.723584365840004,-33.59156188964,-34.51309051512,-32.32207946778,-31.2996685028,-32.618101120000006,-33.56250076294,-34.56478652951999,-35.56529312136,-35.760804748519995,-36.19084091186001,-36.3157447815,-21.846018219,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,-75.54205780026,-44.227238464340004,-46.20784454346,-47.5429260254,-49.33413543699999,-51.00194778441999,-54.71823806764,-59.6568206787,-51.26647567748,-39.234963989259995,-30.39842681884,-30.7778804779,-31.89783477782,-31.39338493348,-28.5040916443,-24.822409439079998,-20.341245269799998,-19.27851409914,-18.243654632560002,-16.913720703120003,-9.262490272520001,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,283.3001708984,269.13148803720003,254.86820068340003,247.3216430664,240.54749755859999,227.97771911620003,208.88338317859998,202.2153900146,213.4443267822,195.5063812254,179.5682189944,173.7799102784,173.18075561540002,170.37963562,169.31599731420002,166.57807312,167.30812683099998,168.06541748060002,169.1861999512,168.5655334472,101.24697875960001,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,64.66225509636,45.231620025640005,40.63270492554,35.16852264404,31.23999977112,26.39570274352,22.816000747700002,22.284112930300005,28.268621063220003,27.891281127919996,27.191841888440003,29.833430480959997,30.89998550414,29.909569931019995,29.045109558100002,27.895869827280002,26.45881042482,26.351277160640002,26.018950271580003,25.902044296259998,15.45535202028,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,-0.6622789144516,-0.6309621095658,-0.6217542529105999,-0.6245842218398,-0.6133475303647999,-0.5762048959734001,-0.528494012356,-0.5057016074658001,-0.4609485030174,-0.45118875503539996,-0.4443921089174,-0.4307360649108,-0.4287272632122,-0.41242206692680006,-0.4134903967378,-0.41711458563820003,-0.4341327667236,-0.43278582692139994,-0.43100506067259997,-0.430690640211,-0.25909872651099997,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,-0.06683960855,-0.03281767657029326,0.10601236075166001,0.09195700883858,0.11780346184961998,0.16131729781639997,0.20689683854580002,0.2478506743904,0.06625854372988,0.04220100753008,0.0472023665905,0.04807331189512,0.055332770943639996,0.09024064838886,0.0714953556657,0.07779932767152001,0.0535091213882,0.043128626793640004,0.029536750912659997,0.03034633062778,0.02101064920426,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,-0.673595428467,-0.7735717058182,-0.7758046865462,-0.775465643406,-0.7806471228599999,-0.8007665514944,-0.8231904029846,-0.8236263751984001,-0.8842132210732,-0.891326034069,-0.8945457220080002,-0.9010778307916001,-0.9017178058624001,-0.9064730763433999,-0.9076319575309999,-0.9055015683174001,-0.899172759056,-0.9004482269287999,-0.901864743233,-0.9019806742668001,-0.54076359272,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,-75.54205780026,-44.227238464340004,-46.20784454346,-47.5429260254,-49.33413543699999,-51.00194778441999,-54.71823806764,-59.6568206787,-51.26647567748,-39.234963989259995,-30.39842681884,-30.7778804779,-31.89783477782,-31.39338493348,-28.5040916443,-24.822409439079998,-20.341245269799998,-19.27851409914,-18.243654632560002,-16.913720703120003,-9.262490272520001,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,283.3001708984,269.13148803720003,254.86820068340003,247.3216430664,240.54749755859999,227.97771911620003,208.88338317859998,202.2153900146,213.4443267822,195.5063812254,179.5682189944,173.7799102784,173.18075561540002,170.37963562,169.31599731420002,166.57807312,167.30812683099998,168.06541748060002,169.1861999512,168.5655334472,101.24697875960001,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,64.66225509636,45.231620025640005,40.63270492554,35.16852264404,31.23999977112,26.39570274352,22.816000747700002,22.284112930300005,28.268621063220003,27.891281127919996,27.191841888440003,29.833430480959997,30.89998550414,29.909569931019995,29.045109558100002,27.895869827280002,26.45881042482,26.351277160640002,26.018950271580003,25.902044296259998,15.45535202028,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,-58.06924400324,-25.070684051519997,-25.283850097680002,-22.09602012634,-21.723101425179998,-18.93209953308,-19.347938537599997,-26.798850250239997,-22.502954864499998,-22.02815055846,-18.788814544660003,-17.859824371320002,-16.10728874206,-13.058341789259998,-8.848522186286,-4.202652931212,-0.9041168630117999,-1.8297943115240003,-1.68037378788,-0.63362914919796,0.33918343782439997,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,253.32669067380002,238.46771850600004,228.04294738779998,225.58673400879997,218.85358581559998,209.67422180140002,201.8958679198,200.9561523438,197.98968505840003,175.110949707,159.3167480468,153.78864135759997,152.8082550048,151.1494750976,151.7888549804,149.22849731419998,147.3699127196,146.1502990724,147.87988586420002,146.859274292,87.9753356934,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,84.13759765628,67.51406860352,65.96776123046,61.30090560912,55.11814575195999,47.06512069700001,44.90935287474,48.13923568724,55.1736000061,60.78847732546001,62.67712860107999,65.0059249878,64.65325927734001,63.03640975952,62.372221374519995,60.729431915279996,58.512014007560005,58.27955245972,58.82263946532,58.58449630737999,34.98083877562,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,-0.41130244731920007,-0.45097146630299995,-0.49257936477659997,-0.5990548253058,-0.6500013947486,-0.7549679994584,-0.8326650619506001,-0.7735213994978001,-0.677132499218,-0.4050718724728,-0.2733060896396,-0.3041086673738,-0.3717309772966,-0.43163189888,-0.46271891593920006,-0.4854171752928,-0.4575764834882,-0.4107666552066,-0.3899221956728,-0.38325555920599996,-0.226036477089,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,0.7054928064348,0.7218670368193999,0.6315030455588,0.5116693675517999,0.5107042789459999,0.4308893084524,0.16449563577763998,0.029644170403480014,0.36382334232319996,0.4801362991332,0.476747226715,0.4706217586994,0.4795964479446,0.45270417928719997,0.4126128315926,0.40843265056620004,0.46937273144700004,0.5159117817878001,0.5015796661377999,0.5109949469568,0.31243255138400006,0.0,0.0,0.0,0.0,0.0
