,0,1,2,3,4,5,6
R.roll,-4.852478668041999,-6.166422579202001,-5.798536804136001,-5.86750455471,-6.016116495424,-5.633382315814001,-5.39899651699
R.yaw,0.9215894740300001,1.124820175674,0.8757593844103999,0.7644672135580001,0.87337391947,0.858192223037,0.862681770464
R.Arm direction_x,-0.42262845039380004,-0.5273721575738,-0.5282706856728,-0.5274223327636,-0.5259383797644,-0.5279109358785999,-0.529807090759
R.Arm direction_y,0.3488105356692,0.4368176579474,0.44207727909079997,0.4510328829286,0.4506688237192,0.4443997740744,0.44391918182400003
R.Arm direction_z,-0.5828516960142001,-0.7287445783618,-0.7249050617218,-0.7199939608574001,-0.7213044524192,-0.7237522721287999,-0.7226619124410001
R.wrist position_x,36.5979751587,45.933221435540005,46.170495605480006,46.229323577879995,46.407911682139996,46.4501396179,46.3732795715
R.wrist position_y,109.7965362548,137.727593994,138.6784851074,138.9780059814,138.78474731440002,139.142388916,139.30894470200002
R.wrist position_z,51.69821166992,64.85587005613999,65.3046722412,65.57019653322,65.49025421142001,65.42426300050002,65.36512756350001
R.elbow position_x,134.8561920166,168.5436218262,168.9898071288,168.8513916014,168.6849761964,169.1858032226,169.549789429
R.elbow position_y,28.700482177740003,36.170494079579996,35.898552703860005,34.115959930399995,34.00734100342,35.8224914551,36.1007843018
R.elbow position_z,187.20722961439998,234.28398132319998,233.8401245116,232.963848877,233.1885864258,233.691696167,233.379058838
R.Thumb_M_s_x,12.314145660400001,15.572958755479998,15.813042068460001,15.858434677100002,16.048633766160002,16.1120567322,16.042699813800002
R.Thumb_M_s_y,110.1730682374,138.22164611820003,139.02540588379998,139.4178131102,139.309918213,139.4310760496,139.509613037
R.Thumb_M_s_z,38.64382095335999,48.57185745240001,49.11042633056,49.4771987915,49.35805130004,49.2300140381,49.1385955811
R.Thumb_M_e_x,12.314145660400001,15.572958755479998,15.813042068460001,15.858434677100002,16.048633766160002,16.1120567322,16.042699813800002
R.Thumb_M_e_y,110.1730682374,138.22164611820003,139.02540588379998,139.4178131102,139.309918213,139.4310760496,139.509613037
R.Thumb_M_e_z,38.64382095335999,48.57185745240001,49.11042633056,49.4771987915,49.35805130004,49.2300140381,49.1385955811
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,12.314145660400001,15.572958755479998,15.813042068460001,15.858434677100002,16.048633766160002,16.1120567322,16.042699813800002
R.Thumb_P_s_y,110.1730682374,138.22164611820003,139.02540588379998,139.4178131102,139.309918213,139.4310760496,139.509613037
R.Thumb_P_s_z,38.64382095335999,48.57185745240001,49.11042633056,49.4771987915,49.35805130004,49.2300140381,49.1385955811
R.Thumb_P_e_x,-3.077677774428,-3.611378288268,-3.4305821895579998,-3.4044781208040007,-3.190210103988,-3.118166828156,-3.1911828517900003
R.Thumb_P_e_y,114.27128295900002,143.1935089112,143.513674927,143.6271972656,143.6145812988,143.7708984372,143.90269470200002
R.Thumb_P_e_z,8.16861896514,10.42999591828,10.93869991304,11.28312702178,11.16246757508,11.0340730667,10.9505691528
R.Thumb_P_d_x,0.3580882012844,0.4463203907012,0.4476996958256,0.44814847111699996,0.44758848547919994,0.44738793969160007,0.447473078966
R.Thumb_P_d_y,-0.0953442797066,-0.1156695544722,-0.10441882908347999,-0.09793062061072,-0.10014726966622,-0.10096524357792,-0.10220430791400001
R.Thumb_P_d_z,0.7090004801750001,0.8873640179634,0.8880588173866,0.8885787129402001,0.8886139035226,0.8886221885680001,0.888438045979
R.Thumb_I_s_x,-3.077677774428,-3.611378288268,-3.4305821895579998,-3.4044781208040007,-3.190210103988,-3.118166828156,-3.1911828517900003
R.Thumb_I_s_y,114.27128295900002,143.1935089112,143.513674927,143.6271972656,143.6145812988,143.7708984372,143.90269470200002
R.Thumb_I_s_z,8.16861896514,10.42999591828,10.93869991304,11.28312702178,11.16246757508,11.0340730667,10.9505691528
R.Thumb_I_e_x,-7.4629531860360006,-9.097876358032,-9.059168434144,-9.16807155609,-8.983478355406,-8.849906539916,-8.92920207977
R.Thumb_I_e_y,114.453515625,143.32519226079998,143.43536682120003,143.42323913579997,143.4773529052,143.66048584,143.855072021
R.Thumb_I_e_z,-13.890297698960001,-17.14327545166,-16.60597686768,-16.233145141599998,-16.3479827881,-16.489373779300003,-16.571769714400002
R.Thumb_I_d_x,0.155980989337,0.195150667429,0.20020463764660001,0.20500674247739997,0.2060622543096,0.20387372374539997,0.20409707725
R.Thumb_I_d_y,-0.006481880601494,-0.0046838789712640005,0.0027853612089520003,0.007254639454188,0.0048811121843739995,0.003927294211462,0.0016939034685499999
R.Thumb_I_d_z,0.784619307518,0.9807608008384001,0.9797437429428001,0.9787334084512,0.9785263180733998,0.9789885759352,0.9789491891859999
R.Thumb_D_s_x,-7.4629531860360006,-9.097876358032,-9.059168434144,-9.16807155609,-8.983478355406,-8.849906539916,-8.92920207977
R.Thumb_D_s_y,114.453515625,143.32519226079998,143.43536682120003,143.42323913579997,143.4773529052,143.66048584,143.855072021
R.Thumb_D_s_z,-13.890297698960001,-17.14327545166,-16.60597686768,-16.233145141599998,-16.3479827881,-16.489373779300003,-16.571769714400002
R.Thumb_D_e_x,-7.267311286926001,-8.881449890136,-9.02139072418,-9.303958320616001,-9.204228782652,-9.012028694154,-9.09745311737
R.Thumb_D_e_y,113.23920288099998,141.7468353272,141.787225342,141.728878784,141.8443145752,142.0522369386,142.302001953
R.Thumb_D_e_z,-29.279521179200003,-36.375259399419996,-35.833129119860004,-35.45599365235999,-35.575369262699994,-35.71941375732,-35.806312561
R.Thumb_D_d_x,-0.0101380011067,-0.011215040646508,-0.0019576095277426,0.007041539717467999,0.01143910456448,0.008401036169382,0.00871863029897
R.Thumb_D_d_y,0.06292468011378,0.08178914934396,0.08540532737972,0.08780035227536001,0.08462269455193999,0.08333813101052001,0.0804788172245
R.Thumb_D_d_z,0.7974568009378,0.9965855002404,0.9963351130485998,0.9961121201516001,0.9963472485544,0.9964847922326001,0.996718227863
R.Index_M_s_x,19.3088634491,24.340283584599998,24.44865264892,24.496180725099997,24.740183258080002,24.702735519419996,24.5719585419
R.Index_M_s_y,124.77129211440001,156.45055542,157.3080535886,157.6947021486,157.5681274412,157.73051147439998,157.840957642
R.Index_M_s_z,36.498656463639996,45.8407661438,46.31970901488,46.65532531738,46.58101043702,46.41082611084,46.3399391174
R.Index_M_e_x,11.12198657988,14.065883255,13.97268199922,13.898346900940002,14.23218193056,14.23171157838,14.1376285553
R.Index_M_e_y,136.35277404779998,170.806564331,171.44191284160001,171.7900085448,171.81892089820002,171.72362365700002,171.82443237299998
R.Index_M_e_z,-12.15608501434,-14.99940071106,-14.53801403046,-14.190341758739999,-14.243929862959998,-14.480370902999999,-14.5597753525
R.Index_M_d_x,0.12923301458359998,0.16218537986279996,0.1653672605752,0.167290905118,0.16587287187580002,0.16528917253039999,0.16470994055299998
R.Index_M_d_y,-0.18281817138200002,-0.2266151547432,-0.2231084436178,-0.2224998563528,-0.22495429813880002,-0.22088670134539998,-0.22073455154899999
R.Index_M_d_z,0.7680339097978001,0.9603855609893998,0.9606627464296,0.9604723811148,0.9601452469824,0.9611911296843999,0.9613255858419999
R.Index_P_s_x,11.12198657988,14.065883255,13.97268199922,13.898346900940002,14.23218193056,14.23171157838,14.1376285553
R.Index_P_s_y,136.35277404779998,170.806564331,171.44191284160001,171.7900085448,171.81892089820002,171.72362365700002,171.82443237299998
R.Index_P_s_z,-12.15608501434,-14.99940071106,-14.53801403046,-14.190341758739999,-14.243929862959998,-14.480370902999999,-14.5597753525
R.Index_P_e_x,9.1186914444,11.49459991454,11.597464942939999,11.46569404602,11.71827239992,11.945213127139999,11.9864854813
R.Index_P_e_y,109.90173034660002,137.6854553224,138.190234375,138.4203216552,138.50068969720002,138.41791687,138.512893677
R.Index_P_e_z,-22.13129158022,-27.3012943268,-26.5223251343,-25.8310405731,-26.0139213562,-26.33184432982,-26.4204864502
R.Index_P_d_x,0.05654959529638,0.0725829422474,0.06704832464454,0.06866963654758,0.07096338123083999,0.06454393714666,0.060723099857599994
R.Index_P_d_y,0.7466677308084001,0.9349523782728,0.9386381387710001,0.9419692873954,0.9405168890954,0.9401631116865999,0.9403278827670001
R.Index_P_d_z,0.2815830230712,0.34726145863519997,0.33829665780080004,0.32859704494499997,0.3322468042374,0.33454681038859996,0.334807634354
R.Index_I_s_x,9.1186914444,11.49459991454,11.597464942939999,11.46569404602,11.71827239992,11.945213127139999,11.9864854813
R.Index_I_s_y,109.90173034660002,137.6854553224,138.190234375,138.4203216552,138.50068969720002,138.41791687,138.512893677
R.Index_I_s_z,-22.13129158022,-27.3012943268,-26.5223251343,-25.8310405731,-26.0139213562,-26.33184432982,-26.4204864502
R.Index_I_e_x,8.2554540634,10.42755794524,10.666657257059999,10.611126136760001,10.81153697968,11.040992164619999,11.0980930328
R.Index_I_e_y,101.20557251,126.87702636700001,127.55343780519999,127.98596496579998,127.99386138919999,127.86199798599998,127.965682983
R.Index_I_e_z,-8.79537448882,-10.59056453704,-9.694006347652,-8.872155380248001,-9.102534866333999,-9.450918769835999,-9.53326034546
R.Index_I_d_x,0.043313128501159995,0.05353907272218,0.0467034816742,0.04287813529372,0.04549565166235999,0.04536949321628,0.044575281441199995
R.Index_I_d_y,0.4363316535948,0.5423153638842,0.533703613281,0.5235461711882,0.5271824479102001,0.5296456456184,0.529208540916
R.Index_I_d_z,-0.6691326379776,-0.838464653492,-0.8443646430968,-0.850915825367,-0.8485325694086001,-0.8470042586326001,-0.847320139408
R.Index_D_s_x,8.2554540634,10.42755794524,10.666657257059999,10.611126136760001,10.81153697968,11.040992164619999,11.0980930328
R.Index_D_s_y,101.20557251,126.87702636700001,127.55343780519999,127.98596496579998,127.99386138919999,127.86199798599998,127.965682983
R.Index_D_s_z,-8.79537448882,-10.59056453704,-9.694006347652,-8.872155380248001,-9.102534866333999,-9.450918769835999,-9.53326034546
