,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
L.Thumb_P_d_x,0.6664505839348001,0.5869988679886,0.5625507593156,0.590892779827,0.6151227235794,0.6089393138886,0.6013997197152,0.5991477966308001,0.6011591911316,0.601438200474,0.6104084730146001,0.614928519726,0.6051134586334,0.42574656903740005,-0.18894066512579996,-0.22551070749760002,-0.2209473848342,-0.20132639110060002,-0.1964164882898,-0.1916833907366,-0.1910911858082,-0.19246618449680003,-0.190682172775
L.Thumb_P_d_y,-0.3938466072082,-0.5729416012764,-0.5713066101072,-0.5289172053338,-0.4889633357526,-0.469701063633,-0.4739599585532,-0.47321094870560004,-0.46571896672239993,-0.4407715082168,-0.4304033637048,-0.4320535123348,-0.42168375849719997,-0.4230374574660001,-0.31510136127439997,-0.3676459014416,-0.38762572407720003,-0.37085883617399995,-0.3720318734646,-0.37645031809820007,-0.37780383229279996,-0.3764566004278,-0.375813990831
L.Thumb_P_d_z,0.6116590380668,0.5714702844620001,0.5975377917288001,0.6089132428168,0.6183283686638001,0.6391768455506,0.6431646585466,0.645819401741,0.6493850111962001,0.6662893176078,0.6649341344834,0.6596851944924,0.675221121311,0.7446105837824,0.9297453403474,0.902045035362,0.8949078559874,0.9065878391266,0.9071967840194001,0.9063891768455999,0.9059515595434,0.9062210679054001,0.9068650007250001
L.Thumb_I_s_x,2.1700382590308003,2.2942353248579996,4.101800107954,5.213483905794,4.734555435182,3.8672835350040002,4.172325134278,4.2635158538799995,3.983409690856,3.8581398010259997,4.1789470672619995,4.28145942688,9.619736003868,43.85272750844,135.9423583984,146.7745025636,143.9057891846,139.863241577,137.7027740478,136.74063720700002,136.30695495620003,134.6911285398,133.289672852
L.Thumb_I_s_y,204.94997253399998,192.62214660639998,191.3981170654,193.115386963,192.975805664,191.0002929688,191.0217163086,190.864086914,190.1918426514,187.3343017576,187.0072906494,187.06174316419998,187.39524841320002,191.9129760742,189.02673645020002,195.6777526858,194.34029541019999,190.97580871579999,190.8930664062,191.3420898438,191.0960083006,189.5078582766,188.55291748
L.Thumb_I_s_z,5.120068097114,2.9826769351960003,1.910291123388,3.5433411121359994,4.408793354034,3.200022935868,3.03820772171,2.8110891342159996,2.2726376533500003,-0.13402609266356,0.4761351972822,1.1197417020798,-1.5630106329917999,-15.679024600987997,-46.961864471439995,-44.20210571292,-44.317440795900005,-46.151670837400005,-46.07527465822,-45.69541473387999,-45.255587768539996,-45.03149795534,-44.68863677979999
L.Thumb_I_e_x,-20.8461112976,-17.03429374692,-14.906780242940002,-14.60283470154,-12.793049049379999,-13.505016326900002,-13.074554634079998,-13.169581985459999,-13.690427207940001,-13.90926055908,-13.9830148697,-14.080250167860001,-8.60226573944,30.157875204084,138.89454956080004,150.25212097180003,147.8761077882,143.21542663580001,141.03466491700001,139.964379883,139.457977295,137.7876861572,136.328384399
L.Thumb_I_e_y,214.48775939959995,209.12306823719996,207.5854125974,208.1148101806,208.78132934579997,206.2568695068,206.34472045900003,205.9907592772,204.9779541016,201.31317443839998,200.5685943602,200.6313446044,200.53635253919998,204.8917755126,198.0194000246,206.0439788818,205.4717285154,201.5905151368,201.59251709,202.19651184079999,201.9553436278,200.3122009278,199.35525512700002
L.Thumb_I_e_z,-11.037011337284001,-14.042494583140002,-15.824675750719999,-14.362499999979999,-15.1210521698,-16.90309028624,-17.1231880188,-17.33819351194,-17.91994018556,-20.81230926512,-20.13852005004,-19.31192436216,-22.393807983400002,-38.762583160400006,-76.09833984375999,-72.81506347658,-72.58447113036,-74.69678649902,-74.59127197266,-74.16533355714,-73.73178100586,-73.5345718384,-73.19871521
L.Thumb_I_d_x,0.7657033801077999,0.6316315174104,0.620654952526,0.6468529701234,0.5720931768417999,0.5670075893400001,0.5629086852074,0.5689846873282001,0.5768414616584,0.5798949480058001,0.5927726626396,0.5992920517922,0.5947322368622,0.44697448685772,-0.09635402858264,-0.11350298523916,-0.1295838072894,-0.1094090774656,-0.1087467178702,-0.1052169650792,-0.1028435051444,-0.10106587409956,-0.0991778671741
L.Thumb_I_d_y,-0.31289847940224,-0.5392199397086,-0.528537762165,-0.4896184921264,-0.515885448456,-0.4979533314706,-0.500116676092,-0.49370715022059997,-0.48259142041220005,-0.4562444388868,-0.44261572360979995,-0.4428865373134,-0.42890117764459995,-0.423603862524,-0.2935038149356,-0.3383343040942,-0.3633092463016,-0.3464442431926,-0.34921015501020003,-0.3542681396006,-0.35442850589739994,-0.3526336193086,-0.35256811976400004
L.Thumb_I_d_z,0.5367133617402,0.5563513159752,0.5790696740151999,0.58449088335,0.6374454021452001,0.6561374902726,0.6580335259436,0.6576360583304,0.6590485095978,0.6749007582664001,0.6728240132330001,0.66685154438,0.6798784613608,0.753404378891,0.9509603619576001,0.933873605728,0.9225832343102001,0.931659412384,0.9307090997695999,0.9292052030561999,0.929409956932,0.9302872657774,0.930515706539
L.Thumb_D_s_x,-20.8461112976,-17.03429374692,-14.906780242940002,-14.60283470154,-12.793049049379999,-13.505016326900002,-13.074554634079998,-13.169581985459999,-13.690427207940001,-13.90926055908,-13.9830148697,-14.080250167860001,-8.60226573944,30.157875204084,138.89454956080004,150.25212097180003,147.8761077882,143.21542663580001,141.03466491700001,139.964379883,139.457977295,137.7876861572,136.328384399
L.Thumb_D_s_y,214.48775939959995,209.12306823719996,207.5854125974,208.1148101806,208.78132934579997,206.2568695068,206.34472045900003,205.9907592772,204.9779541016,201.31317443839998,200.5685943602,200.6313446044,200.53635253919998,204.8917755126,198.0194000246,206.0439788818,205.4717285154,201.5905151368,201.59251709,202.19651184079999,201.9553436278,200.3122009278,199.35525512700002
L.Thumb_D_s_z,-11.037011337284001,-14.042494583140002,-15.824675750719999,-14.362499999979999,-15.1210521698,-16.90309028624,-17.1231880188,-17.33819351194,-17.91994018556,-20.81230926512,-20.13852005004,-19.31192436216,-22.393807983400002,-38.762583160400006,-76.09833984375999,-72.81506347658,-72.58447113036,-74.69678649902,-74.59127197266,-74.16533355714,-73.73178100586,-73.5345718384,-73.19871521
L.Thumb_D_e_x,-37.7367034912,-32.82709846499999,-30.563845062259997,-30.406608581520004,-27.626198196400004,-28.383045196539996,-27.96580162048,-28.20568580626,-28.8314506531,-29.11924629212,-29.28273200988,-29.581173706039998,-24.182412719760002,18.53514931645396,143.0308502196,154.463809204,152.5286804202,147.95939331059998,145.6614624024,144.31182556160002,143.6061157226,142.0292541504,140.630187988
L.Thumb_D_e_y,218.9260589602,218.11835021960002,216.3123413084,216.5334381104,217.6727294922,214.5029205322,214.523348999,213.99412536620002,212.73856201159998,208.42991027859998,207.6392059324,207.634680176,207.06524963380002,212.16387329120002,204.6733642578,213.6458709718,213.62374267579997,209.5143951416,209.53562316900002,210.1886383056,209.93276672359997,208.2760589598,207.327285767
L.Thumb_D_e_z,-21.421215438859996,-24.557622146619998,-26.80730247496,-25.38213310244,-27.0788204193,-29.26909523012,-29.51878967284,-29.6731174469,-30.281752777100003,-33.472927856439995,-32.717019271859996,-31.679499435419995,-34.918218231199994,-53.05187301638,-95.611819458,-91.95947113038001,-91.40406188966,-93.59134674072001,-93.50667572022,-93.12635803222,-92.74371032716,-92.53153228760002,-92.1787567139
L.Thumb_D_d_x,0.8150554537772001,0.7518619656564,0.7447782039642,0.7515521049498,0.70533131361,0.7074449539184,0.708066546917,0.7149522781372001,0.7199403166771999,0.7232191205021999,0.7274856805799998,0.7370527982712001,0.7408197879792,0.5526486530899201,-0.19667679369459998,-0.2002614229916,-0.22122500240800003,-0.22557070255280004,-0.21999941468239997,-0.20671655237679998,-0.1972396701576,-0.20168216228480002,-0.204546362162
L.Thumb_D_d_y,-0.21365946531278,-0.4282406926156,-0.4151246488096,-0.40035029053720006,-0.4227954268456,-0.3920967876909999,-0.3888870537280001,-0.3805523574352,-0.3690090417862001,-0.3383934497834,-0.3362002491952,-0.3330013155936,-0.310442274809,-0.3457807242868,-0.3163890719414,-0.3614621162414,-0.38761981725699995,-0.3767722904682,-0.37768644094439996,-0.38001735210419996,-0.3793181836606,-0.3786732017994,-0.379061877728
L.Thumb_D_d_z,0.5060282349586,0.5005957603458,0.5224229812623999,0.524041891098,0.5686040520668,0.5879990696906,0.5894006729126,0.5865137696266,0.5877916574476,0.6019993424414001,0.5980946063996,0.5880653262138,0.5955226898193999,0.6794408917426,0.927845644951,0.9102968096734001,0.8948520302774,0.8984167695045999,0.8994078040124001,0.90157712698,0.9039974808694,0.9032857775688001,0.9024815559389999
L.Index_M_s_x,35.88987960816,33.65206451418,34.54120178226,35.28682785034,34.9143318176,34.65692520142,34.91314697266,34.88770980836,34.82182006836,35.13370590212,35.20212326048,35.31475677489999,40.5268295288,63.77759704591999,120.31791687,128.74908142080002,125.8281463624,122.76147003179999,120.9110931398,120.26137695319998,119.7109588622,118.10541992159999,116.924667358
L.Index_M_s_y,175.09453430160002,155.4063934326,154.1648376466,156.9078125,158.378829956,157.7808135984,157.67814025880003,157.5158782956,157.20096740740001,155.43359680179998,155.1035125732,155.1211273192,155.91325378419998,166.42561340319997,194.9184082032,199.0984588624,196.6329528806,194.00734252939998,193.87953796380003,194.16889343239998,193.8269470216,192.3226501464,191.44775390599997
L.Index_M_s_z,15.77534122468,10.90529937746,11.12744426726,13.53487701416,14.8225664139,14.362627983099998,14.385500907880001,14.30262737276,13.940641403199999,12.426144409179999,13.16897792816,13.51249256134,11.620655632039998,5.4528230190258,-1.1324000075465999,-0.9163526177401999,-0.42610416412359997,-1.3244789123548,-1.0723711490632,-0.7656831502914001,-0.4787584543228,-0.20321075692766,0.185853809118
L.Index_M_e_x,15.79035167696,14.9422143936,16.31831359862,15.963370323179998,15.24039421082,15.244840240459999,15.48701629638,15.72819671628,15.70818271636,16.39193572998,16.17539348602,15.99448337554,22.125880813619997,52.397999191400004,110.67578887940002,119.68335876459999,118.2069793702,115.0678909302,113.1213760376,112.16184082039999,111.25315094,109.54832305919999,108.302024841
L.Index_M_e_y,213.0968261722,196.5513977052,195.04126586919998,196.6323913574,198.39472351080002,198.3810577394,198.1593109132,198.0062438962,197.61620788559998,195.37106018059998,194.29399414079998,194.52610473619998,195.20753784180002,205.3110687258,220.14866027839997,220.6518676756,221.6503387452,220.22902526859997,220.50935974119997,220.55980224619998,219.6840576172,218.25712890619997,217.399856567
L.Index_M_e_z,-35.1495262146,-39.3064842224,-39.49713668824,-37.59234542846,-35.94483337402001,-36.04193496702,-36.109189605699996,-36.28656692504,-36.72545700074001,-38.75408859252,-38.482541656500004,-37.86638259888,-40.17033843992,-48.2993095398,-62.933499145499994,-64.30604629515999,-62.72626647951999,-63.12261810304,-62.68404922486,-62.439932251,-62.330879211440006,-62.00940856934001,-61.603881835900005
L.Index_M_d_x,0.29794753789899997,0.2768910169602,0.2696849644186,0.2859727740288,0.2911596953868,0.2872844994068,0.2874923586844,0.2835466206072,0.2828676879408,0.2773643434046,0.2815815329552,0.2859257519244,0.2723204314708,0.16840962395076003,0.142696364224,0.1341659948228,0.112787629664,0.11385928243399998,0.115282048285,0.11986714303480002,0.125169301033,0.1266387075186,0.127608731389
L.Index_M_d_y,-0.5628933370114,-0.608913588524,-0.6049402356147999,-0.587894177437,-0.5922055602076,-0.6008535623551999,-0.5990913629532,-0.5992274880408,-0.59811565876,-0.5910449266434,-0.5799901366236,-0.583164513111,-0.581526339054,-0.5754759609697999,-0.373389071226,-0.31897452473619997,-0.3702387988568,-0.388061517477,-0.39410164356220007,-0.39056593179699994,-0.38266611099260006,-0.3838111042976,-0.384071916342
L.Index_M_d_z,0.7551527619362,0.7430947899817999,0.7492055058478,0.756644821167,0.751319873333,0.7459502100944,0.7472840666769999,0.7486826658248,0.7498207688332,0.757429599762,0.7644042968747999,0.760369348526,0.7664684057237999,0.7954917907715999,0.9146105647088,0.9381206393242001,0.921996307373,0.9145667910576,0.9118072509763999,0.9127332568168001,0.9153656601904,0.91468603611,0.9144423604009999
L.Index_P_s_x,15.79035167696,14.9422143936,16.31831359862,15.963370323179998,15.24039421082,15.244840240459999,15.48701629638,15.72819671628,15.70818271636,16.39193572998,16.17539348602,15.99448337554,22.125880813619997,52.397999191400004,110.67578887940002,119.68335876459999,118.2069793702,115.0678909302,113.1213760376,112.16184082039999,111.25315094,109.54832305919999,108.302024841
L.Index_P_s_y,213.0968261722,196.5513977052,195.04126586919998,196.6323913574,198.39472351080002,198.3810577394,198.1593109132,198.0062438962,197.61620788559998,195.37106018059998,194.29399414079998,194.52610473619998,195.20753784180002,205.3110687258,220.14866027839997,220.6518676756,221.6503387452,220.22902526859997,220.50935974119997,220.55980224619998,219.6840576172,218.25712890619997,217.399856567
L.Index_P_s_z,-35.1495262146,-39.3064842224,-39.49713668824,-37.59234542846,-35.94483337402001,-36.04193496702,-36.109189605699996,-36.28656692504,-36.72545700074001,-38.75408859252,-38.482541656500004,-37.86638259888,-40.17033843992,-48.2993095398,-62.933499145499994,-64.30604629515999,-62.72626647951999,-63.12261810304,-62.68404922486,-62.439932251,-62.330879211440006,-62.00940856934001,-61.603881835900005
L.Index_P_e_x,10.51197309494,7.978935813902,8.303785324097998,6.924128913877999,6.5072872161860005,7.2729035377499995,7.4811518669120005,7.764899158478,7.817350769044,8.904887771605999,8.270807075501999,7.900964164732001,14.429865837082,47.141433715800005,105.69467468245998,117.306512451,114.9595199588,110.62495422340001,108.6826461794,107.9166641236,107.0478271486,105.0452529906,103.622413635
L.Index_P_e_y,228.1600036622,204.9560760498,203.89714660639999,204.8651123048,206.79736328139998,207.3351745604,207.24909057640002,206.97148132339998,206.57109069819998,204.2952148438,203.111380005,203.561779785,204.1873718262,217.620953369,236.686062622,237.52047424339997,240.13426818860003,238.6184234618,238.33247680679997,237.9023529052,237.1801605224,236.29295349120002,235.693069458
L.Index_P_e_z,-69.25092849734,-76.27974090578,-76.1923751831,-74.20362701414,-72.5964126587,-72.73936462399999,-72.76645965578,-72.9838607788,-73.44062042236,-75.56157226564,-75.22816772462,-74.51785125732,-76.92065429688,-83.92027740478,-97.32724609374,-98.94710235594,-96.45949249266,-96.77610473632001,-96.64085388182,-96.67003936768,-96.48744201660001,-95.84537200928001,-95.27808380129999
L.Index_P_d_x,0.13963269740348,0.1805814653634,0.2076764315368,0.23416609466060004,0.2262158513068,0.20649293959159998,0.20736976563939996,0.20626654922979998,0.2043893247842,0.1939303845166,0.20474549829960004,0.20963924825179997,0.1993430316448,0.13615613952276,0.1290213823318,0.06156533956526,0.08411606252188,0.11508143991240001,0.1149724811316,0.10995904207260002,0.1089267656206,0.1166390240194,0.12121179699899999
L.Index_P_d_y,-0.39962421655639996,-0.21797044575219998,-0.22947818636880002,-0.21327345073219997,-0.2176554977894,-0.231933823228,-0.235445600748,-0.2322189450264,-0.2319504976274,-0.23115448951719997,-0.22838892936719998,-0.23404306769379998,-0.2325966536998,-0.31885201036919997,-0.42835365533819997,-0.4369325339794,-0.47877284288399996,-0.47632423043259997,-0.4616563916208,-0.4492086887357999,-0.453186005354,-0.4671659350394,-0.473832786083
L.Index_P_d_z,0.8976217865944,0.9588666796683999,0.9508686184882,0.9484351158142001,0.9493945717812,0.9505544424055999,0.9495051860811999,0.9505388975146,0.9510007739066001,0.9533917307853998,0.9517893791200001,0.9493504524234,0.9519107460973999,0.922658276558,0.8908707022666,0.8972765207292,0.8737618565558,0.8716963410376,0.8795529842377998,0.8866320610045999,0.8847271084784001,0.8764229059217999,0.872232854366
L.Index_I_s_x,10.51197309494,7.978935813902,8.303785324097998,6.924128913877999,6.5072872161860005,7.2729035377499995,7.4811518669120005,7.764899158478,7.817350769044,8.904887771605999,8.270807075501999,7.900964164732001,14.429865837082,47.141433715800005,105.69467468245998,117.306512451,114.9595199588,110.62495422340001,108.6826461794,107.9166641236,107.0478271486,105.0452529906,103.622413635
L.Index_I_s_y,228.1600036622,204.9560760498,203.89714660639999,204.8651123048,206.79736328139998,207.3351745604,207.24909057640002,206.97148132339998,206.57109069819998,204.2952148438,203.111380005,203.561779785,204.1873718262,217.620953369,236.686062622,237.52047424339997,240.13426818860003,238.6184234618,238.33247680679997,237.9023529052,237.1801605224,236.29295349120002,235.693069458
L.Index_I_s_z,-69.25092849734,-76.27974090578,-76.1923751831,-74.20362701414,-72.5964126587,-72.73936462399999,-72.76645965578,-72.9838607788,-73.44062042236,-75.56157226564,-75.22816772462,-74.51785125732,-76.92065429688,-83.92027740478,-97.32724609374,-98.94710235594,-96.45949249266,-96.77610473632001,-96.64085388182,-96.67003936768,-96.48744201660001,-95.84537200928001,-95.27808380129999
