,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
L.Thumb_P_s_z,37.079454803459996,42.236728668219996,45.34073333738,46.24238967894,46.90218582154,47.43631820682,56.40696411131999,67.38718643188,41.92910308838,38.16968612672001,7.77754516602,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_e_x,142.5335174558,182.7446594238,183.8625732424,183.469329834,182.36420288099998,182.3570709228,190.8595916746,194.5015747068,178.5001922608,175.20414428720002,35.049475097599995,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_e_y,271.26115112319997,336.84414672860004,336.3475524906,335.424597168,334.4611816408,334.3690490722,333.75867309600005,335.63203125019993,288.5458190918,282.5059997556,56.8079101562,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_e_z,29.710636520399998,29.714360809339997,32.7664932251,33.53544082641999,36.43643188474,38.088970947259995,41.51971359253999,45.756130981439995,12.241705560688,12.760459899898,2.9344909668000003,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_d_x,0.7613941788672001,0.9105446577072,0.8940890073778001,0.8916379332542,0.908883702755,0.9211986422539999,0.8224959135058001,0.6518818736076001,0.6506351530554,0.759836959839,0.1521795511246,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_d_y,-0.16521256864079997,-0.31035333275800003,-0.35435665845880004,-0.35848200321199997,-0.34900089502320003,-0.331681728363,-0.45725389122960003,-0.5890595555304,-0.3156469613314,-0.3179476320742,-0.07186573743819999,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_d_z,0.16030598133816,0.27241957783700005,0.2735480248928,0.27643505930900003,0.22767869830119997,0.2033481448888,0.323866787553,0.4705757975578001,0.6551413536071999,0.565625631809,0.10805878639219998,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_s_x,142.5335174558,182.7446594238,183.8625732424,183.469329834,182.36420288099998,182.3570709228,190.8595916746,194.5015747068,178.5001922608,175.20414428720002,35.049475097599995,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_s_y,271.26115112319997,336.84414672860004,336.3475524906,335.424597168,334.4611816408,334.3690490722,333.75867309600005,335.63203125019993,288.5458190918,282.5059997556,56.8079101562,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_s_z,29.710636520399998,29.714360809339997,32.7664932251,33.53544082641999,36.43643188474,38.088970947259995,41.51971359253999,45.756130981439995,12.241705560688,12.760459899898,2.9344909668000003,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_e_x,121.38571167,155.14950256359998,156.53729858399998,156.19781494140003,154.7624084474,154.51903381339997,168.0483337402,175.6037902832,154.8772033692,152.9109954834,30.4715454102,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_e_y,273.438531494,344.1303161622,345.7874145508,345.1559387206,342.76807250979994,341.5389343262,344.0166442872,352.3429626462,306.96468505859997,304.0063903808,60.9877441406,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_e_z,17.41306056976,18.205057144179996,22.16785736084,23.05275840762,25.616416931139998,27.045883941659998,23.9375366211,28.3852947235,6.74650211334,13.821110534659999,2.54122486114,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_d_x,0.686721253395,0.896082675457,0.8873190045358001,0.8855732798575999,0.8962981700896002,0.9039697408676,0.7407375574112,0.6136576294898,0.7648539185523999,0.7186150074006,0.14740102291100002,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_d_y,-0.07070490962520119,-0.2365998595952,-0.3065355896946,-0.3160006403922,-0.2697451829912,-0.2328238546848,-0.333101528883,-0.5426451504229999,-0.5963059663771999,-0.6930563092232,-0.134583055973,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_I_d_z,0.39933251142500004,0.3737354278564,0.34416382312759997,0.34039852619159994,0.351352506876,0.3585962772368,0.5709364771844,0.5640738546848,0.17825063467038998,-0.03420621845870001,0.01266245394946,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_x,121.38571167,155.14950256359998,156.53729858399998,156.19781494140003,154.7624084474,154.51903381339997,168.0483337402,175.6037902832,154.8772033692,152.9109954834,30.4715454102,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_y,273.438531494,344.1303161622,345.7874145508,345.1559387206,342.76807250979994,341.5389343262,344.0166442872,352.3429626462,306.96468505859997,304.0063903808,60.9877441406,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_s_z,17.41306056976,18.205057144179996,22.16785736084,23.05275840762,25.616416931139998,27.045883941659998,23.9375366211,28.3852947235,6.74650211334,13.821110534659999,2.54122486114,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_x,108.4040405274,137.2595581054,138.86290283219998,138.2205749512,137.06076354980001,137.70701599140003,155.7465545652,166.3686340332,138.412020874,136.2512939452,27.2441101074,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_y,274.85782470699996,346.4879821776,349.29954834,349.56771240239993,345.6473999024,342.3075927734,347.5423095704,360.7327941896,312.74918212899996,312.53749389639995,62.4597717286,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_e_z,8.142143058778,7.202516174314001,11.1304216385,12.84813785552,14.4958595276,14.261528968819999,7.34646720886,13.180079460143997,-4.445836925516,3.7105924725522,0.1757200479508,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_x,0.6141317009926001,0.846330046654,0.8361330986024,0.8504599571228001,0.8374222874641999,0.7953361153603999,0.5819676339627999,0.43689300417919996,0.7767739176750001,0.7823663592337999,0.15139261484140001,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_y,-0.06714336276072,-0.1115354776382,-0.16615058481679998,-0.20871039330940003,-0.13621406108127995,-0.03636338375508,-0.16679075285798,-0.3969027519224,-0.2727393358944,-0.4006354749202,-0.06904990673059999,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_D_d_z,0.43858481049520004,0.5205036163328001,0.5221545100212,0.48275603652,0.526086860895,0.6047970533370001,0.7848836183550001,0.71932220459,0.527798897028,0.474789559841,0.11096116304400001,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_x,170.50329589860002,213.75622558599997,213.69190368659997,213.2501068116,213.15035705559998,213.7984802244,215.13036193860003,213.2277984618,217.31970825199997,220.32033386220002,44.082876587,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_y,248.20643310559998,305.8409790039999,303.27779541,302.0610839844,301.3135742188,301.9233459472,295.9980712891999,292.43839111319994,285.05520019520003,283.2791381835999,56.5270690918,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_s_z,40.521364593499996,51.076463317860004,53.57744064332,54.35378570558,54.839861297599995,55.29551773072001,59.040760803240005,59.96756210328,31.33583717346,27.76776657104,5.635161590579999,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_x,122.25653381359999,152.2701812746,152.9692749022,152.5179901124,151.9775512696,152.61793518079998,158.37878723140003,164.17719116220002,180.57357788079997,181.3220001222,36.258004760800006,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_y,249.05446167,307.62443847659995,306.371051025,305.1433044434,304.6220214844,305.02890625,313.90462036139996,320.5392822266,309.205316162,301.86071167,60.14794311519999,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_e_z,16.18207092284,22.71074104308,23.69637413024,24.49284324644,25.91536483764,26.364751052860004,27.102261734040002,23.03932418824,-18.322245788582002,-22.32005004884,-4.366842269899999,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_x,0.712156379223,0.9075775027274,0.8963089466094001,0.8964489459992,0.9029537796976002,0.9030681133268,0.8376933693886001,0.7250229001044001,0.5515767931937999,0.5895878314972001,0.1185112595558,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_y,-0.012517503369605998,-0.026325125060976007,-0.04565863907336,-0.045495751500119995,-0.04883501604198,-0.0458402656019,-0.2643133342266,-0.4154879391194,-0.3622510433196,-0.280911719799,-0.0548397958278,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_M_d_z,0.3592652142046,0.41869812607760004,0.44106566905960004,0.4407686114314,0.42694598436340003,0.4270385742188001,0.47143483161919997,0.5459901332858,0.7454753041266,0.757233953476,0.1514849185944,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_x,122.25653381359999,152.2701812746,152.9692749022,152.5179901124,151.9775512696,152.61793518079998,158.37878723140003,164.17719116220002,180.57357788079997,181.3220001222,36.258004760800006,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_y,249.05446167,307.62443847659995,306.371051025,305.1433044434,304.6220214844,305.02890625,313.90462036139996,320.5392822266,309.205316162,301.86071167,60.14794311519999,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_s_z,16.18207092284,22.71074104308,23.69637413024,24.49284324644,25.91536483764,26.364751052860004,27.102261734040002,23.03932418824,-18.322245788582002,-22.32005004884,-4.366842269899999,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_x,114.21979064920001,149.7907928468,151.208944702,150.2413848876,148.6526214598,149.1606903078,153.575402832,149.53427734360002,155.02850646960002,151.7865081788,30.5226593018,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_y,260.8550842284,325.9365417482,324.18302612300005,321.60733642580004,320.529321289,320.59710083,332.340258789,333.2454467772001,317.4316894532,309.0602905276,61.741003418000005,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_e_z,-11.02101993562,-11.404590988159999,-10.72969818116,-10.56860427856,-9.321237564086,-9.010596084596,-6.619439411165999,-10.381880664815998,-44.4015136719,-46.88025360108,-9.44896850586,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_x,0.20711188912399997,0.06389539167286,0.04536481574178001,0.05866953656078,0.08568552583456,0.08909536153076,0.12378621473895998,0.37735706567780003,0.6560273826124,0.7555840253830001,0.1465551018714,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_y,-0.30410941839239997,-0.4719143629074001,-0.4590258061886,-0.42428837418540005,-0.40994108319300004,-0.40120210051540006,-0.47509793639160003,-0.3274458289146,-0.2115074992182,-0.1841726958752,-0.0407074213028,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_P_d_z,0.7010406732558001,0.8791734576224,0.8871815323829999,0.903555381298,0.9080693364144,0.9116448044778,0.8690293669700001,0.8612854003907999,0.6703631281851999,0.6282890200614,0.1298634171486,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_x,114.21979064920001,149.7907928468,151.208944702,150.2413848876,148.6526214598,149.1606903078,153.575402832,149.53427734360002,155.02850646960002,151.7865081788,30.5226593018,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_y,260.8550842284,325.9365417482,324.18302612300005,321.60733642580004,320.529321289,320.59710083,332.340258789,333.2454467772001,317.4316894532,309.0602905276,61.741003418000005,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_s_z,-11.02101993562,-11.404590988159999,-10.72969818116,-10.56860427856,-9.321237564086,-9.010596084596,-6.619439411165999,-10.381880664815998,-44.4015136719,-46.88025360108,-9.44896850586,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_x,117.1501342774,165.887905884,166.8072692872,163.8219573974,162.1489685056,162.5950439452,153.24832763679998,146.9032684326,139.7364227294,133.9032409668,26.8706542968,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_y,270.38767089860005,334.18123779280006,333.361138916,331.9938049316,331.5469787598,331.8716308594,343.3414916992,346.446411133,322.8058715822,312.38495483400004,62.407299804599994,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_e_z,-23.97216377258,-23.56942977904,-22.894163513179997,-24.13457717896,-22.47055511476,-22.00952796936,-24.956072998040003,-27.213155365,-56.08448104858,-59.165776062,-11.81718826294,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_x,-0.13422957956800002,-0.7373567581179999,-0.7145087599754,-0.6220821738242,-0.6182240605353999,-0.615384566784,0.014982287585760007,0.12051805332299001,0.6980886548758,0.813156867027,0.16587365865700002,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_y,-0.43665699958799997,-0.3776628971098,-0.42041962146760004,-0.475770586729,-0.5046832978724,-0.5164499759676,-0.5039310455322,-0.6046937167646,-0.24580975174908004,-0.1511867880822,-0.0302631050348,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_I_d_z,0.5932500600813999,0.5572319984434,0.5572147727014001,0.6214134216309999,0.6023277521132,0.5954392910004,0.8399421572684,0.7709865212438001,0.5335742533206,0.5586656570436,0.10756427049640001,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_x,117.1501342774,165.887905884,166.8072692872,163.8219573974,162.1489685056,162.5950439452,153.24832763679998,146.9032684326,139.7364227294,133.9032409668,26.8706542968,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_y,270.38767089860005,334.18123779280006,333.361138916,331.9938049316,331.5469787598,331.8716308594,343.3414916992,346.446411133,322.8058715822,312.38495483400004,62.407299804599994,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_s_z,-23.97216377258,-23.56942977904,-22.894163513179997,-24.13457717896,-22.47055511476,-22.00952796936,-24.956072998040003,-27.213155365,-56.08448104858,-59.165776062,-11.81718826294,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_x,121.3426391602,178.9215393068,178.162979126,175.4406646728,174.9962951658,175.011038208,157.5492553712,145.04345397979998,129.5690185548,119.265901184,23.8053573608,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_y,277.5074768066,339.0728820802,339.73179321279997,338.86871337879995,338.4244873048,339.1901733398,349.89562988279994,355.77792968740005,326.1473083496,313.0078308104,62.3860351562,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_e_z,-31.52793655396,-30.12187690736,-31.139849090580004,-31.6012111664,-27.52807044982,-27.522861480720003,-32.16186637878,-39.110866546619995,-59.78909225463999,-64.11751480102001,-12.35765075684,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_x,-0.27167944908139996,-0.8445956468582001,-0.7358640670776,-0.7529068708422,-0.8325224876403998,-0.8045716881752,-0.278705495596,0.12051823521034799,0.656372100115,0.9415506243706,0.1969572901726,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_y,-0.46137223243700004,-0.3169846236704,-0.4128262937068,-0.44550273418439995,-0.4456709682942,-0.47425056099880003,-0.4247161686418,-0.6046939373014,-0.21621696390222,-0.040087904222311996,0.0013663366436959998,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_D_d_z,0.4896234214306,0.42460670471219997,0.5343306481837999,0.4838473021984,0.32773319482819996,0.3572707951068,0.46694413721548,0.770986354351,0.2384932518006,0.31858912706380005,0.034726825356399996,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_x,172.38346252440002,214.64142150880002,214.55558776840002,214.15426940939997,214.0532073974,214.75890808100002,215.4094421388,216.18143920880001,218.69229125979996,220.4007812502,44.128259277400005,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_y,240.81733398440002,295.2348266602,292.7325561522,291.5496887206,290.8911071778,291.5247070312,286.87416992219994,286.82084960960003,293.7095092772,293.8984924318,58.6565429688,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_s_z,35.69828948974,47.18373641968,49.501240539559994,50.19944076538,50.467733764639995,50.87794189451999,52.408885955799995,51.08599472045999,33.1504673004,30.947814178479994,6.23135147094,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_x,129.19155273439998,158.462979126,159.1073181154,158.7264831542,158.19480590819998,158.9351806642,163.3646179198,173.42719421379996,184.63855285640003,183.0366424562,36.655566406199995,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_y,236.5283813476,289.20601196280006,287.988079834,286.8311157226,286.47623291,286.9464050294,297.2333374024,309.66806640619996,322.8570739746,319.17307128899995,63.63286743159999,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_e_z,8.524428653718001,16.61404800416,17.39878768922,18.05927276614,19.03601226806,19.40782852174,16.634874725360003,9.485941600804,-11.181426474445239,-12.637786293040001,-2.49897117614,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_x,0.6722823143001999,0.8744178056715999,0.8630525827406,0.8627337932585999,0.8694362998008,0.8688966512678,0.8100779652596,0.6663244366646001,0.5391498446466001,0.5956596970558,0.1193442702294,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_y,0.066757571615813,0.09383853673940001,0.07384779751298001,0.07344461381436,0.06871754080056,0.07126129865646,-0.16124049574146,-0.3563050746916,-0.46119546890239993,-0.40291934609400004,-0.07947547435760001,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_M_d_z,0.42296128273019995,0.47581738829619996,0.4996748209002,0.5002618908882,0.48923489451400004,0.48983250260360006,0.556822681427,0.6485556840898001,0.7016516566274,0.6948392987251999,0.1394295215606,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_x,129.19155273439998,158.462979126,159.1073181154,158.7264831542,158.19480590819998,158.9351806642,163.3646179198,173.42719421379996,184.63855285640003,183.0366424562,36.655566406199995,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_y,236.5283813476,289.20601196280006,287.988079834,286.8311157226,286.47623291,286.9464050294,297.2333374024,309.66806640619996,322.8570739746,319.17307128899995,63.63286743159999,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_s_z,8.524428653718001,16.61404800416,17.39878768922,18.05927276614,19.03601226806,19.40782852174,16.634874725360003,9.485941600804,-11.181426474445239,-12.637786293040001,-2.49897117614,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_x,111.8772674562,143.9945007324,141.99252014159998,138.19689331040001,139.2169403076,142.0902069092,156.709378052,166.5737091064,158.96806640619997,153.25598144539998,30.813586425799997,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_y,245.4068237304,304.643334961,301.0518859864,296.0099487306,297.2723876952,298.71593017580005,322.8494079592,339.918157959,338.2239379884,327.6142089844,65.549597168,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_e_z,-20.2441520691,-21.41753578186,-20.35637168886,-19.213342285160003,-18.60769462586,-18.97047309876,-17.46819496154,-20.92890319824,-40.28203887938,-43.69946594238,-8.76840286254,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_x,0.39771086573600006,0.3323423981666,0.39312862157820005,0.4715667605398,0.43592347502699996,0.38693073987939997,0.15287153124813999,0.1574252620339,0.587633883953,0.6790608525276001,0.133057487011,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_y,-0.2039387106896,-0.3545968592166,-0.3000769346952,-0.21083872318259997,-0.2479887574912,-0.2703471779824,-0.5884036898612,-0.6948477149010001,-0.352392718196,-0.1924666672944,-0.0436556190252,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_P_d_z,0.6608171820638,0.8735892891884,0.8672397971154,0.8561557650566,0.8646797299384001,0.8815534353258,0.7833509206772,0.6986321091654,0.6664543271066,0.7082634568214,0.1427931785584,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_x,111.8772674562,143.9945007324,141.99252014159998,138.19689331040001,139.2169403076,142.0902069092,156.709378052,166.5737091064,158.96806640619997,153.25598144539998,30.813586425799997,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_y,245.4068237304,304.643334961,301.0518859864,296.0099487306,297.2723876952,298.71593017580005,322.8494079592,339.918157959,338.2239379884,327.6142089844,65.549597168,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_s_z,-20.2441520691,-21.41753578186,-20.35637168886,-19.213342285160003,-18.60769462586,-18.97047309876,-17.46819496154,-20.92890319824,-40.28203887938,-43.69946594238,-8.76840286254,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_x,106.7419616698,147.9569305422,144.6137908938,135.51246643079998,134.95763549780003,139.29961547839997,159.33967285140002,162.53041076660003,140.47972412119998,130.956137085,26.467941284200002,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_y,255.58701782219995,319.3036682128,315.25757446299997,307.75529785140003,308.5103576662,310.6164855958,340.2973876952,357.76456298820005,343.9994262696,328.55087890619996,65.98593139639999,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_e_z,-37.01442565918,-42.0408744812,-41.43962554934,-41.8797767639,-41.30438613892,-41.554785156259996,-35.610958862320004,-38.87250289918,-54.2252670288,-56.77109375002,-11.55460357666,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_x,0.19994254857312,-0.15427677482376,-0.10205888487402,0.10451784059396,0.16583554446659998,0.10865135043862,-0.10241023898130001,0.15742535442128003,0.7173659980296,0.8618888139723999,0.167768228054,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_y,-0.39636472463579997,-0.5707985043528001,-0.5530969023704,-0.4573038101196,-0.4375490725042,-0.4633467316628,-0.6793351292609999,-0.6948477149008,-0.22473168931907997,-0.0361890990287,-0.016845144331459998,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_I_d_z,0.6529487133026,0.8029674887656,0.8208741188048,0.8825149893761999,0.8836930990220001,0.8793175458906001,0.7063864469528001,0.6986319661142,0.5413570821284,0.5052104771138,0.1075642228126,0.0,0.0,0.0,0.0,0.0,0.0
