,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
L.Pinky_P_e_x,-14.8857055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,34.555157470800005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,-59.3726501464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,-0.0734694123268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,-0.0400775283576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.1816481232644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,-14.8857055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,34.555157470800005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,-59.3726501464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,-13.22478027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,34.540197754000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,-62.0715026856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,-0.10482256412499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.000944121927022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.17032713890079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,-13.22478027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,34.540197754000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,-62.0715026856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,-11.47334518432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,34.0489318848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,-64.19066772459999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,-0.1254250645638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0351808935404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.1517592072486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,9.12684543133,-0.8221891880044,0.5662488460544,3.789700937272,5.08969039917,5.201289176938,4.497824287418,2.9305459499379998,2.309924459458,1.3213423371321997,-1.716043653526158,-5.354387760162,-7.999171447756,-9.365252876282,-7.294144248964001,-4.53036737442
R.hand.palm_position_y,210.7646392822,201.75085144040003,204.0516265868,208.1292510988,207.6473022464,206.63407592779998,206.605529785,206.4548919678,207.63107604980001,209.74675598160002,212.1045104982,215.2960510254,218.981616211,219.87910766599998,217.6992706296,217.3812294005
R.hand.palm_position_z,78.19915008544,79.61448364258,78.26882171631999,78.41557312012,77.86144866944,77.651953125,77.50087280272001,77.98515014649999,78.89907073975999,79.81740722658,82.06473999023999,85.51702575684001,88.50793762203999,88.15728149416,86.5222793579,84.871971130375
R.pitch,123.044081606616,158.7200498006,162.6797017538,163.283725442,163.1801469882,163.58501055419998,164.087564951,164.26272652,165.16484425579998,167.40256725039998,169.20904848819998,171.9804469532,173.6563896142,172.7809396692,173.03004213520003,172.73207444625
R.roll,74.50529850231598,98.91466957492001,99.38354567466,94.65012207172,92.24050370444,90.11276041725998,92.08116221942,93.34084309446001,93.58429426196001,95.02706519002001,98.23542637874,100.13567928474,100.97223266782001,102.0477593464,99.4134195564,97.687782829225
R.yaw,-120.85044458108,-138.39696375600002,-139.4972553348,-141.1457406346,-141.5184640618,-141.3328796236,-141.0574426802,-140.97399415980001,-141.1844732718,-141.273085415,-140.823500502,-140.90029914999997,-141.88484087720002,-142.275770857,-141.5992132912,-141.1529198465
R.Arm direction_x,-0.949976372719,-0.9728375673294,-0.9869504451754001,-0.9950702786446,-0.9964853405952001,-0.9958696603774001,-0.9939878821372,-0.9932671666144,-0.9927085161212,-0.9924798011782,-0.9907512187958,-0.9936643362046,-0.9888211607932,-0.9783751606941999,-0.9790048360826,-0.9808482080697499
R.Arm direction_y,0.1355312108994,0.03633614704014,0.021518183266758,-0.025166130438452,-0.034528364241120005,-0.034340800344959996,-0.05193068310618,-0.05751095637682,-0.061651127785440005,-0.07030963078142001,-0.08969645351172,-0.047733030840742,0.1060281336307,0.1888854444026,0.1944191664458,0.18812956661
R.Arm direction_z,0.20905121676640004,0.22809045910839995,0.157251831889,0.09447035044436,0.07627405077218,0.0839274302125,0.09629581719638,0.10055202245724,0.10357091128840001,0.09993502050638,0.10173655748379999,0.09635060578586,0.09511713981627999,0.08370747119188002,0.060942035913480005,0.050409336574375
R.wrist position_x,53.64351425169999,41.13306655884,42.81606750488,44.94017944336,45.873851013179994,46.01265716554,45.67844696044,44.26789474486001,43.62913970948,42.997165679960005,40.73579635618,37.4991378784,34.27121658326,32.53833465576,35.01974182128,38.0040922165
R.wrist position_y,191.19627685540001,178.9824615478,184.0347137452,188.8918548584,188.4642608642,187.8961242676,188.37848815919997,188.3712829588,190.22595825180002,194.04377136240004,197.8830932616,202.6663116454,205.9654693602,205.27153930679998,203.3740753174,202.996395111
R.wrist position_z,49.80861282352,36.556073761,34.38848266604,33.69368972778,32.94752197266,32.54435577392,32.45466918944,32.99472732546,33.61108932496,34.2007713318,36.58904724118,39.78055343628,42.07195434568,41.785938262959995,40.51751708986,39.142985343925005
R.elbow position_x,274.2191101074,267.0168029786,271.9766845702,275.986151123,277.24838256839996,277.24423828120007,276.4731018068,274.8952087402,274.1267333984,273.44165039060005,270.7789306638,268.2186645506,263.86620483400003,259.7078613282,262.3354614256,265.74784088125
R.elbow position_y,159.7271972656,170.545553589,179.0383941648,194.735195923,196.4814208986,195.8697326662,200.4363067628,201.7247894288,204.54077148439998,210.3690063476,218.70976867680002,213.7494750976,181.3467376708,161.4141113284,158.23176879879998,159.31447601325
R.elbow position_z,1.2688835144000017,-16.40438957216,-2.1239155054120005,11.758561420438,15.237404441839999,13.05719413756,10.095683670044,9.64749183655,9.56289539338,10.99679718018,12.96677379606,17.40884838104,19.98664779662,22.349849700940002,26.3673488617,27.438411235800004
R.Thumb_M_s_x,46.8688117981,36.537628936759994,36.956606292740005,39.9778442383,41.50306549072,42.1144088745,41.190244293179994,39.42781677246,38.56550827026,37.0731086731,33.55072784422,29.2065612793,25.534999465920002,23.772257232659996,26.82570343016,30.269075393675003
R.Thumb_M_s_y,210.02389526380003,205.7143188478,210.6918273928,214.6904693604,213.9148712158,213.07624816880002,213.6004211426,213.675177002,215.49212341319998,219.2974090576,223.1664459228,228.3832855224,233.20920715359998,233.50856628420001,231.4383209228,230.85988998425
R.Thumb_M_s_z,58.57113037114,42.478465270979996,40.53929214478,40.475928497299996,40.088482666,40.39626159668,40.12724227906,40.46327590942,41.272509002679996,42.10550918578,44.303341674799995,47.754418182360006,50.234103393560005,49.32247314452,48.58794631958,47.463460922225
R.Thumb_M_e_x,46.8688117981,36.537628936759994,36.956606292740005,39.9778442383,41.50306549072,42.1144088745,41.190244293179994,39.42781677246,38.56550827026,37.0731086731,33.55072784422,29.2065612793,25.534999465920002,23.772257232659996,26.82570343016,30.269075393675003
R.Thumb_M_e_y,210.02389526380003,205.7143188478,210.6918273928,214.6904693604,213.9148712158,213.07624816880002,213.6004211426,213.675177002,215.49212341319998,219.2974090576,223.1664459228,228.3832855224,233.20920715359998,233.50856628420001,231.4383209228,230.85988998425
R.Thumb_M_e_z,58.57113037114,42.478465270979996,40.53929214478,40.475928497299996,40.088482666,40.39626159668,40.12724227906,40.46327590942,41.272509002679996,42.10550918578,44.303341674799995,47.754418182360006,50.234103393560005,49.32247314452,48.58794631958,47.463460922225
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,46.8688117981,36.537628936759994,36.956606292740005,39.9778442383,41.50306549072,42.1144088745,41.190244293179994,39.42781677246,38.56550827026,37.0731086731,33.55072784422,29.2065612793,25.534999465920002,23.772257232659996,26.82570343016,30.269075393675003
R.Thumb_P_s_y,210.02389526380003,205.7143188478,210.6918273928,214.6904693604,213.9148712158,213.07624816880002,213.6004211426,213.675177002,215.49212341319998,219.2974090576,223.1664459228,228.3832855224,233.20920715359998,233.50856628420001,231.4383209228,230.85988998425
R.Thumb_P_s_z,58.57113037114,42.478465270979996,40.53929214478,40.475928497299996,40.088482666,40.39626159668,40.12724227906,40.46327590942,41.272509002679996,42.10550918578,44.303341674799995,47.754418182360006,50.234103393560005,49.32247314452,48.58794631958,47.463460922225
R.Thumb_P_e_x,30.377033996599998,23.518103790260003,24.002701187139998,28.34039459228,30.25983772278,30.769551467920003,29.5121952057,27.60545539858,26.75267219544,24.906122207659998,20.45785102844,15.39716911316,11.961584091199999,10.442032814040001,13.375867080699999,16.7786798477
R.Thumb_P_e_y,219.56652526839997,224.207788086,228.003866577,230.80722045880003,229.35791625960002,227.6657806398,228.43037719720002,228.9313568114,230.45496215839998,233.82342529279998,238.2346618652,243.24804687479997,247.74782409659997,248.73171691880003,245.82197265640002,244.92119598375
R.Thumb_P_e_z,84.26678771972001,78.96259765626,77.61824188232,78.51987457274001,78.53000030518,79.14115905759999,78.68164062502,78.8066177368,79.73432922359999,80.62391967772001,82.30490417482,85.58389129638,88.27492828368,87.18053741454,86.73055419922,85.71317100525
R.Thumb_P_d_x,0.3841783463954,0.30329173207300003,0.3017631053924,0.2710960805416,0.2619126319886,0.2642800986768,0.272041839361,0.275403612852,0.2751817405222,0.2834317266942,0.3050004661083999,0.32169179320319996,0.3161946892736,0.3105295181274,0.3133158624172,0.31426071375625
R.Thumb_P_d_y,-0.2222969293594,-0.4308080613612,-0.403286463022,-0.37544205188760005,-0.35974799394619994,-0.3398652732374,-0.345465976,-0.3553949117662,-0.3485615074634,-0.3383856594564,-0.3510162889956,-0.34627676606179997,-0.3386791944502,-0.3546255230904,-0.33506922125819993,-0.32756014913325004
R.Thumb_P_d_z,-0.5985840141772,-0.849903190136,-0.8637595176698,-0.8862392425536001,-0.8955007791517999,-0.9025680065156001,-0.8981302976607999,-0.8932136774064,-0.8959736943246,-0.8972920060156,-0.8852519273756,-0.8812430500982,-0.8861665368078,-0.8819091200828002,-0.8885375142097999,-0.8910325169562501
R.Thumb_I_s_x,30.377033996599998,23.518103790260003,24.002701187139998,28.34039459228,30.25983772278,30.769551467920003,29.5121952057,27.60545539858,26.75267219544,24.906122207659998,20.45785102844,15.39716911316,11.961584091199999,10.442032814040001,13.375867080699999,16.7786798477
R.Thumb_I_s_y,219.56652526839997,224.207788086,228.003866577,230.80722045880003,229.35791625960002,227.6657806398,228.43037719720002,228.9313568114,230.45496215839998,233.82342529279998,238.2346618652,243.24804687479997,247.74782409659997,248.73171691880003,245.82197265640002,244.92119598375
R.Thumb_I_s_z,84.26678771972001,78.96259765626,77.61824188232,78.51987457274001,78.53000030518,79.14115905759999,78.68164062502,78.8066177368,79.73432922359999,80.62391967772001,82.30490417482,85.58389129638,88.27492828368,87.18053741454,86.73055419922,85.71317100525
R.Thumb_I_e_x,20.712528610219998,16.34773502348,17.21474285126,22.47420234678,24.563966369599996,24.77641410828,23.40759353638,21.504544448839997,20.725601959240002,18.84712905886,14.073430252060001,8.79531993867,5.595513820646,4.1948447704300005,6.760774898528,9.96868348123
R.Thumb_I_e_y,220.32251892079998,230.45319519059998,233.0842590332,233.59346618659998,231.102505493,229.10642395020005,230.52061462420002,231.3671447754,232.7471405032,236.03736267079998,241.0425964356,246.0744506836,250.66797485340004,252.3790863036,249.0505126954,247.93312454224997
R.Thumb_I_e_z,102.05092926024,104.89382476800002,103.89860992419999,105.3611846924,105.500376892,106.06603546139999,105.538734436,105.63565063460001,106.592779541,107.48171081539999,109.03030090319999,112.2556442264,114.99293975820001,113.8374145508,113.3528518676,112.31223106375
R.Thumb_I_d_x,0.34988748431219996,0.2595913290978,0.2457468032838,0.2123757839204,0.2062096059322,0.2169716328382,0.22100701630099998,0.22087340652940002,0.2182001173496,0.21935581564880002,0.2311373889446,0.23900903761380002,0.2304730415344,0.226169100404,0.2394884616138,0.24654467031375002
R.Thumb_I_d_y,-0.027369487285599993,-0.2261046230792,-0.183927205205,-0.10087141543625999,-0.0631599701941,-0.052156110107879995,-0.07567359209060001,-0.08818368166686001,-0.08298453092574,-0.08015193790197998,-0.10165662616476001,-0.10232528001079999,-0.10571922808884,-0.1320469722154,-0.1168839484454,-0.1090418994425
R.Thumb_I_d_z,-0.6438454866409999,-0.9387971639634,-0.9514372467993999,-0.9717451930045999,-0.9764178991318,-0.9747706413269999,-0.9723166942596,-0.9713008642198,-0.9723658204079999,-0.9723418712615999,-0.967548751831,-0.965606725216,-0.9672814011572001,-0.9650681138038,-0.9638162136078,-0.9629750251772501
R.Thumb_D_s_x,20.712528610219998,16.34773502348,17.21474285126,22.47420234678,24.563966369599996,24.77641410828,23.40759353638,21.504544448839997,20.725601959240002,18.84712905886,14.073430252060001,8.79531993867,5.595513820646,4.1948447704300005,6.760774898528,9.96868348123
R.Thumb_D_s_y,220.32251892079998,230.45319519059998,233.0842590332,233.59346618659998,231.102505493,229.10642395020005,230.52061462420002,231.3671447754,232.7471405032,236.03736267079998,241.0425964356,246.0744506836,250.66797485340004,252.3790863036,249.0505126954,247.93312454224997
R.Thumb_D_s_z,102.05092926024,104.89382476800002,103.89860992419999,105.3611846924,105.500376892,106.06603546139999,105.538734436,105.63565063460001,106.592779541,107.48171081539999,109.03030090319999,112.2556442264,114.99293975820001,113.8374145508,113.3528518676,112.31223106375
R.Thumb_D_e_x,15.86490840912,13.15551872252,14.536532783500002,20.23327484128,22.32228889464,22.151846694939998,20.8567199707,19.107842254639998,18.4812297821,16.856613922119998,12.26170253752,7.114244937898,4.152871274948,2.7654231548299997,4.8154574871080005,7.78089940548
R.Thumb_D_e_y,215.9224823,228.49983215340004,230.33096923820003,229.07699890119997,225.7597656252,223.72321167,225.5692199708,226.4463409422,227.6123718262,230.7131378176,235.97225036619997,241.09915771480001,245.95071716299998,248.37286682119998,244.83509826660003,243.43904113775
R.Thumb_D_e_z,113.67794494628001,123.4771774292,122.46032714840001,123.6331726074,123.55189208979998,124.05473785379999,123.66182403559999,123.7879959108,124.70535583499998,125.56898803700001,127.20903472879999,130.4735504148,133.29826660140003,132.3130615234,131.7346160888,130.601348877
R.Thumb_D_d_x,0.255677741766,0.168366870284,0.14125668108460002,0.1181931361558,0.1182326570156,0.13842741548999998,0.1345405936242,0.12640913128859999,0.11837479770200002,0.10498563647247998,0.09555586278438,0.08866483271122001,0.07608922421931999,0.07539190500975998,0.10260176956639999,0.11539017222825002
R.Thumb_D_d_y,0.23207086920740005,0.10302610844382001,0.1452166080474,0.23821183145039998,0.28179180026059997,0.2839264631272,0.26115114688859997,0.2595376789568,0.2708228170872,0.28081530928599996,0.26742501258859996,0.2624115645886,0.2488020896914,0.21129980981379998,0.22233337163939998,0.23703118413675
R.Thumb_D_d_z,-0.6132429122926,-0.9801406621933999,-0.9789996027946,-0.9637186288834,-0.9520899653434001,-0.948777139187,-0.9558651685714,-0.9574081420896,-0.9553106069564,-0.9539763212204001,-0.9588000535964,-0.9608658909798,-0.9654769659042002,-0.974460017681,-0.9695083856582001,-0.964621886611
R.Index_M_s_x,29.802033233639996,17.188708114620002,17.79984283446,20.499114990240002,21.8781589508,22.415805053699998,21.61830482484,19.93198738098,19.11811523438,17.82880668638,14.65168533326,10.638326644890002,7.131863498688,5.400860500336,8.245803356171999,11.537505865075001
R.Index_M_s_y,210.54404296860002,199.66212463380003,203.97825622559998,208.9717102052,208.7700866698,208.3539276122,208.34659118639996,208.1070892334,209.7414245608,212.90072937,215.79565429680002,220.2177215576,224.6207977294,224.7896820068,223.28332214340003,223.13359069824998
R.Index_M_s_z,54.3451805115,40.46069030762,38.70808792116,38.63779067992,38.123777008059996,38.11765289306,37.92649993898,38.3559211731,39.20949172974,40.07181777956,42.30618896486,45.74143981936,48.490592193599994,47.9074493408,46.65381851195999,45.236132621775
R.Index_M_e_x,-5.264160346976,-13.99675350192,-13.404974937439999,-8.836595726022,-6.842088699342,-6.35179052353,-7.705648231506001,-9.633531570446,-10.46332416534,-12.2583572388,-16.53286209106,-21.15431747438,-24.1262386322,-25.512747955320002,-22.98773841856,-19.850114822374998
R.Index_M_e_y,231.91159057599998,228.035787964,229.5375396728,233.82405700679996,233.47955017099997,232.43267211899996,232.21688842759994,231.97649536119997,232.943927002,234.465185547,236.19547424319998,238.56456909180002,241.7664855956,242.82166442859997,240.7535339354,240.6141433715
R.Index_M_e_z,85.88087921144,87.62318267821999,87.43926696778,88.88018341064,88.79193572998,89.06197357175999,88.65148620604,88.94077453614,90.0940185547,91.37560119628,93.43350524902,97.2677658081,100.75545196532,100.07813262954001,98.8261657715,97.312616348275
R.Index_M_d_x,0.5542546272278,0.4929159820082001,0.4932219266894,0.4636789023875999,0.4539508938788,0.45469928383799996,0.46349304914480005,0.4673111915586,0.46756289005280005,0.475556331873,0.49290152192119996,0.5025130629538,0.49406410455699995,0.48861909508699997,0.49367592334759997,0.49611131846925005
R.Index_M_d_y,-0.3377344727516,-0.4484728276728,-0.4039888679982,-0.39281504750240004,-0.3905566215514,-0.3805875182152,-0.3772928237916,-0.377278715372,-0.3667376995085999,-0.3408468067648,-0.32243862152080005,-0.2899894297122,-0.27100394368180003,-0.2850126922132,-0.2761333644392,-0.27629683166725
R.Index_M_d_z,-0.4984518051146001,-0.7454481959341999,-0.7702428102492,-0.7941289663316,-0.8008585333824,-0.8052235722540001,-0.8017568111419999,-0.7995418190956001,-0.8042785286904,-0.8109052300452,-0.808116030693,-0.8144227385521999,-0.8260959506034,-0.8246074438096,-0.824633717537,-0.8231185674670001
R.Index_P_s_x,-5.264160346976,-13.99675350192,-13.404974937439999,-8.836595726022,-6.842088699342,-6.35179052353,-7.705648231506001,-9.633531570446,-10.46332416534,-12.2583572388,-16.53286209106,-21.15431747438,-24.1262386322,-25.512747955320002,-22.98773841856,-19.850114822374998
R.Index_P_s_y,231.91159057599998,228.035787964,229.5375396728,233.82405700679996,233.47955017099997,232.43267211899996,232.21688842759994,231.97649536119997,232.943927002,234.465185547,236.19547424319998,238.56456909180002,241.7664855956,242.82166442859997,240.7535339354,240.6141433715
R.Index_P_s_z,85.88087921144,87.62318267821999,87.43926696778,88.88018341064,88.79193572998,89.06197357175999,88.65148620604,88.94077453614,90.0940185547,91.37560119628,93.43350524902,97.2677658081,100.75545196532,100.07813262954001,98.8261657715,97.312616348275
R.Index_P_e_x,-21.395507049560003,-30.557541275020004,-30.101420974719996,-25.28768615722,-23.41496658326,-23.16021842956,-24.712957763679995,-26.80024909974,-27.93072357178,-30.10827980042,-34.78919372558,-40.18744964602,-43.62729797364001,-45.4873649597,-43.751100921619994,-40.873109817525
R.Index_P_e_y,229.99406738279998,233.82094421379998,235.49140319819998,240.15297546380003,239.442300415,237.6824523926,237.40413818380003,237.41726684580004,238.13402404779998,238.82505493140002,240.2011657714,241.9438842776,244.90018615740001,246.57061462400003,244.0765747072,243.92470169075
R.Index_P_e_z,107.6374435426,117.68176727300002,117.38836975080001,118.89115600580001,118.8103759764,119.08316497800001,118.57179565419999,118.72438507080001,119.7471176146,120.93417663579999,122.79331359860001,126.20964050299999,129.4130859374,128.33085632299998,126.5603530884,124.85260200475001
R.Index_P_d_x,0.4634779989718,0.4758164882658,0.47971417307840003,0.47266477346400004,0.4761638998985999,0.48293154835720004,0.4886457145216,0.4932258009912,0.5018648684025999,0.5128552913665999,0.5245320558550001,0.5468507051470001,0.5602949380876,0.5739010214803999,0.5965628385544,0.60402242839375
R.Index_P_d_y,0.055093389749599986,-0.1662162899972,-0.1710635125636,-0.18183942139140002,-0.1713188529016,-0.15083412528040002,-0.1490375250578,-0.1563216030598,-0.1491193532944,-0.1252656519414,-0.1150895819068,-0.09709284156568002,-0.090035957098,-0.10771301984784001,-0.09547599256033999,-0.09511734172702502
R.Index_P_d_z,-0.6250989824534,-0.8636286258696,-0.8604830741879999,-0.862260723114,-0.8624752879142001,-0.8625542402267999,-0.8596557021139999,-0.8557282209398,-0.8519784808158001,-0.8492626309396,-0.8435517430303999,-0.8315438628196,-0.8233771800993999,-0.8117435812948,-0.7968451857568001,-0.791265383363
R.Index_I_s_x,-21.395507049560003,-30.557541275020004,-30.101420974719996,-25.28768615722,-23.41496658326,-23.16021842956,-24.712957763679995,-26.80024909974,-27.93072357178,-30.10827980042,-34.78919372558,-40.18744964602,-43.62729797364001,-45.4873649597,-43.751100921619994,-40.873109817525
R.Index_I_s_y,229.99406738279998,233.82094421379998,235.49140319819998,240.15297546380003,239.442300415,237.6824523926,237.40413818380003,237.41726684580004,238.13402404779998,238.82505493140002,240.2011657714,241.9438842776,244.90018615740001,246.57061462400003,244.0765747072,243.92470169075
R.Index_I_s_z,107.6374435426,117.68176727300002,117.38836975080001,118.89115600580001,118.8103759764,119.08316497800001,118.57179565419999,118.72438507080001,119.7471176146,120.93417663579999,122.79331359860001,126.20964050299999,129.4130859374,128.33085632299998,126.5603530884,124.85260200475001
R.Index_I_e_x,-25.570695400233994,-37.87265930174,-37.431880950920004,-32.465742111199994,-30.75271873474,-30.74607887266,-32.364944458000004,-34.465309906019996,-35.795706939679995,-38.20924072266,-43.039060974099996,-48.95088729858,-52.80837478638,-54.9057624817,-53.687767028799996,-50.932147026075
R.Index_I_e_y,229.02255554200002,237.15143737800003,238.957595825,243.6918731688,242.70867004400003,240.49699096700002,240.2407501222,240.4321166992,241.0249938962,241.30882568360002,242.59656982400003,244.06062011720002,246.90580139160002,248.96635742200002,246.1495269778,245.94056701675
R.Index_I_e_z,121.83903350848,135.53580627460002,135.2097839356,136.7616546628,136.66744384760003,136.914099121,136.3712005616,136.4886505126,137.4443420412,138.586816406,140.389013672,143.5906951906,146.5914306642,145.32909545900003,143.3044128418,141.53099441525
R.Index_I_d_x,0.21322559714320005,0.373580789566,0.37436428666120003,0.3665810585022,0.374736773968,0.38740762472180007,0.3907846450806,0.3914521992206,0.40166221857059997,0.41371359229080007,0.42131812572500005,0.44754600524900007,0.4688748002052,0.48099459409699996,0.50746255517,0.51371186971675
R.Index_I_d_y,0.049614816904,-0.1700872421266,-0.1770173639058,-0.1807303935288,-0.1668125003578,-0.143737643957,-0.14486491680160002,-0.1539674192668,-0.1476409196854,-0.12684541046620001,-0.122332531214,-0.1081010341642,-0.102426162362,-0.1223498284816,-0.10586504787199999,-0.10294960997975
R.Index_I_d_z,-0.725270891981346,-0.9118001937865999,-0.9101340174672,-0.9126407384874,-0.9119550228118,-0.9106204748153999,-0.9090102195738,-0.9072153449058,-0.90379165411,-0.9015149116515999,-0.8986068606373999,-0.8876450061796,-0.8772928476332,-0.8680947065354001,-0.8551140785217999,-0.8517602831122499
R.Index_D_s_x,-25.570695400233994,-37.87265930174,-37.431880950920004,-32.465742111199994,-30.75271873474,-30.74607887266,-32.364944458000004,-34.465309906019996,-35.795706939679995,-38.20924072266,-43.039060974099996,-48.95088729858,-52.80837478638,-54.9057624817,-53.687767028799996,-50.932147026075
R.Index_D_s_y,229.02255554200002,237.15143737800003,238.957595825,243.6918731688,242.70867004400003,240.49699096700002,240.2407501222,240.4321166992,241.0249938962,241.30882568360002,242.59656982400003,244.06062011720002,246.90580139160002,248.96635742200002,246.1495269778,245.94056701675
R.Index_D_s_z,121.83903350848,135.53580627460002,135.2097839356,136.7616546628,136.66744384760003,136.914099121,136.3712005616,136.4886505126,137.4443420412,138.586816406,140.389013672,143.5906951906,146.5914306642,145.32909545900003,143.3044128418,141.53099441525
R.Index_D_e_x,-25.15841941834,-40.34962463378,-40.98637008664,-36.1046432495,-34.149103546140005,-34.00294036864,-35.64356918332,-37.72825775146,-39.16465225220001,-41.83133316042,-46.61606369018,-52.58994522094,-56.452067565899995,-58.4074279785,-57.26088485716,-54.563694953925
R.Index_D_e_y,229.00383911160003,239.51640930179997,241.46234436039998,246.14775085460002,244.89998168959997,242.2956512452,242.1153259278,242.46736450179998,242.99006347660003,243.0565887452,244.39581604,245.7738525388,248.6267120362,251.0372528076,247.89988403320004,247.56124114975
R.Index_D_e_z,133.09865264896,148.9402191162,148.349725342,149.8881378172,149.90418701160002,150.24607543960002,149.687460327,149.78507080079999,150.7247497556,151.83109436019998,153.6385955814,156.8348297118,159.83286743140002,158.55891723640002,156.5612457276,154.78887939475
R.Index_D_d_x,-0.029785442352200014,0.1789520710706,0.25679940581320004,0.2628979325292,0.24537684619420003,0.235296806693,0.23686912357820003,0.235736566782,0.2433944791554,0.26168344616879996,0.258425962925,0.2629092812538,0.26324402689939996,0.25298303961740004,0.25814517736419995,0.26236663013675005
R.Index_D_d_y,0.0013521611692,-0.17086094021780002,-0.1809593230486,-0.1774286091328,-0.1583145529032,-0.1299468904734,-0.1354315191506,-0.14703953564140002,-0.1419693797826,-0.1262697368862,-0.1299892574552,-0.12377508282659999,-0.12432975620039999,-0.14961492121220002,-0.1264571264388,-0.117088034749
R.Index_D_d_z,-0.8134681105614,-0.9684219002723999,-0.9493147969246,-0.9483426928521999,-0.9563080906870001,-0.9631884694100001,-0.9620529770848,-0.9606198668479999,-0.9594628691676,-0.9568524956701999,-0.9572360277174001,-0.956842648983,-0.9566473841668,-0.9558081865311999,-0.9577594757082,-0.9578357934955001
R.Middle_M_s_x,26.699948310879996,13.643234825119999,14.68133754728,16.98009567258,18.09608917234,18.425024795520002,17.87497100828,16.338861656200002,15.634738922120002,14.694999504100002,12.00596809388,8.439551734925999,5.222888278962,3.5691260337819997,6.09017829895,9.138827085495
