,0,1,2,3,4,5,6,7,8,9
R.Thumb_D_s_x,57.344403076179994,54.21711349488,53.90528259276,53.504270935060006,53.01786193846,51.8282356262,51.39501190184001,51.669232940680004,52.25370788576,52.5097694397
R.Thumb_D_s_y,177.4852020264,196.83522033679998,197.0208038328,197.0178649902,196.37592773440002,195.4289276124,195.9980010986,197.02521057139998,198.06064147939998,198.38021850599998
R.Thumb_D_s_z,-17.244390869120004,-30.827453613299998,-30.278321075439997,-30.07170143126,-30.191250610320004,-30.39101142882,-29.989680099500003,-30.212846755999998,-30.957337188720004,-31.253427505500003
R.Thumb_D_e_x,44.49495162966,36.39007263186,35.989131927459994,35.51997909546,35.03645629882,33.82715759278,33.389548492459994,33.66637649536,34.35742263792,34.673259735100004
R.Thumb_D_e_y,174.83578338625998,196.6407409668,197.0658935548,197.1124816896,195.7592895508,193.95119628919997,194.9215637208,197.10163574220002,199.68981018059998,200.57737731900002
R.Thumb_D_e_z,-26.95907058714,-39.15204696656,-38.41167831422,-38.053202056880004,-38.14356536868,-38.196474456800004,-37.84710388182,-38.138587188719995,-38.96410598754,-39.2647323608
R.Thumb_D_d_x,0.6530481219291999,0.9060243368148001,0.9105531930924,0.9140163183212,0.9138695955278001,0.9148694515228,0.9150923132896001,0.9149598002432,0.9095435619352001,0.9065055847169999
R.Thumb_D_d_y,0.13465148489919998,0.009884032141434,-0.0022915965993901997,-0.004808707861229999,0.031339423451577995,0.07510279268028,0.05470781773328,-0.0038841594010579988,-0.08279929906128,-0.111666284502
R.Thumb_D_d_z,0.4937294960022,0.423081099987,0.4133619129656,0.4056440889838,0.40416077375399995,0.396697330475,0.39933813214299996,0.40281018018719994,0.4069283068182,0.407158851624
R.Index_M_s_x,111.68330688486,116.0980773926,115.7120483398,115.4038513186,115.90888977079999,115.73082580559999,115.13346252440002,114.7141754152,114.30013122559998,114.21333313
R.Index_M_s_y,155.77850341779998,157.91647949199998,157.7592407226,157.6842315674,158.631832886,159.0242401124,158.8807159424,158.3054565428,157.2398620606,156.864776611
R.Index_M_s_z,-0.8580745697000012,-23.105317306520003,-23.06917610168,-23.165832519520002,-23.19257583618,-23.63688735962,-23.58327865602,-23.793648147579997,-24.406716537479998,-24.7157535553
R.Index_M_e_x,80.14908676146,83.44132843018,82.69873962400001,82.13405303956,82.55141296386,82.7684173584,82.70045318604,82.73965759276,82.72000427246,82.6181793213
R.Index_M_e_y,184.20556640620003,195.0893188478,194.69323425299999,194.1753387452,194.816192627,195.3729431152,195.7868804932,195.2595306396,193.94650268560002,193.405227661
R.Index_M_e_z,-42.216162109379994,-60.92230606077999,-60.809777069099994,-61.11221618654,-61.355146026620005,-61.98568572996,-61.85106277464,-62.39848175048,-63.56942291258,-64.0217208862
R.Index_M_d_x,0.5063546061516,0.5243794798848,0.5301048755646,0.5342233896255999,0.535631299019,0.5292875647544,0.5207867741586,0.5134246826172,0.507091832161,0.507333099842
R.Index_M_d_y,-0.4564620345834,-0.5968957304956,-0.593060517311,-0.5859489321708,-0.5810234308242,-0.5836623311044,-0.5926136016845999,-0.5933829426768,-0.589409828186,-0.58674120903
R.Index_M_d_z,0.6640994429588,0.6072390317916,0.6060124397276,0.6093167424202001,0.6127881526946,0.6157784819602,0.6144775748254,0.6198897004125999,0.6288476347922001,0.631148040295
R.Index_P_s_x,80.14908676146,83.44132843018,82.69873962400001,82.13405303956,82.55141296386,82.7684173584,82.70045318604,82.73965759276,82.72000427246,82.6181793213
R.Index_P_s_y,184.20556640620003,195.0893188478,194.69323425299999,194.1753387452,194.816192627,195.3729431152,195.7868804932,195.2595306396,193.94650268560002,193.405227661
R.Index_P_s_z,-42.216162109379994,-60.92230606077999,-60.809777069099994,-61.11221618654,-61.355146026620005,-61.98568572996,-61.85106277464,-62.39848175048,-63.56942291258,-64.0217208862
R.Index_P_e_x,62.169058990479996,64.23648376466001,63.58159332276,64.26176681518,67.56743774412,68.84344024656,68.9446533203,69.23890838621999,69.47317047119999,69.3410110474
R.Index_P_e_y,197.45466918940002,214.28880310060003,213.71764526360002,212.7345397948,212.61255493139998,213.15403747559998,214.09712524420002,213.61712036139997,212.21875,211.67417907700002
R.Index_P_e_z,-67.732676839828,-84.73805847168,-84.83450775146,-86.40839538574,-88.96604919434,-90.17335205075999,-89.78201904296,-90.42221374510001,-91.77023162841999,-92.2104034424
R.Index_P_d_x,0.497788786888,0.5316985964774,0.5292705774308,0.49480584859859994,0.41484106779099994,0.38552203178399996,0.3808382689954,0.3737769901752,0.3667471945286,0.367587000132
R.Index_P_d_y,-0.3668100714682,-0.5315501809118,-0.5267031073572,-0.5138235449790001,-0.4927038371561999,-0.49228114485740004,-0.5069310426710001,-0.5082417726516001,-0.5058790206912,-0.5057877302170001
R.Index_P_d_z,0.7064413309095999,0.6593545794488,0.665140211582,0.7003411531448,0.7644257545472001,0.7803938388821999,0.7732866883276,0.7758551955223999,0.7807576894762,0.78042191267
R.Index_I_s_x,62.169058990479996,64.23648376466001,63.58159332276,64.26176681518,67.56743774412,68.84344024656,68.9446533203,69.23890838621999,69.47317047119999,69.3410110474
R.Index_I_s_y,197.45466918940002,214.28880310060003,213.71764526360002,212.7345397948,212.61255493139998,213.15403747559998,214.09712524420002,213.61712036139997,212.21875,211.67417907700002
R.Index_I_s_z,-67.732676839828,-84.73805847168,-84.83450775146,-86.40839538574,-88.96604919434,-90.17335205075999,-89.78201904296,-90.42221374510001,-91.77023162841999,-92.2104034424
R.Index_I_e_x,48.20209274292,48.418457031260004,47.79446029664,49.07134475708,53.88291778564,55.782137298580004,55.92581634524,56.2854423523,56.49637069702,56.2815704346
R.Index_I_e_y,202.7783798218,224.161428833,223.57110595700001,222.60299682599998,222.45566711420003,223.1637786866,224.39319458,223.9820526124,222.5650726316,222.00694274900002
R.Index_I_e_z,-77.30531120300199,-92.81520538330001,-92.99436035158001,-95.59702758790002,-100.28746490466001,-102.0953125,-101.505090332,-102.15704040559999,-103.49578247079998,-103.85597229
R.Index_I_d_x,0.687323999405,0.7784159779548,0.7768957257269999,0.7475311040877999,0.6734246730803999,0.6427556395532,0.640665912628,0.637448978424,0.6385972857474,0.642664253712
R.Index_I_d_y,-0.2619834542274,-0.48583870530120005,-0.48489560484879995,-0.48563355207439995,-0.48438634276399994,-0.4925862014294,-0.5066766381265999,-0.5100654482839999,-0.5091496825218,-0.508482515812
R.Index_I_d_z,0.47107591033,0.39748195409779996,0.4015519857408,0.45217890143399997,0.5571346640586,0.5866878151892,0.5769003987312,0.5774788975714,0.5770224571228001,0.573086619377
R.Index_D_s_x,48.20209274292,48.418457031260004,47.79446029664,49.07134475708,53.88291778564,55.782137298580004,55.92581634524,56.2854423523,56.49637069702,56.2815704346
R.Index_D_s_y,202.7783798218,224.161428833,223.57110595700001,222.60299682599998,222.45566711420003,223.1637786866,224.39319458,223.9820526124,222.5650726316,222.00694274900002
R.Index_D_s_z,-77.30531120300199,-92.81520538330001,-92.99436035158001,-95.59702758790002,-100.28746490466001,-102.0953125,-101.505090332,-102.15704040559999,-103.49578247079998,-103.85597229
R.Index_D_e_x,36.7936820984,35.238455200199994,34.60658950806,36.088494110119996,41.5692832947,43.95674667358001,44.17484970094,44.52488555908,44.627862548820005,44.332111358599995
R.Index_D_e_y,205.0208572386,229.67833557120002,229.08763122579998,228.3257476806,228.53046569800003,229.57986450179996,230.99934692379998,230.63070678679998,229.16011047359999,228.55809021
R.Index_D_e_z,-80.44097328186,-94.28339538574001,-94.39724273682,-97.79772338858001,-104.44492034920002,-107.127734375,-106.46562194819998,-107.03752441399999,-108.1833480834,-108.39783477799999
R.Index_D_d_x,0.7942151784897999,0.9175472021104,0.9180951833724,0.9038223385812,0.8572338104247998,0.8232438802720001,0.8180625081063999,0.8187304139138,0.8262454509736001,0.831880927086
R.Index_D_d_y,-0.15611373186100003,-0.38406841158860006,-0.384041917324,-0.39839863777140005,-0.4229070484638,-0.4466662943362,-0.45989795327179994,-0.4628569424151999,-0.4591242551804,-0.45606872439400004
R.Index_D_d_z,0.2182942509652,0.10221042931092002,0.09766395092012,0.1532050266862,0.2894280612468,0.3503402709962,0.34533540606499996,0.33976288437839997,0.3263324856758,0.316189110279
R.Middle_M_s_x,111.3817642212,113.3576019286,112.902645874,112.56780090319998,113.1435012816,112.902041626,112.2715713498,111.8309005738,111.4402221682,111.373596191
R.Middle_M_s_y,149.33265686039996,150.01524963359998,149.817050171,149.6733795166,150.5875854494,150.9838012694,150.9085998534,150.3260894778,149.21624755839997,148.818984985
R.Middle_M_s_z,-6.94679641722,-29.32654647828,-29.20679893492,-29.20131454466,-29.216399765,-29.636318588279998,-29.65770912172,-29.84836921694,-30.41390533448,-30.7028675079
R.Middle_M_e_x,80.92652893066,79.79429321289999,78.96037139892,78.3697906494,78.91656341552,78.99242553709999,78.82532653812,78.79143371584,78.78132019041999,78.71561431880001
R.Middle_M_e_y,170.5212707522,178.45583190940002,178.0087249756,177.4053161622,178.0034790038,178.5673675538,179.06817016600002,178.53445129379998,177.16820068360002,176.59912109400003
R.Middle_M_e_z,-49.665504074080005,-68.72928161621999,-68.4628173828,-68.5634552002,-68.77433166502,-69.35032196046,-69.36049804688,-69.85521697998,-70.91103668212,-71.3190078735
R.Middle_M_d_x,0.5156759083274,0.5683025717733999,0.5747193098068,0.5790494918822,0.579539310932,0.5741663455964,0.5663204073906,0.5594327092172,0.5529889345168,0.552973330021
R.Middle_M_d_y,-0.35877108573899996,-0.48156325221060003,-0.4773486852644,-0.4695642769336,-0.46421296000459994,-0.46705203056319994,-0.4768050849438,-0.4776312112808,-0.47328966259980004,-0.470380395651
R.Middle_M_d_z,0.7233241677283999,0.66717723608,0.6646930098534,0.6664898753168,0.6698050737379999,0.6724477052688,0.6722578167914,0.6774061918259999,0.6857078433035999,0.687722921371
R.Middle_P_s_x,80.92652893066,79.79429321289999,78.96037139892,78.3697906494,78.91656341552,78.99242553709999,78.82532653812,78.79143371584,78.78132019041999,78.71561431880001
R.Middle_P_s_y,170.5212707522,178.45583190940002,178.0087249756,177.4053161622,178.0034790038,178.5673675538,179.06817016600002,178.53445129379998,177.16820068360002,176.59912109400003
R.Middle_P_s_z,-49.665504074080005,-68.72928161621999,-68.4628173828,-68.5634552002,-68.77433166502,-69.35032196046,-69.36049804688,-69.85521697998,-70.91103668212,-71.3190078735
R.Middle_P_e_x,54.987709045420004,51.689398193340004,50.57178039552001,49.278018951439996,48.13384170532,47.956596374499995,48.03394012454,47.75207748414,47.06943740846,46.5814590454
R.Middle_P_e_y,178.80275573740002,197.78932495139998,197.25307312019999,195.9972961424,195.97890930179997,197.48440246599998,198.7394104004,198.41949462899998,197.0765686034,196.46063232400002
R.Middle_P_e_z,-69.1746208191,-90.60358886719999,-90.0458755493,-89.77371673584,-88.02739868166,-87.26641540526,-86.88289642336001,-86.68501892091999,-86.40140380858,-85.9844055176
R.Middle_P_d_x,0.6400926113128,0.6935449004174001,0.7005456566812,0.7178980350494,0.7596256136894,0.7658716320990001,0.7598394751548001,0.7659586548803999,0.782554614544,0.7929750084880001
R.Middle_P_d_y,-0.20436232686039996,-0.477092897892,-0.47489304542539995,-0.4587945342064,-0.44357993602760004,-0.46681596040719997,-0.48542746305439993,-0.4907035052776,-0.4912791013718,-0.490122795105
R.Middle_P_d_z,0.48142673969259997,0.5397926092148,0.5326054334639999,0.5234058976174,0.47510818243020003,0.4421157181262,0.43240047097219997,0.41530927419679997,0.3822560369968,0.36189821362499996
R.Middle_I_s_x,54.987709045420004,51.689398193340004,50.57178039552001,49.278018951439996,48.13384170532,47.956596374499995,48.03394012454,47.75207748414,47.06943740846,46.5814590454
R.Middle_I_s_y,178.80275573740002,197.78932495139998,197.25307312019999,195.9972961424,195.97890930179997,197.48440246599998,198.7394104004,198.41949462899998,197.0765686034,196.46063232400002
R.Middle_I_s_z,-69.1746208191,-90.60358886719999,-90.0458755493,-89.77371673584,-88.02739868166,-87.26641540526,-86.88289642336001,-86.68501892091999,-86.40140380858,-85.9844055176
R.Middle_I_e_x,37.497303009060005,29.843103408820003,28.836275863639997,27.6832714081,27.72471847534,28.87722206116,28.41425933838,28.06867370604,27.98073501586,27.8829860687
R.Middle_I_e_y,182.24694519042,205.8446868896,205.2632263182,203.5831115724,201.69043273940002,202.2418518064,204.138458252,204.063772583,202.1926605222,201.18159484900002
R.Middle_I_e_z,-61.11732635495999,-85.18074798584,-84.13941955566,-82.89828491210001,-77.16128082274,-73.67047424316,-74.33800201416001,-74.34671630860001,-72.9548538208,-71.85498046880001
R.Middle_I_d_x,0.73159128576514,0.9137900829316001,0.9091558218,0.9032683372496001,0.8536758422852,0.7980548381804,0.8206548690798,0.8233203291892,0.7984450936316,0.7821225523950001
R.Middle_I_d_y,-0.14406405687340001,-0.3369408786296,-0.33504984974839996,-0.31730062961579997,-0.23890245258820003,-0.198995283246,-0.2258321642876,-0.23608969151959996,-0.21399665474899998,-0.197469130158
R.Middle_I_d_z,-0.3370217055084,-0.22682740092280002,-0.24705609679220003,-0.28758659362780004,-0.4545095980168,-0.5686929941176,-0.5247296810150001,-0.5160883545874,-0.562444293499,-0.591007709503
R.Middle_D_s_x,37.497303009060005,29.843103408820003,28.836275863639997,27.6832714081,27.72471847534,28.87722206116,28.41425933838,28.06867370604,27.98073501586,27.8829860687
R.Middle_D_s_y,182.24694519042,205.8446868896,205.2632263182,203.5831115724,201.69043273940002,202.2418518064,204.138458252,204.063772583,202.1926605222,201.18159484900002
R.Middle_D_s_z,-61.11732635495999,-85.18074798584,-84.13941955566,-82.89828491210001,-77.16128082274,-73.67047424316,-74.33800201416001,-74.34671630860001,-72.9548538208,-71.85498046880001
R.Middle_D_e_x,28.315670394879998,17.2721271515,16.54224891662,16.18254470824,18.90959014892,22.586480712900002,21.617456436140003,20.95273399354,21.5215488434,21.8946475983
R.Middle_D_e_y,184.42677764892,208.60086364720001,207.93179931639997,205.7199401856,201.97665710459995,201.02771911600001,203.0380401614,203.19286804200004,200.96430358879996,199.67195129400002
R.Middle_D_e_z,-50.87042160034,-76.0166610718,-74.58598175048,-72.30197143558,-64.16827087404,-59.22995376588,-60.12043457032,-60.26817092895999,-58.591724395760004,-57.3129920959
R.Middle_D_d_x,0.5811525106432001,0.7956813931466,0.7781520485876,0.7279398798942,0.5579547107220001,0.39817330837240006,0.43020454645159995,0.4504042983052,0.4088350057602,0.37903258204499995
R.Middle_D_d_y,-0.1379727549852,-0.17445253133760003,-0.16890767812739998,-0.13525082766979998,-0.018116605654340003,0.07684869021176,0.0696511104703,0.0551240131259,0.07774900645016,0.0955530703068
R.Middle_D_d_z,-0.6485790967939999,-0.5800419569016,-0.6046860933306,-0.6706949591636,-0.8223942756652001,-0.9140146493912,-0.899902832508,-0.8911033034325999,-0.909116089344,-0.920436859131
R.Ring_M_s_x,110.0934768676,109.3482757568,108.84708251980001,108.49971008320001,109.14281158459998,108.8268051146,108.1432937622,107.6634979248,107.2767669678,107.228881836
R.Ring_M_s_y,141.7431427002,141.2661682126,141.04396972659998,140.855178833,141.73463439940002,142.1543731688,142.14120483399998,141.5702606202,140.4395599364,140.024658203
R.Ring_M_s_z,-10.919165039060001,-33.26724090578,-33.045240020739996,-32.92162780764,-32.92726364134,-33.321974945060006,-33.4313720703,-33.6057876587,-34.12688598632,-34.3950920105
R.Ring_M_e_x,82.68795776374,77.17431182862,76.3010650635,75.71738891604,76.38825073242,76.2941192627,75.97874298098,75.82794342042001,75.78110656738001,75.7489013672
R.Ring_M_e_y,154.6168395996,159.5137756346,159.051712036,158.42095642099997,158.99750671380002,159.57777709959998,160.1175842286,159.5941955566,158.21812744160002,157.638381958
R.Ring_M_e_z,-51.7998374939,-71.26061553954,-70.83501586916,-70.7158859253,-70.88483581544,-71.3965576172,-71.56167755126,-71.98848724365999,-72.90292816162,-73.25918579100001
R.Ring_M_d_x,0.5168414980176,0.6067698001862001,0.613786327839,0.6182428240776,0.617719244957,0.6135349392894001,0.606592273712,0.6003876805304,0.5939775943758001,0.593681931496
R.Ring_M_d_y,-0.2427854359148,-0.34413220286380003,-0.3396085500716,-0.33127355575539996,-0.3255610227586,-0.3285885214806,-0.33901710510239996,-0.3399139344692,-0.3352865397932,-0.332177758217
R.Ring_M_d_z,0.7709698200224,0.7165182471278,0.712678527832,0.7127631068232,0.7158429980276,0.7180497288704,0.7191006302834,0.7238604903220001,0.7312785387040001,0.7329391241069999
R.Ring_P_s_x,82.68795776374,77.17431182862,76.3010650635,75.71738891604,76.38825073242,76.2941192627,75.97874298098,75.82794342042001,75.78110656738001,75.7489013672
R.Ring_P_s_y,154.6168395996,159.5137756346,159.051712036,158.42095642099997,158.99750671380002,159.57777709959998,160.1175842286,159.5941955566,158.21812744160002,157.638381958
R.Ring_P_s_z,-51.7998374939,-71.26061553954,-70.83501586916,-70.7158859253,-70.88483581544,-71.3965576172,-71.56167755126,-71.98848724365999,-72.90292816162,-73.25918579100001
R.Ring_P_e_x,56.92977294922,48.9223121643,47.48409652709999,46.07649154664,45.7529335022,44.84803314209999,44.347833251939996,44.1253211975,43.94529724122,43.8300895691
R.Ring_P_e_y,159.9431121828,174.422845459,173.9486083984,173.1323944092,173.617425537,174.76713867200002,175.76522216799998,175.4441223146,174.09966430679998,173.456573486
R.Ring_P_e_z,-69.4476032257,-91.02277526856,-89.76892700194,-88.486328125,-86.94148101808,-85.22747497558001,-84.43056182862001,-84.42732391358,-84.95549926758,-85.1751556396
R.Ring_P_d_x,0.6857238411904,0.7521130800248,0.7671535372734001,0.7890877485274,0.815560901165,0.8371447920799999,0.8420650601385999,0.843974173069,0.8475199222566001,0.849729537964
R.Ring_P_d_y,-0.14179384708399997,-0.39690310955060004,-0.39657908081999993,-0.39164183735860003,-0.3892055153846,-0.40436493754400005,-0.41656497716920005,-0.421950227022,-0.42279177904119997,-0.42110544443099995
R.Ring_P_d_z,0.46981158256519995,0.5261000633240001,0.5040508270263999,0.4730773866174,0.42745346426979997,0.3682009994984,0.34259014129660004,0.33114159107200003,0.32085861563660006,0.317222088575
R.Ring_I_s_x,56.92977294922,48.9223121643,47.48409652709999,46.07649154664,45.7529335022,44.84803314209999,44.347833251939996,44.1253211975,43.94529724122,43.8300895691
R.Ring_I_s_y,159.9431121828,174.422845459,173.9486083984,173.1323944092,173.617425537,174.76713867200002,175.76522216799998,175.4441223146,174.09966430679998,173.456573486
R.Ring_I_s_z,-69.4476032257,-91.02277526856,-89.76892700194,-88.486328125,-86.94148101808,-85.22747497558001,-84.43056182862001,-84.42732391358,-84.95549926758,-85.1751556396
R.Ring_I_e_x,39.42074089052,27.437114334120004,26.1374095917,25.10249481202,25.740436553939997,26.636468124379995,26.912108993519997,27.03109207152,27.1743637085,27.172355651900002
R.Ring_I_e_y,164.32707061764,182.8555847168,182.26134643560002,181.0044097902,180.50249938960002,180.6795135498,181.2089813232,180.82360229499997,179.3878906252,178.674377441
R.Ring_I_e_z,-63.08950271606,-87.9121170044,-85.5974899292,-82.17341461184,-77.3500579834,-71.98556823732,-69.98312377928,-69.55324554443999,-69.68529815674,-69.7571640015
R.Ring_I_d_x,0.75178612545138,0.9225109457968002,0.9165636301042,0.9005614638328,0.8592774152756,0.7819507360460001,0.7486384510994,0.7339757442475999,0.7200943470001999,0.7152338624
R.Ring_I_d_y,-0.18823423981659998,-0.362076920271,-0.3569243848326,-0.33800108432759995,-0.295624703169,-0.25385988950759997,-0.23373892307299998,-0.2309789896014,-0.227060818672,-0.224037081003
R.Ring_I_d_z,-0.2729980275034,-0.13356248140319998,-0.1791091740132,-0.2710578590632,-0.4118273377418,-0.5685683131218,-0.6203302741052,-0.6386490225789999,-0.6556573271752,-0.662002980709
R.Ring_D_s_x,39.42074089052,27.437114334120004,26.1374095917,25.10249481202,25.740436553939997,26.636468124379995,26.912108993519997,27.03109207152,27.1743637085,27.172355651900002
R.Ring_D_s_y,164.32707061764,182.8555847168,182.26134643560002,181.0044097902,180.50249938960002,180.6795135498,181.2089813232,180.82360229499997,179.3878906252,178.674377441
R.Ring_D_s_z,-63.08950271606,-87.9121170044,-85.5974899292,-82.17341461184,-77.3500579834,-71.98556823732,-69.98312377928,-69.55324554443999,-69.68529815674,-69.7571640015
R.Ring_D_e_x,30.225369071979998,15.1599039078,14.35613994598,14.4962808609,17.20753707888,20.57274665832,21.715449523940002,22.15959701536,22.66542167664,22.824699401900002
R.Ring_D_e_y,167.60918273928002,186.5022979738,185.72941284200002,183.9104980468,182.253225708,181.28260192879998,181.27821655259999,180.7871459962,179.2519622802,178.482299805
R.Ring_D_e_z,-52.95177764891999,-78.81777801514,-75.81164245604,-70.98087463376001,-64.33503189087999,-57.5162338257,-55.16033782958,-54.620040893559995,-54.63898925779999,-54.6638259888
R.Ring_D_d_x,0.5853864669802,0.7815793395042,0.7500073075293999,0.6752020478249999,0.5432128369808,0.38602249622339996,0.33082447051999997,0.3101241648198,0.28704368472099995,0.276776045561
R.Ring_D_d_y,-0.20894250273700005,-0.2321533650162,-0.22078054845320003,-0.18500444292999998,-0.11145297139875998,-0.03839320130644,-0.004407583433196799,0.0023208437487479998,0.008653332386156,0.0122278500348
R.Ring_D_d_z,-0.6453776359555999,-0.5789545893670001,-0.6229767680168,-0.7125281333922,-0.8285494685174001,-0.9211320877076,-0.9436331748964001,-0.9506624698639999,-0.9578628182413998,-0.960856676102
R.Pinky_M_s_x,106.0734680174,102.12065734859999,101.62546691899999,101.29636993419999,101.99272918700001,101.5870651246,100.81486358640001,100.26340637216,99.83990325928,99.8057556152
R.Pinky_M_s_y,132.4186645506,131.7059814452,131.498477173,131.3174591064,132.15697937020002,132.64794921880002,132.68553161639997,132.1709106446,131.073034668,130.65016174299998
R.Pinky_M_s_z,-10.16481552124,-32.03863716126,-31.67638664246,-31.40841598512,-31.413829040539998,-31.78606529236,-32.00671081544,-32.179425811739996,-32.67516403198,-32.9246940613
R.Pinky_M_e_x,82.46418762212001,72.71146850586,71.8389892578,71.28269958493999,72.05493621828,71.79818878170002,71.3254837036,71.04758148191999,70.93981628416,70.9341506958
R.Pinky_M_e_y,139.19874267580002,141.99412231460002,141.5452331542,140.926522827,141.480743408,142.10764465359998,142.67376098640003,142.1897735594,140.8416107178,140.259124756
R.Pinky_M_e_z,-50.445082092279996,-69.96678466796,-69.37353820799999,-69.04013214112,-69.17754211424001,-69.63343658446001,-69.95273437502,-70.32820434572,-71.1284286499,-71.4396896362
R.Pinky_M_d_x,0.48099070936448,0.5991520285606,0.6068385004997999,0.6114670872688,0.6099212169646,0.6068873405456,0.6007857680320001,0.5952125906946,0.5887800931932,0.588199794292
R.Pinky_M_d_y,-0.1381301999092,-0.209599813819,-0.20468208789820003,-0.195765006542,-0.1899525910616,-0.19272191822520002,-0.2034897327422,-0.2041138112544,-0.199014735222,-0.19576293230099998
R.Pinky_M_d_z,0.8206279039384,0.7727083563802001,0.7680022835734001,0.7666691899302001,0.769358289242,0.7710626482964,0.7730725646017998,0.7772032260894,0.7834065198898001,0.784664154053
R.Pinky_P_s_x,82.46418762212001,72.71146850586,71.8389892578,71.28269958493999,72.05493621828,71.79818878170002,71.3254837036,71.04758148191999,70.93981628416,70.9341506958
R.Pinky_P_s_y,139.19874267580002,141.99412231460002,141.5452331542,140.926522827,141.480743408,142.10764465359998,142.67376098640003,142.1897735594,140.8416107178,140.259124756
R.Pinky_P_s_z,-50.445082092279996,-69.96678466796,-69.37353820799999,-69.04013214112,-69.17754211424001,-69.63343658446001,-69.95273437502,-70.32820434572,-71.1284286499,-71.4396896362
R.Pinky_P_e_x,60.5920280457,49.29794540404,48.25091705324,47.503713226319995,48.470865631100004,48.486466217040004,48.017183685300004,47.63806762694,47.24753189088,47.0586395264
R.Pinky_P_e_y,141.9433425904,151.3181396486,150.96877136199998,150.3650848386,150.8141418454,151.7401947022,152.8356506348,152.7843536376,151.82222290040002,151.294754028
R.Pinky_P_e_z,-64.87074890135999,-85.73363494873999,-84.81695251466,-84.1794219971,-84.6810180664,-85.3652404785,-85.35258331297999,-85.27528686524,-85.33357696532,-85.2925796509
R.Pinky_P_d_x,0.735753762722,0.7876033067702,0.793475008011,0.7998971939085999,0.793340432644,0.7841789484024,0.784063756466,0.787468636036,0.7969805598258,0.8031440377240001
R.Pinky_P_d_y,-0.092325145006,-0.3136489510538,-0.3169967412948,-0.3175021469592,-0.313964563608,-0.3240276634692,-0.34183399677279996,-0.3563892662526,-0.3693748652936,-0.37122553586999996
R.Pinky_P_d_z,0.48526249527939996,0.5303782463076001,0.5194983005522,0.509267938137,0.5215187311174,0.5291993975639999,0.5180327892304001,0.5028023600578,0.47784447073939995,0.465994864702
R.Pinky_I_s_x,60.5920280457,49.29794540404,48.25091705324,47.503713226319995,48.470865631100004,48.486466217040004,48.017183685300004,47.63806762694,47.24753189088,47.0586395264
R.Pinky_I_s_y,141.9433425904,151.3181396486,150.96877136199998,150.3650848386,150.8141418454,151.7401947022,152.8356506348,152.7843536376,151.82222290040002,151.294754028
R.Pinky_I_s_z,-64.87074890135999,-85.73363494873999,-84.81695251466,-84.1794219971,-84.6810180664,-85.3652404785,-85.35258331297999,-85.27528686524,-85.33357696532,-85.2925796509
R.Pinky_I_e_x,47.98766555784,34.45945968628,33.5092147827,32.98172531128,34.187626647959995,34.46215362548,34.1788772583,34.018152618399995,33.94168395998,33.871685028099996
R.Pinky_I_e_y,145.68759460446,158.0979156494,157.8202026368,157.2582489012,157.6373382572,158.71781616200002,159.8742919922,159.91157226579998,158.9546142578,158.379501343
R.Pinky_I_e_z,-60.47669906616001,-83.67314300536,-82.34853057864,-80.73578186038,-80.23732757568,-80.3641937256,-79.93586120604,-79.44021453858001,-78.81826324464001,-78.48780059810001
R.Pinky_I_d_x,0.766517224908,0.9023825764655999,0.8964966297148,0.8831350922582001,0.8686158657073999,0.85286962986,0.8415578722954,0.8282767176628001,0.8091771721838,0.801946938038
R.Pinky_I_d_y,-0.22770159840559998,-0.4123029768468,-0.416660499573,-0.41919845342620005,-0.4149434685708,-0.42433462142940004,-0.4280454456806,-0.43343217372900006,-0.4337467491628,-0.430849403143
R.Pinky_I_d_z,-0.2672182127832,-0.1253060489892,-0.15011372864259998,-0.209420323372,-0.2702370226386,-0.3041319072248,-0.329410624504,-0.35485203862180004,-0.396220010519,-0.413823515177
R.Pinky_D_s_x,47.98766555784,34.45945968628,33.5092147827,32.98172531128,34.187626647959995,34.46215362548,34.1788772583,34.018152618399995,33.94168395998,33.871685028099996
R.Pinky_D_s_y,145.68759460446,158.0979156494,157.8202026368,157.2582489012,157.6373382572,158.71781616200002,159.8742919922,159.91157226579998,158.9546142578,158.379501343
R.Pinky_D_s_z,-60.47669906616001,-83.67314300536,-82.34853057864,-80.73578186038,-80.23732757568,-80.3641937256,-79.93586120604,-79.44021453858001,-78.81826324464001,-78.48780059810001
R.Pinky_D_e_x,39.82643547066,23.793102264419996,23.13480072024,23.39886207582,25.760029602040003,26.835690689099998,26.807411193860002,26.92230796814,27.345962905860006,27.4923477173
R.Pinky_D_e_y,150.07860717792,163.4578857422,163.1846099856,162.4532409668,162.3535583496,163.2273376464,164.2318450928,164.21059570300002,163.08927001959998,162.427978516
R.Pinky_D_e_z,-51.09280090332,-75.45729370118,-73.77266235352,-71.19946441652,-69.44799652098,-68.89735717773999,-68.2452041626,-67.55993652344,-66.59597930908,-66.1218185425
R.Pinky_D_d_x,0.5631735742092,0.7360422015192001,0.7158965587614001,0.6612747192380001,0.5815544128416,0.5262713551522,0.5086750507354,0.48965549469,0.4551441073418,0.44021227955799996
R.Pinky_D_d_y,-0.30300606638188,-0.3698698699476,-0.370176154375,-0.35848543047879994,-0.32544729113580007,-0.31118384599680005,-0.3006971180438,-0.29665819406519994,-0.28531591892240005,-0.27936905622499997
