,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
L.Index_I_e_z,0.0,0.0,0.0,0.0,0.0,-4.31098175048,0.0,0.0,-2.1670156478800005,0.0,0.0,-2.3114404678400002,12.894066429119999,8.737419605256,6.355186748504,7.226462364196,6.9801505088799995,9.074259185790002,8.243554496764,5.027015972138,6.0963686943079995,8.318078327178,11.35408382418,12.81339645386,12.982279586799999,13.03333740232,13.10102176665
L.Index_I_d_x,0.0,0.0,0.0,0.0,0.0,0.11582655906679999,0.0,0.0,0.13981864452360002,0.0,0.0,0.1397979617118,0.47682257890699997,0.6326665639875999,0.7050082087518,0.6499846816064001,0.5779282808304,0.5442164182664,0.6038472771646001,0.7427912116048,0.7207421183586,0.5541748523712,0.4675469219686,0.47189269065859996,0.49651556015020004,0.5064830064774,0.5117437541484999
L.Index_I_d_y,0.0,0.0,0.0,0.0,0.0,-0.0372720569372,0.0,0.0,-0.0663466989994,0.0,0.0,-0.06795378923420001,-0.7267804265022001,-0.4248280882836,-0.2827425181866,-0.4906667947768,-0.6760723352433999,-0.6590905189516001,-0.5440565288066,-0.3764605104924,-0.39107936620719996,-0.685765647888,-0.7683098793032,-0.7504308462142,-0.734049475193,-0.7252048373222,-0.7116293311115001
L.Index_I_d_z,0.0,0.0,0.0,0.0,0.0,0.1587293505668,0.0,0.0,0.1266840696334,0.0,0.0,0.1258523225784,-0.4802267074586,-0.6418843746184,-0.6499284625054,-0.5690828382968001,-0.45663135051739995,-0.5182613432408,-0.5790080070496,-0.5510261654851999,-0.5672070622444,-0.465266776085,-0.43701304793359996,-0.46267277598379997,-0.4632501244546,-0.4663864135744,-0.481344550848
L.Index_D_s_x,0.0,0.0,0.0,0.0,0.0,28.716094970799997,0.0,0.0,25.8235595704,0.0,0.0,25.859069824200002,114.80451812719998,116.44888458280002,117.2593444824,115.0340377808,114.7237823486,115.653225708,116.1422607424,115.9303237914,116.1015716554,115.80762023920002,115.0734008788,114.8237854002,114.62670288080001,114.6751327514,114.89553833
L.Index_D_s_y,0.0,0.0,0.0,0.0,0.0,34.9763580322,0.0,0.0,37.598474120999995,0.0,0.0,37.456713867199994,159.0805297852,151.0428497312,147.95717773439998,153.7459808348,160.3828704832,160.74140625,156.0364227294,148.63189697260003,149.29677429199998,160.80739440940002,163.90438232420001,162.7576812744,161.55690917980002,161.18649597159998,160.6963653565
L.Index_D_s_z,0.0,0.0,0.0,0.0,0.0,-4.31098175048,0.0,0.0,-2.1670156478800005,0.0,0.0,-2.3114404678400002,12.894066429119999,8.737419605256,6.355186748504,7.226462364196,6.9801505088799995,9.074259185790002,8.243554496764,5.027015972138,6.0963686943079995,8.318078327178,11.35408382418,12.81339645386,12.982279586799999,13.03333740232,13.10102176665
L.Index_D_e_x,0.0,0.0,0.0,0.0,0.0,27.052316284200003,0.0,0.0,23.815150451599997,0.0,0.0,23.850958252,116.9101455688,116.24357757560001,116.40689239520002,114.4857208254,114.93433227560001,116.44579467759999,116.1730621338,114.36388854980001,114.68306121840001,116.3233322142,117.00552063,116.98151397699999,116.563430786,116.44624328599998,116.6312561035
L.Index_D_e_y,0.0,0.0,0.0,0.0,0.0,35.5117462158,0.0,0.0,38.5515045166,0.0,0.0,38.4328277588,165.7907684328,153.76116638180002,148.81503295919998,157.405142212,166.5073333738,166.3594573976,160.0039398192,151.1988067626,152.1058746338,166.95980834940002,171.17174987799999,169.7418670656,168.4390899658,167.9751312256,167.219932556
L.Index_D_e_z,0.0,0.0,0.0,0.0,0.0,-6.59103012084,0.0,0.0,-3.9867546081599996,0.0,0.0,-4.1192314148,25.305034255979997,22.80733299254,20.66693344118,21.0411075592,19.969323349,22.265045166,22.02954597474,19.06643829344,20.093534088139997,21.243422699,23.59123802186,25.178490447999998,25.44066314698,25.567502593999997,25.7803058624
L.Index_D_d_x,0.0,0.0,0.0,0.0,0.0,0.1158266663552,0.0,0.0,0.13981864452360002,0.0,0.0,0.13979797363280003,-0.14658669382345998,0.014292782079434,0.059344840049719995,0.038171980925838,-0.014657779876144,-0.055175986140979995,-0.002144292369492001,0.10904994904992,0.09875192642209998,-0.03590211858972,-0.1345076575876,-0.150213780999,-0.13482848107820003,-0.12329877018939998,-0.12083481624699999
L.Index_D_d_y,0.0,0.0,0.0,0.0,0.0,-0.0372719228268,0.0,0.0,-0.0663467526436,0.0,0.0,-0.0679537653924,-0.4671442151068,-0.1892400667072,-0.05972098857164001,-0.25473849177360003,-0.42636454105380006,-0.391109830141,-0.27620518505540004,-0.178699618578,-0.19556012749680002,-0.4283102750778,-0.5059296071528,-0.486215442419,-0.47911428213120005,-0.47260199785240004,-0.4541487395765
L.Index_D_d_z,0.0,0.0,0.0,0.0,0.0,0.15872929096219998,0.0,0.0,0.1266840696334,0.0,0.0,0.1258523225784,-0.864009785652,-0.9795000553131998,-0.9963355660437999,-0.9617290616035999,-0.9042626142504,-0.9182981491091999,-0.9597342967988001,-0.9773773312568,-0.9744355916976,-0.8998188376424,-0.8519093751910001,-0.8608161091804,-0.8673107624054,-0.8725865125654,-0.8826889991760001
L.Middle_M_s_x,0.0,0.0,0.0,0.0,0.0,42.2485443116,0.0,0.0,41.2908782958,0.0,0.0,41.2518951416,205.3029327392,206.55357055659996,207.1200958252,205.28956909200002,204.3755737304,204.7605560304,205.87838745119998,207.920602417,207.43009338360002,205.0843719482,204.2424163818,204.7272979738,205.28237609860003,205.54756774899997,205.80712127700002
L.Middle_M_s_y,0.0,0.0,0.0,0.0,0.0,28.4519683838,0.0,0.0,28.9755187988,0.0,0.0,28.7160064698,127.61386260980001,128.8874938964,130.56044616699998,130.08433227540002,129.0030395508,128.62015991200002,129.11767883299999,130.3124542236,130.6817871094,129.452029419,128.8290283202,128.6342651368,128.68039245619997,128.7790496826,128.74127960250001
L.Middle_M_s_z,0.0,0.0,0.0,0.0,0.0,14.056477355959998,0.0,0.0,13.689793395999999,0.0,0.0,13.546589660639999,54.556917572020005,52.78786849974,52.41505966185999,53.131188964859994,53.80839614867999,53.40999450686,52.88379440307999,52.72088012694,53.43407516479999,54.609736633299995,54.94757614136,54.94392852781999,55.12611389162,55.250228881860004,55.1523323059
L.Middle_M_e_x,0.0,0.0,0.0,0.0,0.0,34.45698852540001,0.0,0.0,33.3223144532,0.0,0.0,33.2859313964,167.0208251952,170.2370422362,171.358566284,169.1173645018,167.782122803,168.7509796142,169.3491882324,170.95274353019997,171.06849975580002,168.32020263700002,166.92937011700002,167.20490722640002,167.56847839339997,167.71320495600003,167.9783096315
L.Middle_M_e_y,0.0,0.0,0.0,0.0,0.0,29.2560119628,0.0,0.0,30.1284210206,0.0,0.0,29.905310058599998,141.51744079579998,145.91027526840003,147.96430358899997,146.3502349854,145.46980590799998,145.31085815440002,145.65708313,147.0811279298,147.0672149656,145.1425781252,143.8398956298,143.580218506,143.5773956298,143.74703063980002,143.8635635375
L.Middle_M_e_z,0.0,0.0,0.0,0.0,0.0,5.21548576354,0.0,0.0,5.047406005859999,0.0,0.0,4.9067378997799995,11.85570278166,9.448776817314,8.759066200256,9.374060249318,10.47841815946,9.675909996038001,9.527731323242,9.824628067016,9.879260826112,11.13599777222,11.700073051459999,11.85532970428,12.18792152406,12.442885780340001,12.3943247795
L.Middle_M_d_x,0.0,0.0,0.0,0.0,0.0,0.1319286704064,0.0,0.0,0.13492574691780002,0.0,0.0,0.134881722927,0.6482024788856,0.614920771122,0.6055233597754,0.6124770641326001,0.6196097135544,0.6097234368324,0.6185217618944,0.6259492397308,0.6156838417054,0.6225003600119999,0.6317940831184001,0.6353387475011999,0.6385813593862,0.640621137619,0.6405271291735
L.Middle_M_d_y,0.0,0.0,0.0,0.0,0.0,-0.01361427605152,0.0,0.0,-0.01952123343944,0.0,0.0,-0.020137591660000002,-0.2354189544918,-0.2882340967656,-0.2946865677834,-0.2754184365274,-0.2788195192814,-0.2826112210752,-0.280049431324,-0.28393147587760004,-0.2774422764778,-0.26567640304600004,-0.254167854786,-0.253068715334,-0.252239871025,-0.253441697359,-0.2560543864965
L.Middle_M_d_z,0.0,0.0,0.0,0.0,0.0,0.149697983265,0.0,0.0,0.1463351011276,0.0,0.0,0.1462921619416,0.7230279445648,0.7338286161419999,0.7391944408418001,0.7409069538118,0.7336743116378,0.7405168175700001,0.7341159582138,0.7263303279874,0.7374812960624,0.7361085295678,0.7322778344154001,0.7295872211457999,0.7270404577256,0.7248249292374,0.7239895761015
L.Middle_P_s_x,0.0,0.0,0.0,0.0,0.0,34.45698852540001,0.0,0.0,33.3223144532,0.0,0.0,33.2859313964,167.0208251952,170.2370422362,171.358566284,169.1173645018,167.782122803,168.7509796142,169.3491882324,170.95274353019997,171.06849975580002,168.32020263700002,166.92937011700002,167.20490722640002,167.56847839339997,167.71320495600003,167.9783096315
L.Middle_P_s_y,0.0,0.0,0.0,0.0,0.0,29.2560119628,0.0,0.0,30.1284210206,0.0,0.0,29.905310058599998,141.51744079579998,145.91027526840003,147.96430358899997,146.3502349854,145.46980590799998,145.31085815440002,145.65708313,147.0811279298,147.0672149656,145.1425781252,143.8398956298,143.580218506,143.5773956298,143.74703063980002,143.8635635375
L.Middle_P_s_z,0.0,0.0,0.0,0.0,0.0,5.21548576354,0.0,0.0,5.047406005859999,0.0,0.0,4.9067378997799995,11.85570278166,9.448776817314,8.759066200256,9.374060249318,10.47841815946,9.675909996038001,9.527731323242,9.824628067016,9.879260826112,11.13599777222,11.700073051459999,11.85532970428,12.18792152406,12.442885780340001,12.3943247795
L.Middle_P_e_x,0.0,0.0,0.0,0.0,0.0,29.345007324200004,0.0,0.0,27.754089355400005,0.0,0.0,27.7020843506,133.564630127,134.586102295,135.4230010986,134.4455444336,135.16973266620002,135.000918579,134.98344421400003,136.2767730714,136.1361480712,135.5014129638,133.7652801514,133.6559814454,133.808557129,133.875341797,134.0557708745
L.Middle_P_e_y,0.0,0.0,0.0,0.0,0.0,29.47789917,0.0,0.0,31.3301757812,0.0,0.0,31.1305999756,156.0356201172,158.7703460694,159.9050109864,160.2579986572,160.5833679198,160.1281311034,159.8939422606,159.60907287599997,159.58610839839997,160.2688323974,158.4697631836,158.02870788579997,157.446170044,157.3333587646,157.344467163
L.Middle_P_e_z,0.0,0.0,0.0,0.0,0.0,-1.069792366028,0.0,0.0,-0.71774148941,0.0,0.0,-0.83831281662,-5.69815158844,-4.8622838974,-5.660336971282,-6.235548019412,-8.230237579346,-7.149915218352,-6.534090042114,-6.9704877853400005,-6.369878292082,-7.194287776946,-6.415873813627999,-5.689512634276,-5.420756435393999,-5.23662290573,-5.203498125075
L.Middle_P_d_x,0.0,0.0,0.0,0.0,0.0,0.1261484265328,0.0,0.0,0.137407195568,0.0,0.0,0.1377926707268,0.825599014759,0.879758763313,0.8867824912069999,0.8555971026422,0.8047763824463999,0.8328506946562,0.8480440616608,0.8556994438168,0.8620261311531999,0.809869790077,0.8183907389639999,0.8278873205186,0.8330941200255999,0.8350174307824,0.837106972933
L.Middle_P_d_y,0.0,0.0,0.0,0.0,0.0,-0.005475513264540001,0.0,0.0,-0.0296557247638,0.0,0.0,-0.0302364975214,-0.35826532840740005,-0.3173481464388,-0.2946610212326,-0.3432021200656,-0.3729575693606,-0.36564604043960003,-0.351323223114,-0.30915228724480004,-0.30892891287819996,-0.3732708096502,-0.36102146506300004,-0.356545573473,-0.34223996996899997,-0.3352700054646,-0.332668453455
L.Middle_P_d_z,0.0,0.0,0.0,0.0,0.0,0.1551018834114,0.0,0.0,0.14226665496819998,0.0,0.0,0.14177069664,0.4331767261028,0.3531542479994,0.3558278262616,0.3851985692976,0.4616737425328,0.41521110534680006,0.39635784626020004,0.41445333361620007,0.4009802341462,0.452336740494,0.4470475018026,0.43295432329179995,0.43452960848819994,0.43627749085439993,0.4342617094515
L.Middle_I_s_x,0.0,0.0,0.0,0.0,0.0,29.345007324200004,0.0,0.0,27.754089355400005,0.0,0.0,27.7020843506,133.564630127,134.586102295,135.4230010986,134.4455444336,135.16973266620002,135.000918579,134.98344421400003,136.2767730714,136.1361480712,135.5014129638,133.7652801514,133.6559814454,133.808557129,133.875341797,134.0557708745
L.Middle_I_s_y,0.0,0.0,0.0,0.0,0.0,29.47789917,0.0,0.0,31.3301757812,0.0,0.0,31.1305999756,156.0356201172,158.7703460694,159.9050109864,160.2579986572,160.5833679198,160.1281311034,159.8939422606,159.60907287599997,159.58610839839997,160.2688323974,158.4697631836,158.02870788579997,157.446170044,157.3333587646,157.344467163
L.Middle_I_s_z,0.0,0.0,0.0,0.0,0.0,-1.069792366028,0.0,0.0,-0.71774148941,0.0,0.0,-0.83831281662,-5.69815158844,-4.8622838974,-5.660336971282,-6.235548019412,-8.230237579346,-7.149915218352,-6.534090042114,-6.9704877853400005,-6.369878292082,-7.194287776946,-6.415873813627999,-5.689512634276,-5.420756435393999,-5.23662290573,-5.203498125075
L.Middle_I_e_x,0.0,0.0,0.0,0.0,0.0,26.32913208,0.0,0.0,24.469046020599997,0.0,0.0,24.4078277588,119.3241790772,117.6070983888,116.80395050039999,117.07408752440001,119.1746704104,119.7479949952,118.3308441162,116.5236495972,116.83772888180002,120.0679428102,120.38030548100001,120.01613616939999,119.61042633059999,119.4712020872,119.55270004299999
L.Middle_I_e_y,0.0,0.0,0.0,0.0,0.0,29.608801269599997,0.0,0.0,32.039163208000005,0.0,0.0,31.8534759522,170.55361328140003,165.3265197756,163.06543273920002,168.55602416979997,173.74470825199998,172.7255004882,169.5364227294,165.4930938722,165.72355651860002,173.64810791000002,174.026727295,173.1359680176,172.1022766112,171.7273681642,171.3553390505
L.Middle_I_e_z,0.0,0.0,0.0,0.0,0.0,-4.77786712646,0.0,0.0,-4.1189590454200005,0.0,0.0,-4.22767372132,6.4228109836580005,10.508292007422,8.988032531738,7.684027481075999,3.6974067687999996,6.255670166016,7.571433639525999,5.08008289337,6.211280727386,5.094408321382,5.845901298522,6.849419879914,7.035121250152,7.288220119476,7.63830280304
L.Middle_I_d_x,0.0,0.0,0.0,0.0,0.0,0.1261484384536,0.0,0.0,0.1374072551728,0.0,0.0,0.1377926588058,0.5956517219541999,0.7102002263068,0.7788003921508,0.7266157507896001,0.6690438628194,0.6380014657972002,0.6965473890304,0.8262365818024,0.8072171926498001,0.6455534219742,0.5598686933518,0.5705295205116,0.5938814878464,0.6024985194206,0.6066367030145001
L.Middle_I_d_y,0.0,0.0,0.0,0.0,0.0,-0.005475391075019999,0.0,0.0,-0.0296556264162,0.0,0.0,-0.030236566066799996,-0.6072607994082,-0.27423258125780003,-0.13219458609819998,-0.3470909774304,-0.5505145192145999,-0.5269245684148001,-0.40332707166680004,-0.24611770212660003,-0.2567181050776,-0.5596302807332,-0.6507189989090001,-0.6319087505342,-0.6130377769469999,-0.6020747780802,-0.5860489308835
L.Middle_I_d_z,0.0,0.0,0.0,0.0,0.0,0.15510187149039997,0.0,0.0,0.1422666072846,0.0,0.0,0.14177069664,-0.5069974184036,-0.6429226756096,-0.6127141714096,-0.5822299838066001,-0.49891129732139994,-0.5607307553292,-0.5900079131125999,-0.50405305624,-0.5262466132642001,-0.514013361931,-0.5128873348236,-0.524480342865,-0.5210062742231999,-0.5238910079000001,-0.537148833275
L.Middle_D_s_x,0.0,0.0,0.0,0.0,0.0,26.32913208,0.0,0.0,24.469046020599997,0.0,0.0,24.4078277588,119.3241790772,117.6070983888,116.80395050039999,117.07408752440001,119.1746704104,119.7479949952,118.3308441162,116.5236495972,116.83772888180002,120.0679428102,120.38030548100001,120.01613616939999,119.61042633059999,119.4712020872,119.55270004299999
L.Middle_D_s_y,0.0,0.0,0.0,0.0,0.0,29.608801269599997,0.0,0.0,32.039163208000005,0.0,0.0,31.8534759522,170.55361328140003,165.3265197756,163.06543273920002,168.55602416979997,173.74470825199998,172.7255004882,169.5364227294,165.4930938722,165.72355651860002,173.64810791000002,174.026727295,173.1359680176,172.1022766112,171.7273681642,171.3553390505
L.Middle_D_s_z,0.0,0.0,0.0,0.0,0.0,-4.77786712646,0.0,0.0,-4.1189590454200005,0.0,0.0,-4.22767372132,6.4228109836580005,10.508292007422,8.988032531738,7.684027481075999,3.6974067687999996,6.255670166016,7.571433639525999,5.08008289337,6.211280727386,5.094408321382,5.845901298522,6.849419879914,7.035121250152,7.288220119476,7.63830280304
L.Middle_D_e_x,0.0,0.0,0.0,0.0,0.0,24.336114502,0.0,0.0,22.298149108799997,0.0,0.0,22.230841064400003,118.93369903559999,115.0264083862,112.5015701294,113.4249496462,116.53276214600001,118.60685729960001,116.09687652580001,110.635623169,111.3338775636,117.9210113524,120.39867095940001,119.9780410766,119.30704345720001,119.0881027222,119.195224762
L.Middle_D_e_y,0.0,0.0,0.0,0.0,0.0,29.6953094482,0.0,0.0,32.507693481400004,0.0,0.0,32.3311828614,177.011502075,166.54748840300002,162.1820037842,171.035092163,179.34005737319998,177.5958618162,172.50156555179996,166.58666381820004,167.0475708008,179.3178863524,181.00345153799998,179.8691986086,178.6775726318,178.16168212899998,177.47014617900004
L.Middle_D_e_z,0.0,0.0,0.0,0.0,0.0,-7.2283226013199995,0.0,0.0,-6.36663017272,0.0,0.0,-6.467510223380001,20.708888053900004,25.985975646980002,24.16091003418,22.763198089619998,18.2300205231,21.233104324339998,22.892837524420003,19.665449905400003,20.90703125,19.616079330439998,20.01970977784,21.141282653819996,21.39740753174,21.71219062806,22.20152282715
L.Middle_D_d_x,0.0,0.0,0.0,0.0,0.0,0.1261483430862,0.0,0.0,0.13740720748899998,0.0,0.0,0.13779264688499998,0.024715483002354,0.16334509402524003,0.2723197102546,0.23097262084480003,0.16721991598619995,0.07222845554352,0.14139925390472,0.3726833760738,0.34836695790280003,0.1358903050422,-0.0011624437291180006,0.002411233866578,0.01920265741646,0.024248321726919996,0.02262644190345
L.Middle_D_d_y,0.0,0.0,0.0,0.0,0.0,-0.00547554790974,0.0,0.0,-0.029655686020799998,0.0,0.0,-0.030236518383,-0.4087528407572,-0.0772813538089,0.05591674670577999,-0.1569129101934,-0.354158324003,-0.308270138502,-0.1876790806652,-0.06921764537701999,-0.08380365297197999,-0.3588693320748,-0.44159266352680004,-0.4261806488038,-0.41618419289599995,-0.4072607040404,-0.387037470937
L.Middle_D_d_z,0.0,0.0,0.0,0.0,0.0,0.155101943016,0.0,0.0,0.1422666430474,0.0,0.0,0.1417707324028,-0.90423899889,-0.9796618938446,-0.9603691935540001,-0.9544379353524001,-0.9198436141013999,-0.9479985952378,-0.9697701334950001,-0.9231826543807999,-0.9301693677902,-0.9191509962082,-0.8971330404282,-0.9046051859858,-0.9090627431868,-0.9129670023919999,-0.921780794859
L.Ring_M_s_x,0.0,0.0,0.0,0.0,0.0,41.920043945399996,0.0,0.0,41.184466552800004,0.0,0.0,41.105676269599996,211.19429626479996,210.6684539796,210.1624969482,209.7572357178,210.19208984380003,210.5693634036,210.78375549340004,211.48835144039998,211.12035217279998,210.8968017578,210.59129638680002,210.94468078640003,211.36235961900002,211.55541992179997,211.732131958
L.Ring_M_s_y,0.0,0.0,0.0,0.0,0.0,26.399822998,0.0,0.0,26.9305603028,0.0,0.0,26.6687713624,135.2048797608,138.37138061499996,140.48761291499997,139.32619628900002,137.1698791506,136.8470428466,138.1163330078,140.06387329119997,140.36799621580002,137.5096069336,136.07840271,136.058139038,136.28341369620003,136.47738952640003,136.56804657
L.Ring_M_s_z,0.0,0.0,0.0,0.0,0.0,13.9737915039,0.0,0.0,13.32527923584,0.0,0.0,13.20971069336,50.80846481324,52.10698623656,52.941345977779996,51.9307411194,51.05446777342,50.82925186160001,51.24385604858001,52.5036590576,53.061788177480004,51.65793075562001,51.037736511220004,51.1529838562,51.46852493286,51.674057769780006,51.71924591065
L.Ring_M_e_x,0.0,0.0,0.0,0.0,0.0,34.7442840576,0.0,0.0,34.0242126464,0.0,0.0,33.9171661376,182.3195739748,182.2643493654,181.4592346192,181.7381256102,182.77272338880002,183.6640930176,182.76800537120002,182.10454711920002,182.36424560519998,183.320599365,182.90239257820002,182.9780975342,183.129537964,183.1648529052,183.2886123655
L.Ring_M_e_y,0.0,0.0,0.0,0.0,0.0,25.5403427124,0.0,0.0,26.3648773194,0.0,0.0,26.1357421876,152.90844421360003,160.43403930639997,163.30206909179998,160.507446289,157.6046295168,157.5296325684,159.32239074700001,162.14500732419998,162.0510162354,157.17121582040002,154.4716003416,154.53713684079997,154.86649475120004,155.20161438,155.53440094
L.Ring_M_e_z,0.0,0.0,0.0,0.0,0.0,6.21261825562,0.0,0.0,5.5229232788000004,0.0,0.0,5.431071853640001,10.096134758,13.15262126924,14.64063148498,12.216519928,10.533083534239998,10.087061500542001,11.54174747468,14.2888940811,14.155966758740002,10.8646949768,9.726093101504,10.067344284068001,10.6124212265,10.9920999527,11.1866412163
L.Ring_M_d_x,0.0,0.0,0.0,0.0,0.0,0.13532785177239998,0.0,0.0,0.13503544330599998,0.0,0.0,0.1355683207512,0.5445492744446,0.5356738924978,0.5413156986234,0.528413259983,0.5171026945112001,0.5074073076248,0.5283499002456,0.5541500926016,0.542312324047,0.520060479641,0.5221859097482,0.5274226546286,0.5324436426164001,0.5354185700418,0.53641718626
L.Ring_M_d_y,0.0,0.0,0.0,0.0,0.0,0.01620896160602,0.0,0.0,0.010668233037000001,0.0,0.0,0.01005241274834,-0.3338720679284,-0.41608036160460005,-0.43025851845740004,-0.39945785403260003,-0.385379600525,-0.39005358219139996,-0.3999257028102,-0.4164288103582,-0.4089207530022,-0.370798909664,-0.34687788486480003,-0.34849599599840003,-0.35045889616000003,-0.35312073230759994,-0.3576870560645
L.Ring_M_d_z,0.0,0.0,0.0,0.0,0.0,0.1463681697846,0.0,0.0,0.1471448659896,0.0,0.0,0.14669758081439999,0.767795085907,0.7346415877342001,0.7223143219946,0.7489717364311999,0.7641940712928,0.7683582067488001,0.7487432837488,0.7206934571264001,0.7337261080744,0.7693209171292,0.7790975809098,0.7748353362084,0.7705065250395998,0.7672223210336001,0.7644056379795
L.Ring_P_s_x,0.0,0.0,0.0,0.0,0.0,34.7442840576,0.0,0.0,34.0242126464,0.0,0.0,33.9171661376,182.3195739748,182.2643493654,181.4592346192,181.7381256102,182.77272338880002,183.6640930176,182.76800537120002,182.10454711920002,182.36424560519998,183.320599365,182.90239257820002,182.9780975342,183.129537964,183.1648529052,183.2886123655
L.Ring_P_s_y,0.0,0.0,0.0,0.0,0.0,25.5403427124,0.0,0.0,26.3648773194,0.0,0.0,26.1357421876,152.90844421360003,160.43403930639997,163.30206909179998,160.507446289,157.6046295168,157.5296325684,159.32239074700001,162.14500732419998,162.0510162354,157.17121582040002,154.4716003416,154.53713684079997,154.86649475120004,155.20161438,155.53440094
L.Ring_P_s_z,0.0,0.0,0.0,0.0,0.0,6.21261825562,0.0,0.0,5.5229232788000004,0.0,0.0,5.431071853640001,10.096134758,13.15262126924,14.64063148498,12.216519928,10.533083534239998,10.087061500542001,11.54174747468,14.2888940811,14.155966758740002,10.8646949768,9.726093101504,10.067344284068001,10.6124212265,10.9920999527,11.1866412163
L.Ring_P_e_x,0.0,0.0,0.0,0.0,0.0,29.548171996999997,0.0,0.0,28.5301971436,0.0,0.0,28.3913330078,153.2898132322,151.72163696299998,150.810394287,151.800125122,154.0367828368,154.8005065918,152.9900604248,152.2791839598,152.72822570799997,154.90536499019998,154.60722656260003,154.4096191406,154.4058898928,154.3665802002,154.42449951150002
L.Ring_P_e_y,0.0,0.0,0.0,0.0,0.0,24.747010803200002,0.0,0.0,26.125653076200003,0.0,0.0,25.949810790999997,167.60339355480002,174.3083587648,176.1772216798,174.7461456298,173.64415283199997,173.3129333496,173.6851257324,175.23544006339998,175.1235931398,172.8569244386,170.35154418919998,170.0743225098,169.87715454099998,169.9979187012,170.213394165
L.Ring_P_e_z,0.0,0.0,0.0,0.0,0.0,0.844966506958,0.0,0.0,0.40440416336,0.0,0.0,0.344692373276,-8.660411167151999,-3.7395736217499995,-2.844835853578,-5.419449520112001,-7.5704661369320005,-8.04315509796,-6.2806064605700005,-4.415230751038,-4.853898715972,-8.03858947754,-9.200445747376,-8.731992340085998,-8.378105735778002,-8.053709220886,-7.85032916069
L.Ring_P_d_x,0.0,0.0,0.0,0.0,0.0,0.1383287787438,0.0,0.0,0.1462594032288,0.0,0.0,0.14710644483559998,0.7728184103966,0.8130954980849999,0.8159208416938,0.7969970822334,0.7649964332582,0.7683945417404001,0.7927362918856,0.7939985752106,0.7889579176902,0.7564586162568,0.7532622575760001,0.7605382680892001,0.7646691441536,0.766655743122,0.7684085667134999
L.Ring_P_d_y,0.0,0.0,0.0,0.0,0.0,0.021119759976799997,0.0,0.0,0.006368529051540001,0.0,0.0,0.0049497891217400005,-0.39120293259640004,-0.36935641169559996,-0.34275702238100003,-0.37905676960940005,-0.4269976198674,-0.42017655372640006,-0.3823588728904,-0.3484881341456,-0.34801276922220004,-0.41757845282539996,-0.4227493286132001,-0.41362456679340004,-0.3996076107026,-0.3939011156558,-0.3907781392335
L.Ring_P_d_z,0.0,0.0,0.0,0.0,0.0,0.14289543628700002,0.0,0.0,0.13626309633259998,0.0,0.0,0.1354074954986,0.49932911396,0.44969704151179996,0.4654909253117999,0.4694975018498,0.48194528222099997,0.48265517354,0.4744594395162,0.4979335427284,0.506072819233,0.5032354295252,0.5038545370099999,0.5004682004452,0.505558001995,0.5070296883582001,0.5067944228650001
L.Ring_I_s_x,0.0,0.0,0.0,0.0,0.0,29.548171996999997,0.0,0.0,28.5301971436,0.0,0.0,28.3913330078,153.2898132322,151.72163696299998,150.810394287,151.800125122,154.0367828368,154.8005065918,152.9900604248,152.2791839598,152.72822570799997,154.90536499019998,154.60722656260003,154.4096191406,154.4058898928,154.3665802002,154.42449951150002
L.Ring_I_s_y,0.0,0.0,0.0,0.0,0.0,24.747010803200002,0.0,0.0,26.125653076200003,0.0,0.0,25.949810790999997,167.60339355480002,174.3083587648,176.1772216798,174.7461456298,173.64415283199997,173.3129333496,173.6851257324,175.23544006339998,175.1235931398,172.8569244386,170.35154418919998,170.0743225098,169.87715454099998,169.9979187012,170.213394165
L.Ring_I_s_z,0.0,0.0,0.0,0.0,0.0,0.844966506958,0.0,0.0,0.40440416336,0.0,0.0,0.344692373276,-8.660411167151999,-3.7395736217499995,-2.844835853578,-5.419449520112001,-7.5704661369320005,-8.04315509796,-6.2806064605700005,-4.415230751038,-4.853898715972,-8.03858947754,-9.200445747376,-8.731992340085998,-8.378105735778002,-8.053709220886,-7.85032916069
L.Ring_I_e_x,0.0,0.0,0.0,0.0,0.0,26.3265075684,0.0,0.0,25.123829650799998,0.0,0.0,24.965237426799998,137.2204559326,132.2892211912,129.92363891620002,132.98028869620003,137.3253692626,137.6207702634,134.05401306160002,131.2076843264,131.833380127,137.9283081054,139.0866333006,138.45640564,137.9623413088,137.70606994660002,137.5687026975
L.Ring_I_e_y,0.0,0.0,0.0,0.0,0.0,24.2551330566,0.0,0.0,25.9773284912,0.0,0.0,25.834533691400004,181.16309814459999,180.5857604982,179.45965271,182.25870056140002,185.67647399899997,185.1651000978,182.7934387208,180.8525299072,181.03080444360003,185.3320892334,185.0262542724,184.3322875976,183.69440002460001,183.5699188232,183.43508148200002
L.Ring_I_e_z,0.0,0.0,0.0,0.0,0.0,-2.4830554962199995,0.0,0.0,-2.76915187836,0.0,0.0,-2.8089366912800005,1.0467883050440001,7.3015166282660005,6.908244991302,5.789642333984,3.2900681018820004,2.276379179954,3.6674998760240003,3.6799815654779997,3.407545518874,1.7357007205486004,0.08252005837863999,0.46409469842900003,0.6274491786956,0.9258556008338001,1.286681592465
