,0,1,2,3,4,5,6
L.Thumb_D_d_y,-0.6963108956813999,-0.9357553362846002,-0.9262097358706001,-0.9091688871384,-0.9013656854627999,-0.9135338425636,-0.9146036505700001
L.Thumb_D_d_z,0.3788461923598,0.24859458804140006,0.28368181586260005,0.3360312581062,0.35900033712400004,0.3262055814266,0.321409761906
L.Index_M_s_x,24.432518005360002,18.323140716559998,18.478376007100003,18.93569793702,18.7915298462,18.62265434264,18.953950882
L.Index_M_s_y,160.30741882319998,146.6997314454,146.7624816894,147.2554748538,147.5256256104,147.5364440916,147.702606201
L.Index_M_s_z,-14.437625122079998,-35.71116867064,-35.800109100339995,-35.93708953858,-35.53236694336,-35.52603988648,-35.771987915
L.Index_M_e_x,-11.657839202880002,-19.09086723328,-19.00059013366,-18.605506515480002,-18.43774528502,-18.739818191519998,-18.6849155426
L.Index_M_e_y,206.80747070320004,196.2365692138,196.1661437988,196.5689544678,197.0000366214,196.9143127442,196.85636901900003
L.Index_M_e_z,-1.5892873764039999,-7.6643976211539995,-7.605532360076,-7.667652988434,-7.132322216034,-7.13238067627,-7.354445934299999
L.Index_M_d_x,0.5298056066033999,0.5492367625236,0.5501903176308001,0.5511040449142001,0.5465248465538,0.5484802126884,0.552537798882
L.Index_M_d_y,-0.682619667053,-0.7271996140479999,-0.7252445697786,-0.723920762539,-0.7262831330298,-0.7248659372331999,-0.721576213837
L.Index_M_d_z,-0.18861331939720002,-0.41172594428059994,-0.41389570236199996,-0.41499468684179996,-0.416911959648,-0.4168182432652,-0.417168915272
L.Index_P_s_x,-11.657839202880002,-19.09086723328,-19.00059013366,-18.605506515480002,-18.43774528502,-18.739818191519998,-18.6849155426
L.Index_P_s_y,206.80747070320004,196.2365692138,196.1661437988,196.5689544678,197.0000366214,196.9143127442,196.85636901900003
L.Index_P_s_z,-1.5892873764039999,-7.6643976211539995,-7.605532360076,-7.667652988434,-7.132322216034,-7.13238067627,-7.354445934299999
L.Index_P_e_x,-21.77613859176,-29.742667388899996,-29.94755973814,-29.8973056793,-29.57404747008,-29.90082473754,-30.1388454437
L.Index_P_e_y,240.75822753920002,232.6204437258,232.4197082522,232.68576660140002,233.1711029052,233.08290710440002,232.919830322
L.Index_P_e_z,1.794296455384,4.38522224426,4.571461868286001,4.60082950592,5.11837129593,5.10299577713,4.9208526611300005
L.Index_P_d_x,0.2543564409018,0.26776777505859994,0.275187778473,0.283856165409,0.2799472570418,0.280568289757,0.287931859493
L.Index_P_d_y,-0.8534629583355999,-0.914627468586,-0.9113515496255999,-0.9079137802124,-0.9092776536941999,-0.9092155694962001,-0.9065726399420001
L.Index_P_d_z,-0.085057425499,-0.30290653109559995,-0.3061084508894,-0.3084082901476,-0.30796111226059997,-0.307576084137,-0.308579653502
L.Index_I_s_x,-21.77613859176,-29.742667388899996,-29.94755973814,-29.8973056793,-29.57404747008,-29.90082473754,-30.1388454437
L.Index_I_s_y,240.75822753920002,232.6204437258,232.4197082522,232.68576660140002,233.1711029052,233.08290710440002,232.919830322
L.Index_I_s_z,1.794296455384,4.38522224426,4.571461868286001,4.60082950592,5.11837129593,5.10299577713,4.9208526611300005
L.Index_I_e_x,-18.973924875262,-25.0463119507,-25.4776172638,-25.73961715698,-25.5544910431,-25.967321777360002,-26.267238616900002
L.Index_I_e_y,260.7729888916,254.24712524419996,254.07871704099998,254.40375976579998,254.9132904054,254.818447876,254.659317017
L.Index_I_e_z,0.7784833908040001,7.71545200348,8.001052570344001,8.050274181366001,8.57933177948,8.701837158204,8.563595771789998
L.Index_I_d_x,-0.1252106010916,-0.20984604954720001,-0.199729308486,-0.185776978731,-0.1796048253774,-0.17575970888140002,-0.172994092107
L.Index_I_d_y,-0.8943145990370001,-0.9663395047186001,-0.9677840113638,-0.9704197764393999,-0.9715006828308,-0.9712036252021999,-0.9713803529739999
L.Index_I_d_z,0.04538936316980001,-0.148803809285,-0.1532435357572,-0.1541306883098,-0.1546452224256,-0.16080611050139998,-0.162767827511
L.Index_D_s_x,-18.973924875262,-25.0463119507,-25.4776172638,-25.73961715698,-25.5544910431,-25.967321777360002,-26.267238616900002
L.Index_D_s_y,260.7729888916,254.24712524419996,254.07871704099998,254.40375976579998,254.9132904054,254.818447876,254.659317017
L.Index_D_s_z,0.7784833908040001,7.71545200348,8.001052570344001,8.050274181366001,8.57933177948,8.701837158204,8.563595771789998
L.Index_D_e_x,-14.421391177176,-18.724489975,-19.187034225479998,-19.715624237060002,-19.7676551819,-20.166233825680003,-20.3980102539
L.Index_D_e_y,274.3342834474,268.70566406219996,268.5494750978,268.9858154298,269.5864501952,269.477215576,269.291412354
L.Index_D_e_z,-0.9468644142179997,8.836037254332,9.138356018066,9.20652694702,9.795149612420001,10.018288421642,9.87766456604
L.Index_D_d_x,-0.28777082860456,-0.39960936903940003,-0.3976349234582,-0.380783432722,-0.3657924413684,-0.3666933059692,-0.37100020051
L.Index_D_d_y,-0.8572249412535999,-0.913940238953,-0.9147131204608,-0.9217482924462,-0.9275070428850001,-0.926597237587,-0.924910366535
L.Index_D_d_z,0.1090612821281,-0.07083343565464,-0.07189024537802,-0.0730880498886,-0.07685322165490001,-0.08321436941624,-0.0830636918545
L.Middle_M_s_x,19.473254966760003,12.894624137880001,13.032014274599998,13.41682357788,13.220398330699998,13.131824684140003,13.489192009000002
L.Middle_M_s_y,160.08671264619997,148.88917846680002,148.95971679680002,149.3936553954,149.6613586424,149.7384552002,149.915618896
L.Middle_M_s_z,-23.369296264680003,-45.49502716066,-45.5722290039,-45.6816139221,-45.24764404296,-45.27211074828001,-45.530395507799994
L.Middle_M_e_x,-17.057273674020003,-25.2652175903,-25.20442390444,-24.939720535280003,-24.88459892274,-25.031673812879998,-24.9142856598
L.Middle_M_e_y,204.04278564459997,197.678643799,197.63341369640003,197.94129028319998,198.3540405276,198.39215393060002,198.372940063
L.Middle_M_e_z,-18.63701362612,-27.14923515318,-27.07901496888,-27.106097412079997,-26.534954452519997,-26.576715469339995,-26.8162002563
L.Middle_M_d_x,0.5654880940914,0.5907096147538,0.5918953299522001,0.5937545657156,0.5898606896401999,0.5907662391662001,0.594481110573
L.Middle_M_d_y,-0.6804346203804,-0.7552548885343999,-0.7534628272056001,-0.7515113949778001,-0.7537567496298001,-0.7531532049180001,-0.750113368034
L.Middle_M_d_z,-0.0732551574708,-0.28399059176419994,-0.286272674799,-0.2875467002392,-0.28967013955119997,-0.28940240144699997,-0.289693444967
L.Middle_P_s_x,-17.057273674020003,-25.2652175903,-25.20442390444,-24.939720535280003,-24.88459892274,-25.031673812879998,-24.9142856598
L.Middle_P_s_y,204.04278564459997,197.678643799,197.63341369640003,197.94129028319998,198.3540405276,198.39215393060002,198.372940063
L.Middle_P_s_z,-18.63701362612,-27.14923515318,-27.07901496888,-27.106097412079997,-26.534954452519997,-26.576715469339995,-26.8162002563
L.Middle_P_e_x,-34.921701335906,-44.73672485352,-44.720819091820005,-44.714579772940006,-44.534210205079994,-44.68741683961999,-44.754535675
L.Middle_P_e_y,237.9273773196,234.2255859376,234.1487243654,234.3300384522,234.78127136220002,234.846444702,234.728088379
L.Middle_P_e_z,-12.537083625784001,-10.50539207458,-10.418379974379999,-10.47340602876,-9.838244628903999,-9.946333503724,-10.1877841949
L.Middle_P_d_x,0.40027849078179994,0.43628742098799994,0.4372932195664,0.4430844902994001,0.4402780771254,0.44041551947600005,0.444549709558
L.Middle_P_d_y,-0.7592335820198001,-0.8188873529431999,-0.8181786298750001,-0.8153428435325999,-0.8162050127984,-0.8168114304544,-0.814590096474
L.Middle_P_d_z,-0.1366777956486,-0.3729294776916,-0.3733057439327999,-0.372679644823,-0.3741140186786,-0.37262791991239996,-0.37258389592200003
L.Middle_I_s_x,-34.921701335906,-44.73672485352,-44.720819091820005,-44.714579772940006,-44.534210205079994,-44.68741683961999,-44.754535675
L.Middle_I_s_y,237.9273773196,234.2255859376,234.1487243654,234.3300384522,234.78127136220002,234.846444702,234.728088379
L.Middle_I_s_z,-12.537083625784001,-10.50539207458,-10.418379974379999,-10.47340602876,-9.838244628903999,-9.946333503724,-10.1877841949
L.Middle_I_e_x,-38.9684705138212,-48.730371093740004,-48.779842376699996,-49.08640747072,-48.93102722166,-49.04166564942,-49.2251663208
L.Middle_I_e_y,260.29664917,258.55438842780006,258.4619262696,258.60403442359996,259.04787597660004,259.1093749998,258.956726074
L.Middle_I_e_z,-9.5647457718792,-1.262680125236,-1.1632183551800002,-1.258288240432,-0.6151771783828,-0.6934260964394,-0.9004120230670001
L.Middle_I_d_x,0.1536941885948,0.15167669355860003,0.1541595965624,0.1660397946832,0.1669888943432,0.16537212431419998,0.169792309403
L.Middle_I_d_y,-0.8495732545852,-0.9239957690239999,-0.9234027862548,-0.9219140291216,-0.921633398533,-0.9214935660364001,-0.920191526413
L.Middle_I_d_z,-0.11288772821439999,-0.3510335922242,-0.35150623321540003,-0.34998549222939995,-0.3502874433994,-0.35142063498480003,-0.352729767561
L.Middle_D_s_x,-38.9684705138212,-48.730371093740004,-48.779842376699996,-49.08640747072,-48.93102722166,-49.04166564942,-49.2251663208
L.Middle_D_s_y,260.29664917,258.55438842780006,258.4619262696,258.60403442359996,259.04787597660004,259.1093749998,258.956726074
L.Middle_D_s_z,-9.5647457718792,-1.262680125236,-1.1632183551800002,-1.258288240432,-0.6151771783828,-0.6934260964394,-0.9004120230670001
L.Middle_D_e_x,-37.482622528098,-47.44913787840001,-47.502808380139996,-48.020050048819996,-47.931941223159996,-48.00492858886,-48.24883651729999
L.Middle_D_e_y,275.5250671384,275.03128662119997,274.9389953612,275.1087158202,275.5575439452,275.59883422840005,275.43777465799997
L.Middle_D_e_z,-8.136202144622,4.18061542511,4.2803977012639995,4.1464359283459995,4.787658977508,4.7636566162100005,4.5933856964099995
L.Middle_D_d_x,-0.08539359420538,-0.07363408356906001,-0.07339278161524002,-0.06128488853573999,-0.05741871446369999,-0.059582599997500006,-0.056110907346
L.Middle_D_d_y,-0.8751969695092001,-0.9469480276109999,-0.9469583034514001,-0.9485446095465999,-0.9488311409947998,-0.9476702332496,-0.94718670845
L.Middle_D_d_z,-0.08210052847859997,-0.3128330290318,-0.31285160779960003,-0.3106162369252,-0.3105077087878,-0.3136254966258,-0.31573548913000005
L.Ring_M_s_x,17.312567138673998,10.2368347168,10.353601455679998,10.656528282180002,10.40456256868,10.40476398468,10.7885990143
L.Ring_M_s_y,160.44655151380002,151.8258514404,151.9116729738,152.2971343996,152.55274047860001,152.6963562012,152.897262573
L.Ring_M_s_z,-33.081812286360005,-56.158439636219995,-56.226197051999996,-56.32802581786001,-55.8827896118,-55.91203155516,-56.170608520500004
L.Ring_M_e_x,-16.9003726959,-25.780163955680003,-25.74575805664,-25.60936393738,-25.68388786316,-25.667715835579997,-25.4731616974
L.Ring_M_e_y,199.0192474364,196.58800354,196.5828826904,196.8182159424,197.19330444320002,197.35444030779996,197.399383545
L.Ring_M_e_z,-36.318683624280006,-48.213696289059996,-48.14476852418,-48.1644546509,-47.58668060302,-47.6403831482,-47.8853645325
L.Ring_M_d_x,0.5898782968519999,0.6209826946256,0.622402727604,0.6252740621568,0.6222146749498,0.6219393610953999,0.625202834606
L.Ring_M_d_y,-0.6650465071202,-0.7717612266539999,-0.7701932549474,-0.7676049232482,-0.7696648836136,-0.7699669837951999,-0.767278015614
L.Ring_M_d_z,0.05580810010419999,-0.13697833418839997,-0.1393349707128,-0.1407512396572,-0.14303636252879998,-0.1426146298646,-0.142849043012
L.Ring_P_s_x,-16.9003726959,-25.780163955680003,-25.74575805664,-25.60936393738,-25.68388786316,-25.667715835579997,-25.4731616974
L.Ring_P_s_y,199.0192474364,196.58800354,196.5828826904,196.8182159424,197.19330444320002,197.35444030779996,197.399383545
L.Ring_P_s_z,-36.318683624280006,-48.213696289059996,-48.14476852418,-48.1644546509,-47.58668060302,-47.6403831482,-47.8853645325
L.Ring_P_e_x,-28.191937065119998,-40.176016235359995,-41.55149841307999,-41.606448364260004,-41.15327758790001,-40.64304504392,-40.4155349731
L.Ring_P_e_y,233.6413665774,232.4287384034,231.5990020754,231.7187805174,232.34114379880003,232.8161071778,232.97230529799998
L.Ring_P_e_z,-34.59112358092,-33.435768890380004,-32.79877777098,-32.75289230348,-32.199707794160005,-32.4863418579,-32.9598693848
L.Ring_P_d_x,0.2729409247638,0.34797804951659994,0.382058006525,0.3866831898688,0.3739277303218,0.361985218525,0.36118853092200004
L.Ring_P_d_y,-0.8368896245956,-0.8663460135462,-0.8464132785798,-0.8436200857162,-0.8495972990992,-0.857183122635,-0.8598722219470001
L.Ring_P_d_z,-0.04175876080980001,-0.35721360445039996,-0.37094488739979997,-0.3725298941136,-0.37193554043779997,-0.36630506515500005,-0.360780537128
L.Ring_I_s_x,-28.191937065119998,-40.176016235359995,-41.55149841307999,-41.606448364260004,-41.15327758790001,-40.64304504392,-40.4155349731
L.Ring_I_s_y,233.6413665774,232.4287384034,231.5990020754,231.7187805174,232.34114379880003,232.8161071778,232.97230529799998
L.Ring_I_s_z,-34.59112358092,-33.435768890380004,-32.79877777098,-32.75289230348,-32.199707794160005,-32.4863418579,-32.9598693848
L.Ring_I_e_x,-28.62202949526,-42.10819244384,-41.497198486319995,-42.0859939575,-42.49164657594,-42.3368789673,-42.4220695496
L.Ring_I_e_y,255.97286071759999,256.3866485596,255.60154724120002,255.70676879900003,256.2812683104,256.7401123048,256.900238037
L.Ring_I_e_z,-32.56892547608,-24.521945571899998,-23.75668296814,-23.6892982483,-23.0907672882,-23.3937274933,-23.9404525757
L.Ring_I_d_x,0.016767709329800002,0.07532853186126001,-0.0021169560030096,0.0186957332800206,0.052178119868039996,0.06603641360998,0.07822749763730001
L.Ring_I_d_y,-0.8706233024597999,-0.9340318679808,-0.9357717037200001,-0.9352041244506,-0.9333380579948001,-0.9327098131178,-0.932863235474
L.Ring_I_d_z,-0.07883810400960001,-0.3475175857542,-0.3525183022022,-0.353356450796,-0.35512433648119995,-0.35448791384679995,-0.35163432359700003
L.Ring_D_s_x,-28.62202949526,-42.10819244384,-41.497198486319995,-42.0859939575,-42.49164657594,-42.3368789673,-42.4220695496
L.Ring_D_s_y,255.97286071759999,256.3866485596,255.60154724120002,255.70676879900003,256.2812683104,256.7401123048,256.900238037
L.Ring_D_s_z,-32.56892547608,-24.521945571899998,-23.75668296814,-23.6892982483,-23.0907672882,-23.3937274933,-23.9404525757
L.Ring_D_e_x,-20.81601181032,-39.18919525148,-37.83210754394,-38.69820938108,-39.34894180296,-38.90298690796,-39.0151977539
L.Ring_D_e_y,268.6157531738,272.52697753940004,271.57922973639995,271.74697265640003,272.37288818359997,272.78437500000007,272.961578369
L.Ring_D_e_z,-28.310165405279996,-19.030426788339998,-18.2296028137,-18.167269515999998,-17.57099723818,-17.910325622560002,-18.489126205399998
L.Ring_D_d_x,-0.45121491551400006,-0.1687280416488,-0.21185500919820002,-0.1958257853984,-0.18165922164919998,-0.1984908074142,-0.196928888559
L.Ring_D_d_y,-0.730803093034802,-0.9329663157460001,-0.9235656619074,-0.927179837227,-0.9301513910292,-0.927413737774,-0.928400635719
L.Ring_D_d_z,-0.24617111682880002,-0.3174286067488,-0.3194844663144,-0.319192558527,-0.3190618276596,-0.3169595539568,-0.315105378628
L.Pinky_M_s_x,21.45022010804,13.82823905944,13.918320846580002,14.122192764320001,13.81568584444,13.916245079040001,14.321369171099999
L.Pinky_M_s_y,162.8628173828,157.0696136476,157.1854675294,157.549938965,157.7737670898,157.97801818860003,158.227935791
L.Pinky_M_s_z,-43.7385673523,-67.7024230957,-67.76469421388,-67.90623321534,-67.49151763913999,-67.46318969725999,-67.6929244995
L.Pinky_M_e_x,-12.44592781068,-21.95670585632,-21.94985389708,-21.939529418940005,-22.12962722778,-21.959659957899998,-21.6992702484
L.Pinky_M_e_y,195.850265503,197.09515380879998,197.13602905279998,197.32532043460003,197.65321350099998,197.92037048340003,198.040039062
L.Pinky_M_e_z,-52.76444168093,-67.66083984375999,-67.59598083495999,-67.64112854004,-67.08588562012,-67.10809783934,-67.3383331299
L.Pinky_M_d_x,0.6313307642938,0.6665104031564,0.6680606126784,0.67166557312,0.6694973468782,0.6682046413424001,0.670900344849
L.Pinky_M_d_y,-0.6144058212638,-0.7454933643342,-0.744096851349,-0.7408341288565999,-0.7427723407744,-0.7439440011976,-0.741518080235
L.Pinky_M_d_z,0.168110916251278,-0.0007745064271145999,-0.0031423612497760004,-0.00493769221939,-0.007555075921118,-0.006613743212076001,-0.00660442141816
L.Pinky_P_s_x,-12.44592781068,-21.95670585632,-21.94985389708,-21.939529418940005,-22.12962722778,-21.959659957899998,-21.6992702484
L.Pinky_P_s_y,195.850265503,197.09515380879998,197.13602905279998,197.32532043460003,197.65321350099998,197.92037048340003,198.040039062
L.Pinky_P_s_z,-52.76444168093,-67.66083984375999,-67.59598083495999,-67.64112854004,-67.08588562012,-67.10809783934,-67.3383331299
L.Pinky_P_e_x,-21.570061874380002,-33.027310180680004,-32.76879348754,-32.89960403442,-32.851533508319996,-32.307327270500004,-32.1903877258
L.Pinky_P_e_y,222.56272583000003,225.89780273439996,226.00000610339998,226.14757080060002,226.5588409424,226.92212524400003,226.96926879900002
L.Pinky_P_e_z,-49.367523956300005,-56.7179397583,-56.56297531128,-56.63845901489999,-56.06840438842001,-55.984777832,-56.160488128699996
L.Pinky_P_d_x,0.278684572875528,0.3381370544432,0.3304502069952,0.3347609579564,0.327486461401,0.316055750847,0.320437252522
L.Pinky_P_d_y,-0.8158967018127999,-0.879739046097,-0.8816120028498,-0.8803374528886,-0.8828842163088,-0.8858200788498001,-0.883604884148
L.Pinky_P_d_z,-0.10375432372099999,-0.3342364907264,-0.336988556385,-0.3360619604588,-0.33651441931719994,-0.3397470355032,-0.341412425041
L.Pinky_I_s_x,-21.570061874380002,-33.027310180680004,-32.76879348754,-32.89960403442,-32.851533508319996,-32.307327270500004,-32.1903877258
L.Pinky_I_s_y,222.56272583000003,225.89780273439996,226.00000610339998,226.14757080060002,226.5588409424,226.92212524400003,226.96926879900002
L.Pinky_I_s_z,-49.367523956300005,-56.7179397583,-56.56297531128,-56.63845901489999,-56.06840438842001,-55.984777832,-56.160488128699996
L.Pinky_I_e_x,-13.821420669560002,-29.273484802219997,-31.034453201279995,-32.22458190918,-32.206504058819995,-30.8329460144,-30.5988807678
L.Pinky_I_e_y,237.25961608899996,242.2832000732,242.7116455078,242.9672851564,243.39609680179996,243.6688262938,243.682296753
L.Pinky_I_e_z,-45.48086853028,-50.028189086919994,-49.81543807984001,-49.96216964719999,-49.433316040040005,-49.25328598022,-49.369777679399995
L.Pinky_I_d_x,-0.42786536216739995,-0.20727908015239999,-0.09576700031747999,-0.03727344051004,-0.035617307573580004,-0.08141257762910001,-0.08788003027439999
L.Pinky_I_d_y,-0.8115346312524,-0.904770386219,-0.9227852225305998,-0.9287527322768,-0.9297215342521999,-0.9247215032578001,-0.9228620529170001
L.Pinky_I_d_z,-0.21461382508260002,-0.36939527392399996,-0.37258628606799993,-0.3686520397662,-0.366377067566,-0.37170038819299994,-0.37497028708499996
L.Pinky_D_s_x,-13.821420669560002,-29.273484802219997,-31.034453201279995,-32.22458190918,-32.206504058819995,-30.8329460144,-30.5988807678
L.Pinky_D_s_y,237.25961608899996,242.2832000732,242.7116455078,242.9672851564,243.39609680179996,243.6688262938,243.682296753
L.Pinky_D_s_z,-45.48086853028,-50.028189086919994,-49.81543807984001,-49.96216964719999,-49.433316040040005,-49.25328598022,-49.369777679399995
L.Pinky_D_e_x,-3.6779323577800005,-19.20273017884,-20.032599639879997,-21.857903671259997,-21.97062950136,-20.46177978516,-20.6846942902
L.Pinky_D_e_y,247.670651245,253.605911255,253.27190246580003,254.11565246580003,254.6789764402,254.78289794920002,255.130950928
L.Pinky_D_e_z,-40.454523849500006,-45.062283325219994,-45.10886001586,-45.1778022766,-44.67755508422,-44.39664459228,-44.334033966099994
L.Pinky_D_d_x,-0.6355569481848,-0.6309997081756,-0.6893391609189999,-0.6495413303378,-0.6413455486296,-0.6498223781586,-0.621189773083
L.Pinky_D_d_y,-0.6523205041884002,-0.7094431281089999,-0.6616701960564001,-0.6985193371769999,-0.7069473743436001,-0.6963703274728,-0.717334389687
L.Pinky_D_d_z,-0.3149338841438,-0.3111470043662,-0.29489836096739996,-0.299772435427,-0.2979800283908,-0.3043008089066,-0.31552284956
R.hand.palm_position_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.pitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.roll,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.yaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Arm direction_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Arm direction_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Arm direction_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.wrist position_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.wrist position_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.wrist position_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0
