,0,1,2,3,4,5
hands,1.0,1.0,1.0,1.0,1.0,1.0
fingers,5.0,5.0,5.0,5.0,5.0,5.0
L.hand.palm_position_x,-7.616549301148,-10.883356666560001,-11.8068939209,-12.128136444099999,-12.485827255279998,-12.65567159655
L.hand.palm_position_y,145.54856262200002,182.08644409160001,180.33525390620002,179.87051086440002,178.03531494139997,176.79022216799999
L.hand.palm_position_z,15.075795745840002,19.35842437746,19.64296607972,19.38167190552,19.02841529848,18.941069603
L.pitch,57.4101639952,70.80814165014,73.33594414806001,75.38505010034001,76.89477054343999,77.65313533505
L.roll,-60.56661028152,-74.6808425623,-74.98001031556001,-76.0215185535,-76.6900588433,-76.9620362962
L.yaw,-33.160227981039995,-42.16861922406,-44.68999861198,-45.89329422574,-47.1823442315,-48.087510280699995
L.Arm direction_x,-0.4788037419318,-0.6160039305688001,-0.6118766546248,-0.6138735532762,-0.6153198003768,-0.608139395714
L.Arm direction_y,0.29842855930340006,0.3524996161462,0.3392418682578,0.3153996050358,0.29683898687340005,0.2968921661375
L.Arm direction_z,-0.5671642303468,-0.7044062972068,-0.7144882202148001,-0.7236075162888002,-0.730243551731,-0.736219525337
L.wrist position_x,12.00797653198,14.842938232400002,13.224252510080001,11.91075935364,10.86583156586,10.3132891655
L.wrist position_y,104.01017456080001,131.11240234379997,128.116496277,126.5813476562,124.02795867939999,122.3921089175
L.wrist position_z,38.8118812561,49.66645812988,48.16290512086,46.48439178466,45.0634086609,44.428653717
L.elbow position_x,122.10314025860002,156.4856292726,153.9179290772,153.0636016844,152.35121765160002,150.147628784
L.elbow position_y,35.390116119380004,50.05935516358,50.11190567016,54.059002685539994,55.77340469359999,54.12532806395
L.elbow position_z,169.2244750976,211.63621826160002,212.4508728028,212.8692321778,212.974133301,213.7134780885
L.Thumb_M_s_x,-1.7750499248499998,-2.575878953932,-3.963576412202,-5.3402749061599994,-6.35040063858,-6.78105187416
L.Thumb_M_s_y,104.1166503908,130.4292297364,128.69515075680002,128.2141799926,126.441833496,125.25279998799999
L.Thumb_M_s_z,13.860307693460001,18.63396453858,16.597505760180002,14.533951187120001,12.8191871643,12.04394817355
L.Thumb_M_e_x,-1.7750499248499998,-2.575878953932,-3.963576412202,-5.3402749061599994,-6.35040063858,-6.78105187416
L.Thumb_M_e_y,104.1166503908,130.4292297364,128.69515075680002,128.2141799926,126.441833496,125.25279998799999
L.Thumb_M_e_z,13.860307693460001,18.63396453858,16.597505760180002,14.533951187120001,12.8191871643,12.04394817355
L.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0
L.Thumb_P_s_x,-1.7750499248499998,-2.575878953932,-3.963576412202,-5.3402749061599994,-6.35040063858,-6.78105187416
L.Thumb_P_s_y,104.1166503908,130.4292297364,128.69515075680002,128.2141799926,126.441833496,125.25279998799999
L.Thumb_P_s_z,13.860307693460001,18.63396453858,16.597505760180002,14.533951187120001,12.8191871643,12.04394817355
L.Thumb_P_e_x,-21.420479965200002,-26.58122215272,-28.35856666566,-30.33098373414,-31.449164962780003,-31.773056030299998
L.Thumb_P_e_y,124.73379211419999,155.0705322266,154.3859344484,155.47739563000002,154.45690612779998,153.61496734600001
L.Thumb_P_e_z,-4.719315338134,-6.339156913758001,-6.871006584167999,-6.420436668395999,-6.987340831756001,-7.402467250825
L.Thumb_P_d_x,0.46212652921680003,0.5646863341333999,0.5738521575928,0.5878655195236,0.5904072999954,0.5878959596159999
L.Thumb_P_d_y,-0.4849844813348,-0.579646241665,-0.6043335676194002,-0.6413225054739999,-0.6590086936949999,-0.6671735346315
L.Thumb_P_d_z,0.43705517053600007,0.587451720238,0.5520582675932,0.4929176628588,0.46591612100580004,0.45744509995000004
L.Thumb_I_s_x,-21.420479965200002,-26.58122215272,-28.35856666566,-30.33098373414,-31.449164962780003,-31.773056030299998
L.Thumb_I_s_y,124.73379211419999,155.0705322266,154.3859344484,155.47739563000002,154.45690612779998,153.61496734600001
L.Thumb_I_s_z,-4.719315338134,-6.339156913758001,-6.871006584167999,-6.420436668395999,-6.987340831756001,-7.402467250825
L.Thumb_I_e_x,-37.252655792220004,-46.53476257324,-48.335749816879996,-50.12164382934,-51.12329864502,-51.35773849485
L.Thumb_I_e_y,141.03136596680002,175.1790130616,174.58193054200004,176.0541381836,175.2343688964,174.5203704835
L.Thumb_I_e_z,-9.810421371459999,-13.02237377166,-13.20529804228,-12.08645133972,-12.31625175474,-12.55941057205
L.Thumb_I_d_x,0.5439389348032,0.6855347275736,0.6863471984862001,0.6799387574196001,0.6759353280068,0.672862112522
L.Thumb_I_d_y,-0.5599284291268,-0.6908579587936,-0.6938648700711999,-0.7069458365440001,-0.7138419151308,-0.7182375192645
L.Thumb_I_d_z,0.174912840128,0.22961224913600004,0.21762443482879998,0.1946647047996,0.18308298587779998,0.1771747767925
L.Thumb_D_s_x,-37.252655792220004,-46.53476257324,-48.335749816879996,-50.12164382934,-51.12329864502,-51.35773849485
L.Thumb_D_s_y,141.03136596680002,175.1790130616,174.58193054200004,176.0541381836,175.2343688964,174.5203704835
L.Thumb_D_s_z,-9.810421371459999,-13.02237377166,-13.20529804228,-12.08645133972,-12.31625175474,-12.55941057205
L.Thumb_D_e_x,-48.15842285156,-60.2783340454,-62.28553237916001,-63.99605636596,-64.99223480226001,-65.19862365719999
L.Thumb_D_e_y,152.0173797608,188.77399902340002,188.088897705,189.6888671874,188.9405426026,188.241859436
L.Thumb_D_e_z,-5.833069229124,-7.980595302579999,-8.502408790588,-7.531868076326001,-7.962551116944001,-8.164736747745
L.Thumb_D_d_x,0.5458602428436,0.687899196148,0.698220562935,0.6944480061531999,0.694174039364,0.6927698254585
L.Thumb_D_d_y,-0.5498767733576001,-0.6804621338843999,-0.6760565876960001,-0.6824512720108,-0.6860273838044,-0.6867937743665
L.Thumb_D_d_z,-0.1990761727096,-0.25235327780239997,-0.2353910505774,-0.227967944741,-0.21791332364100002,-0.2199640721085
L.Index_M_s_x,9.24495067598,10.91812992094,9.641444778443999,8.551169013978,7.706937503816,7.340208768845
L.Index_M_s_y,115.81196594240001,145.344482422,143.3799377442,142.5099151612,140.4581207276,139.1401977535
L.Index_M_s_z,15.45873489378,20.34273414612,19.184016799920002,17.7161190033,16.48427963256,15.94776010515
L.Index_M_e_x,-11.1226003647,-15.62586574554,-16.061191940319997,-15.93415241244,-15.908376693720001,-15.9064283371
L.Index_M_e_y,156.0642181394,194.7135894776,194.2601348878,194.8154418944,193.7309020996,192.853858948
L.Index_M_e_z,-6.378406620026,-7.647606945038001,-6.797273540495999,-6.5675198555000005,-6.5293889045719995,-6.41029882431
L.Index_M_d_x,0.3250824034214,0.4236634254454,0.4102346301080001,0.3908053398132,0.3769193291664,0.3710349798205
L.Index_M_d_y,-0.6424581289292,-0.7879704833032,-0.8120886206628001,-0.8348381280898,-0.8502762317658,-0.8573131263255
L.Index_M_d_z,0.3485382318498,0.44674825072280006,0.4146821558476,0.38758633732799996,0.3673165798186,0.35685254633450003
L.Index_P_s_x,-11.1226003647,-15.62586574554,-16.061191940319997,-15.93415241244,-15.908376693720001,-15.9064283371
L.Index_P_s_y,156.0642181394,194.7135894776,194.2601348878,194.8154418944,193.7309020996,192.853858948
L.Index_P_s_z,-6.378406620026,-7.647606945038001,-6.797273540495999,-6.5675198555000005,-6.5293889045719995,-6.41029882431
L.Index_P_e_x,-38.76027755736,-50.7816871643,-50.78808898926,-49.94384155276,-49.3265548706,-49.08232307435
L.Index_P_e_y,163.896774292,202.6760009766,203.58807678240004,206.28382263179998,206.7789093018,206.5274124145
L.Index_P_e_z,-12.32153873444,-14.409239006039996,-13.97265148162,-14.093625831599999,-14.14263629912,-13.993933200849998
L.Index_P_d_x,0.7535653591154,0.9585540413856,0.9468590497972,0.927303814888,0.9111757159232001,0.9045695960525
L.Index_P_d_y,-0.2135614693164,-0.21710207462320003,-0.25433444976819997,-0.3126953840254,-0.3557652711868,-0.3728213012215
L.Index_P_d_z,0.16204467415819998,0.18436178266980002,0.19564291834859998,0.20520583093179998,0.207581809163,0.206774376333
L.Index_I_s_x,-38.76027755736,-50.7816871643,-50.78808898926,-49.94384155276,-49.3265548706,-49.08232307435
L.Index_I_s_y,163.896774292,202.6760009766,203.58807678240004,206.28382263179998,206.7789093018,206.5274124145
L.Index_I_s_z,-12.32153873444,-14.409239006039996,-13.97265148162,-14.093625831599999,-14.14263629912,-13.993933200849998
